,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,15,28,49,0.571,219,4.5,8.8,0,2,51.3,4,27,14,1,0,31,19,29,1.5,0,0,13,7,2,2,1.0,49,0,1,1,1.0,0,18,8,358,44.8,16,2,39,19.5,0,22,2,11,5.5,0,13,24,28,45,39,6,1,1,0,0,0,1,0,1,2,3,0,24,15,0,14,3,15,0.2,1,2,0.5,4,1,25,22,13,248,29,1.5,0,219,4.5,8.8,0,39,11,25,26,-2,0,1,2,1
ATL,10,25,32,0.781,271,8.5,11.2,4,0,141.5,1,8,15,0,0,25,22,73,3.3,0,4,13,7,1,1,1.0,20,0,4,4,1.0,0,28,4,167,41.8,19,3,58,19.3,0,26,1,9,9.0,0,9,16,18,65,49,16,0,0,1,0,2,2,0,4,0,0,0,14,19,4,15,6,11,0.55,0,0,0.0,3,0,20,6,31,344,73,3.3,0,271,8.5,11.2,4,58,9,20,2,3,1,2,0,0
BAL,9,25,36,0.694,309,8.6,12.4,2,0,114.2,0,0,17,0,0,2,45,224,5.0,1,6,1,15,4,4,1.0,30,0,3,3,1.0,0,1,2,117,58.5,19,3,58,19.3,0,29,7,56,8.0,0,13,12,14,36,29,7,3,31,0,0,0,0,0,8,1,2,0,4,25,6,17,11,18,0.61,0,0,0.0,9,2,92,5,33,533,224,5.0,1,309,8.6,12.4,2,58,56,92,14,0,0,0,0,0
BUF,14,20,35,0.571,227,6.5,12.0,1,1,74.3,2,13,10,1,1,6,28,154,5.5,0,6,27,4,1,1,1.0,42,0,1,1,1.0,0,24,4,171,42.8,26,2,32,16.0,0,20,1,14,14.0,0,14,21,24,47,43,4,2,11,0,0,1,0,0,5,0,0,0,19,17,6,10,6,14,0.43,1,1,1.0,11,1,93,28,10,381,154,5.5,0,227,6.5,12.0,1,32,14,93,32,-4,0,0,1,3
CAR,22,18,29,0.621,159,5.5,9.4,1,1,73.8,2,11,8,0,0,12,28,112,4.0,1,5,25,5,1,2,0.5,51,0,2,2,1.0,0,10,4,195,48.8,6,1,26,26.0,0,26,1,14,14.0,0,14,1,6,51,35,16,1,9,1,0,0,0,0,6,3,8,0,21,16,5,8,6,15,0.4,0,0,0.0,10,3,97,18,17,271,112,4.0,1,159,5.5,9.4,1,26,14,97,20,-1,1,0,1,1
CHI,26,12,26,0.462,145,5.6,12.2,1,0,76.6,1,1,6,0,0,7,33,152,4.6,1,8,27,4,0,1,0.0,0,1,4,4,1.0,0,21,9,394,43.8,6,2,52,26.0,0,40,5,18,3.6,0,9,7,13,52,50,2,4,27,2,1,2,1,1,7,2,4,0,24,15,8,6,3,13,0.23,0,0,0.0,2,1,12,8,28,297,152,4.6,1,145,5.6,12.2,1,52,18,12,5,2,2,1,0,1
CIN,11,24,41,0.585,253,6.2,11.6,0,2,56.3,6,25,13,0,0,32,16,14,0.9,0,0,13,7,2,3,0.667,43,0,1,1,1.0,0,3,6,316,52.7,30,0,0,0.0,0,0,3,-2,-0.7,0,0,4,10,64,40,24,4,35,2,1,1,1,0,6,6,11,0,21,16,0,13,4,15,0.27,0,1,0.0,7,3,55,22,13,267,14,0.9,0,253,6.2,11.6,0,0,-2,55,14,0,2,1,2,1
CLE,27,21,36,0.583,142,3.9,8.7,1,0,76.4,6,41,13,0,0,16,18,91,5.1,0,5,20,6,2,2,1.0,53,0,0,0,0.0,0,26,4,169,42.3,3,2,60,30.0,0,32,2,11,5.5,0,11,29,34,64,49,15,0,0,1,0,0,0,0,2,3,6,0,13,20,5,13,3,12,0.25,1,3,0.33,10,2,69,27,12,233,91,5.1,0,142,3.9,8.7,1,60,11,69,14,0,1,0,0,1
DAL,3,26,43,0.605,406,9.4,16.0,4,0,122.8,2,10,16,0,0,29,11,40,3.6,0,2,13,7,1,1,1.0,47,0,4,4,1.0,0,7,6,307,51.2,28,2,29,14.5,0,29,2,39,19.5,0,28,29,34,82,60,22,0,0,0,0,2,0,0,7,5,12,0,15,18,2,16,2,10,0.2,1,1,1.0,5,0,32,6,31,446,40,3.6,0,406,9.4,16.0,4,29,39,32,20,-1,0,0,0,1
DEN,7,30,43,0.698,339,7.9,11.3,3,1,106.6,0,0,19,0,0,9,32,118,3.7,1,6,5,10,2,2,1.0,41,0,4,4,1.0,0,9,3,147,49.0,29,1,6,6.0,0,6,3,2,0.7,0,2,6,12,52,38,14,6,41,0,0,0,1,0,4,0,0,0,2,29,6,19,9,15,0.6,0,0,0.0,11,4,84,3,34,457,118,3.7,1,339,7.9,11.3,3,6,2,84,14,0,0,1,1,0
