,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,28,15,27,0.556,140,5.2,9.3,1,0,82.3,2,0,7,1,1,17,32,102,3.2,1,8,17,8,2,2,1.0,47,0,2,2,1.0,0,17,6,280,46.7,12,2,50,25.0,0,32,1,3,3.0,0,3,8,18,59,45,14,4,19,1,0,0,0,0,5,5,18,0,25,16,8,7,4,14,0.29,0,0,0.0,5,1,39,22,20,242,102,3.2,1,140,5.2,9.3,1,50,3,39,20,-1,1,0,0,2
ATL,20,24,36,0.667,208,5.8,9.1,2,0,100.2,1,11,15,0,0,27,28,67,2.4,1,3,10,9,2,2,1.0,42,0,3,3,1.0,0,23,6,252,42.0,16,2,47,23.5,0,24,1,-2,-2.0,0,-2,12,21,58,44,14,3,23,3,0,1,1,0,7,3,5,0,13,22,3,15,5,13,0.38,0,0,0.0,8,4,72,10,27,275,67,2.4,1,208,5.8,9.1,2,47,-2,72,1,4,3,1,0,0
BAL,18,22,42,0.524,214,5.1,10.5,1,1,65.0,2,18,9,1,1,15,21,111,5.3,1,5,4,11,3,3,1.0,56,0,2,2,1.0,0,6,5,251,50.2,2,3,100,33.3,0,49,3,34,11.3,0,18,16,24,58,54,4,2,14,2,0,1,2,0,5,4,10,0,22,17,5,9,4,14,0.29,0,2,0.0,6,3,45,18,23,325,111,5.3,1,214,5.1,10.5,1,100,34,45,3,2,2,2,1,1
BUF,26,10,19,0.526,178,9.4,17.8,2,0,120.1,0,0,6,0,0,4,36,201,5.6,2,9,22,5,0,0,0.0,0,0,5,5,1.0,0,8,7,349,49.9,31,1,5,5.0,0,5,3,98,32.7,1,88,7,17,59,44,15,5,29,1,0,2,2,0,9,2,8,0,27,15,9,6,5,12,0.42,0,0,0.0,5,0,50,3,35,379,201,5.6,2,178,9.4,17.8,2,5,98,50,2,3,1,2,0,0
CAR,13,14,20,0.7,244,12.2,18.1,1,0,127.9,1,9,10,0,0,2,41,219,5.3,3,12,22,5,0,0,0.0,0,0,5,5,1.0,0,19,5,229,45.8,15,3,72,24.0,0,24,1,14,14.0,0,14,17,27,73,35,38,1,2,2,1,1,0,0,6,0,0,0,11,23,12,10,6,12,0.5,0,1,0.0,4,1,34,3,35,463,219,5.3,3,244,12.2,18.1,1,72,14,34,7,1,2,0,0,1
CHI,31,11,27,0.407,74,2.7,11.5,1,4,21.3,7,52,7,0,0,19,23,94,4.1,0,3,26,4,1,1,1.0,45,0,1,1,1.0,0,16,6,281,46.8,5,2,57,28.5,0,38,2,8,4.0,0,7,13,23,68,42,26,5,31,1,0,1,1,0,3,1,1,0,30,11,3,7,5,15,0.33,1,2,0.5,8,1,65,28,10,168,94,4.1,0,74,2.7,11.5,1,57,8,65,27,-2,1,1,4,0
CIN,8,24,31,0.774,295,9.5,13.3,3,1,125.1,6,23,14,0,0,25,25,80,3.2,0,3,8,10,2,2,1.0,39,0,4,4,1.0,0,23,3,126,42.0,10,4,103,25.8,0,31,3,90,30.0,1,81,17,27,70,28,42,2,13,0,0,1,1,0,2,2,2,0,14,21,3,14,4,12,0.33,1,1,1.0,6,4,54,6,34,375,80,3.2,0,295,9.5,13.3,3,103,90,54,14,0,0,1,1,0
CLE,5,26,37,0.703,309,8.4,12.4,2,0,113.5,2,13,16,0,0,12,23,130,5.7,1,4,10,9,2,2,1.0,50,0,3,3,1.0,0,18,4,186,46.5,8,6,165,27.5,0,38,1,9,9.0,0,9,26,34,60,40,20,6,23,1,0,0,0,0,3,1,2,0,14,21,4,16,7,15,0.47,0,0,0.0,10,1,103,10,27,439,130,5.7,1,309,8.4,12.4,2,165,9,103,14,0,1,0,0,1
DAL,12,23,40,0.575,247,6.2,10.9,1,1,73.6,1,4,13,0,0,30,16,49,3.1,0,4,31,1,0,0,0.0,0,0,1,1,1.0,0,30,6,229,38.2,20,5,109,21.8,0,29,2,2,1.0,0,2,17,27,82,32,50,2,18,0,0,0,0,0,4,3,5,0,22,17,4,13,7,13,0.54,0,0,0.0,5,0,47,31,7,296,49,3.1,0,247,6.2,10.9,1,109,2,47,27,-2,0,0,1,1
DEN,16,24,37,0.649,218,5.9,10.0,1,3,55.9,3,23,12,0,0,14,27,118,4.4,2,9,30,3,0,0,0.0,0,0,3,3,1.0,0,6,5,251,50.2,16,2,47,23.5,0,30,3,11,3.7,0,9,17,27,52,36,16,1,11,0,0,1,0,0,3,1,2,0,8,24,9,12,4,12,0.33,1,1,1.0,10,3,96,21,21,336,118,4.4,2,218,5.9,10.0,1,47,11,96,32,-4,0,0,3,1
DET,18,19,32,0.594,214,6.7,12.1,1,1,76.8,2,16,10,0,0,24,26,82,3.2,0,3,2,13,4,5,0.8,48,0,1,1,1.0,0,22,2,89,44.5,3,2,64,32.0,0,40,1,10,10.0,0,10,17,27,47,44,3,3,25,0,0,1,1,0,3,2,5,0,27,15,3,10,6,15,0.4,1,1,1.0,8,2,67,24,19,296,82,3.2,0,214,6.7,12.1,1,64,10,67,14,0,0,1,1,0
GB,17,23,33,0.697,215,6.5,10.7,2,1,94.9,5,31,11,0,0,16,28,106,3.8,0,6,4,11,3,3,1.0,54,0,2,2,1.0,0,14,5,238,47.6,21,1,21,21.0,0,21,2,16,8.0,0,16,3,10,54,31,23,7,52,4,0,0,0,0,7,3,6,0,18,19,6,11,4,14,0.29,1,1,1.0,4,2,54,18,23,321,106,3.8,0,215,6.5,10.7,2,21,16,54,3,2,4,0,1,1
HOU,23,26,35,0.743,195,5.6,7.5,0,0,87.2,0,0,11,0,0,3,48,216,4.5,3,16,10,9,2,2,1.0,37,0,3,3,1.0,0,9,6,299,49.8,4,2,58,29.0,0,30,6,77,12.8,0,36,1,7,25,22,3,3,24,0,0,0,1,0,2,1,4,0,2,28,16,11,8,17,0.47,1,1,1.0,10,1,64,10,27,411,216,4.5,3,195,5.6,7.5,0,58,77,64,7,1,0,1,0,0
IND,24,20,31,0.645,194,6.3,11.2,2,0,103.4,2,30,10,0,0,23,30,84,2.8,0,5,4,11,3,3,1.0,53,0,2,2,1.0,0,3,5,268,53.6,24,1,19,19.0,0,19,1,11,11.0,0,11,10,20,65,39,26,4,13,0,0,1,1,0,5,3,10,0,22,17,5,10,7,16,0.44,0,0,0.0,7,2,51,18,23,278,84,2.8,0,194,6.3,11.2,2,19,11,51,7,1,0,1,0,0
JAX,32,9,21,0.429,52,2.5,8.4,1,0,66.2,3,24,4,0,0,29,14,65,4.6,0,3,31,1,0,0,0.0,0,0,1,1,1.0,0,4,9,470,52.2,9,3,79,26.3,0,38,3,32,10.7,0,18,17,27,71,67,4,0,0,0,0,0,0,0,2,5,5,0,31,9,3,4,0,9,0.0,0,0,0.0,8,2,71,31,7,117,65,4.6,0,52,2.5,8.4,1,79,32,71,20,-1,0,0,0,1
KC,9,23,42,0.548,272,6.5,13.1,2,1,80.7,5,29,15,1,1,9,24,150,6.3,0,8,22,5,1,1,1.0,33,0,2,2,1.0,0,21,7,313,44.7,22,2,40,20.0,0,23,4,61,15.3,0,23,28,35,54,36,18,0,0,0,0,0,0,0,4,2,10,0,6,25,8,15,5,14,0.36,0,0,0.0,4,2,33,26,17,422,150,6.3,0,272,6.5,13.1,2,40,61,33,31,-3,0,0,1,2
MIA,25,18,30,0.6,189,6.3,11.1,1,0,89.4,1,11,11,0,0,1,43,263,6.1,4,12,22,5,0,0,0.0,0,0,5,5,1.0,0,10,7,348,49.7,32,0,0,0.0,0,0,6,85,14.2,0,21,6,13,37,35,2,0,0,1,0,0,0,0,6,1,6,0,8,24,12,11,9,17,0.53,1,1,1.0,3,1,21,3,35,452,263,6.1,4,189,6.3,11.1,1,0,85,21,7,1,1,0,0,0
