,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,22,20,36,0.556,210,5.8,10.8,1,1,70.4,1,5,13,1,0,28,20,43,2.2,1,2,17,8,2,2,1.0,31,0,2,2,1.0,0,15,5,238,47.6,18,1,22,22.0,0,22,4,37,9.3,0,17,6,16,59,51,8,3,14,1,0,1,1,0,7,0,0,0,22,18,2,13,3,10,0.3,0,0,0.0,10,3,102,21,20,253,43,2.2,1,210,5.8,10.8,1,22,37,102,13,0,1,1,1,1
ATL,8,23,31,0.742,292,9.4,13.0,3,0,135.4,1,7,17,0,0,18,23,84,3.7,1,4,1,16,4,4,1.0,41,0,4,4,1.0,0,7,1,52,52.0,2,3,112,37.3,0,77,0,0,0.0,0,0,18,24,55,51,4,3,17,2,0,1,1,0,7,5,15,0,12,21,4,17,5,10,0.5,0,0,0.0,2,0,12,4,40,376,84,3.7,1,292,9.4,13.0,3,112,0,12,3,3,2,1,0,0
BAL,4,23,32,0.719,308,9.6,14.3,2,0,122.9,3,21,15,0,0,11,23,122,5.3,2,8,4,14,3,3,1.0,46,0,5,5,1.0,0,25,2,87,43.5,18,4,88,22.0,0,27,2,18,9.0,0,9,3,13,67,50,17,4,28,1,1,1,1,0,9,0,0,0,2,26,8,15,3,9,0.33,1,1,1.0,6,3,50,2,44,430,122,5.3,2,308,9.6,14.3,2,88,18,50,7,2,1,1,0,0
BUF,25,18,32,0.563,195,6.1,10.8,3,3,66.5,0,0,13,0,0,1,26,195,7.5,1,6,28,4,0,0,0.0,0,0,4,4,1.0,0,27,2,81,40.5,16,3,71,23.7,0,26,1,27,27.0,0,27,32,48,57,37,20,0,0,1,0,2,0,0,1,1,1,0,16,20,6,13,6,9,0.67,1,1,1.0,6,1,34,11,28,390,195,7.5,1,195,6.1,10.8,3,71,27,34,27,-3,1,0,3,1
CAR,9,23,33,0.697,291,8.8,13.2,1,2,81.8,3,12,14,1,0,32,13,10,0.8,0,1,28,4,1,1,1.0,21,0,1,1,1.0,0,32,6,199,33.2,4,1,31,31.0,0,31,3,28,9.3,0,21,6,16,57,44,13,2,10,0,0,0,0,0,6,2,3,0,26,16,1,14,2,10,0.2,0,0,0.0,6,1,65,31,10,301,10,0.8,0,291,8.8,13.2,1,31,28,65,24,-2,0,0,2,0
CHI,3,21,35,0.6,314,9.0,15.9,2,1,96.6,2,19,15,0,0,14,33,114,3.5,3,8,9,11,2,2,1.0,35,0,5,5,1.0,0,26,5,208,41.6,10,2,49,24.5,0,31,1,23,23.0,0,23,13,21,45,33,12,3,16,3,0,2,2,0,11,3,9,0,2,26,8,15,4,12,0.33,0,0,0.0,7,3,48,3,41,428,114,3.5,3,314,9.0,15.9,2,49,23,48,1,4,3,2,1,0
CIN,26,22,37,0.595,193,5.2,10.0,0,1,62.1,4,28,10,1,1,9,28,129,4.6,1,9,18,7,2,2,1.0,34,0,1,1,1.0,0,20,4,183,45.8,20,3,64,21.3,0,25,2,19,9.5,0,14,31,44,51,43,8,3,21,0,0,0,0,0,6,0,0,0,16,20,9,10,4,15,0.27,2,3,0.67,3,1,41,29,13,322,129,4.6,1,193,5.2,10.0,0,64,19,41,24,-2,0,0,1,1
CLE,32,12,35,0.343,111,3.2,9.8,0,4,4.3,2,7,7,1,0,16,22,99,4.5,0,3,11,10,3,3,1.0,43,0,1,1,1.0,0,23,7,308,44.0,10,4,98,24.5,0,39,6,78,13.0,0,23,9,17,62,48,14,2,11,4,1,2,1,0,12,3,12,0,32,12,3,7,2,13,0.15,0,0,0.0,3,2,35,25,16,210,99,4.5,0,111,3.2,9.8,0,98,78,35,10,1,4,1,4,0
DAL,10,22,29,0.759,290,10.0,14.0,3,1,127.1,2,17,12,0,0,7,26,143,5.5,0,5,21,6,1,1,1.0,33,0,3,3,1.0,0,4,2,108,54.0,23,3,61,20.3,0,25,3,3,1.0,0,3,9,17,52,40,12,3,26,0,0,1,1,0,1,2,3,0,22,18,5,12,4,10,0.4,0,1,0.0,13,1,86,14,24,433,143,5.5,0,290,10.0,14.0,3,61,3,86,13,0,0,1,1,0
DEN,19,19,26,0.731,240,9.2,13.3,2,0,127.1,2,13,11,0,0,17,27,94,3.5,1,8,25,5,1,1,1.0,26,0,2,2,1.0,0,21,2,90,45.0,32,0,0,0.0,0,0,2,22,11.0,0,12,11,19,55,47,8,5,36,1,1,0,0,0,9,4,10,0,16,20,8,11,5,9,0.56,0,0,0.0,6,1,49,8,31,334,94,3.5,1,240,9.2,13.3,2,0,22,49,13,0,1,0,0,1
DET,1,32,48,0.667,346,7.2,11.1,1,3,68.6,1,9,23,0,0,19,18,83,4.6,2,5,15,9,2,2,1.0,45,0,3,3,1.0,0,28,3,121,40.3,30,2,19,9.5,0,18,5,53,10.6,0,21,16,23,60,34,26,4,25,0,0,1,0,0,1,2,4,0,1,28,5,23,4,9,0.44,0,0,0.0,3,0,27,12,27,429,83,4.6,2,346,7.2,11.1,1,19,53,27,27,-3,0,0,3,0
GB,11,30,44,0.682,279,6.3,10.1,2,1,91.0,3,24,16,0,0,26,14,45,3.2,0,2,32,2,0,0,0.0,0,0,2,2,1.0,0,13,6,289,48.2,14,3,73,24.3,0,28,3,80,26.7,1,75,23,30,63,46,17,4,20,0,0,1,0,0,0,0,0,0,12,21,2,16,6,13,0.46,0,1,0.0,10,3,77,18,22,324,45,3.2,0,279,6.3,10.1,2,73,80,77,21,-1,0,0,1,0
HOU,16,20,31,0.645,254,8.2,13.3,1,0,100.7,2,12,15,0,0,19,35,83,2.4,2,3,6,12,3,4,0.75,40,0,3,3,1.0,0,24,5,218,43.6,29,3,47,15.7,0,19,1,14,14.0,0,14,1,10,52,40,12,2,20,3,0,2,1,0,8,3,12,0,20,19,3,15,7,17,0.41,0,0,0.0,4,1,35,9,30,337,83,2.4,2,254,8.2,13.3,1,47,14,35,1,4,3,1,0,0
IND,7,23,45,0.511,293,6.5,13.4,1,3,51.4,3,16,16,1,1,25,15,63,4.2,1,4,31,3,0,1,0.0,0,0,3,3,1.0,0,9,5,257,51.4,27,4,73,18.3,0,28,2,12,6.0,0,8,30,41,48,46,2,2,19,1,1,0,0,0,9,4,11,0,7,22,4,16,2,10,0.2,2,2,1.0,3,2,19,20,21,356,63,4.2,1,293,6.5,13.4,1,73,12,19,31,-4,1,0,3,2
JAX,17,23,39,0.59,242,6.2,11.3,2,0,94.2,2,18,12,0,0,15,34,113,3.3,0,7,15,9,3,3,1.0,47,0,0,1,0.0,1,5,4,214,53.5,22,3,63,21.0,0,22,4,20,5.0,0,9,20,26,59,35,24,2,4,0,0,1,1,0,4,5,9,0,7,22,7,12,9,18,0.5,1,2,0.5,4,3,25,16,23,355,113,3.3,0,242,6.2,11.3,2,63,20,25,13,0,0,1,0,1
KC,18,21,33,0.636,241,7.3,12.3,1,2,70.4,3,17,13,1,1,5,33,152,4.6,2,9,21,6,1,2,0.5,39,0,3,3,1.0,0,17,1,47,47.0,25,5,95,19.0,0,25,1,14,14.0,0,14,28,40,45,39,6,1,7,0,0,1,0,0,1,3,3,0,7,22,9,13,11,16,0.69,0,0,0.0,2,0,25,14,24,393,152,4.6,2,241,7.3,12.3,1,95,14,25,27,-3,0,0,2,1
MIA,24,20,36,0.556,199,5.5,11.0,0,3,36.7,2,20,7,0,0,23,20,76,3.8,0,6,28,4,1,1,1.0,39,0,1,1,1.0,0,22,3,133,44.3,7,6,155,25.8,0,32,2,76,38.0,1,72,23,30,61,49,12,2,12,0,0,0,0,0,2,5,12,0,28,15,6,7,2,10,0.2,0,3,0.0,7,2,78,31,10,275,76,3.8,0,199,5.5,11.0,0,155,76,78,31,-4,0,0,3,1
MIN,13,20,27,0.741,266,9.9,13.5,0,0,104.9,2,4,14,1,1,10,29,123,4.2,2,6,4,14,4,4,1.0,55,0,2,2,1.0,0,12,5,242,48.4,8,5,128,25.6,0,30,2,22,11.0,0,15,16,23,61,43,18,2,18,0,0,1,1,0,7,2,5,0,16,20,6,14,2,10,0.2,0,0,0.0,5,0,47,13,26,389,123,4.2,2,266,9.9,13.5,0,128,22,47,13,0,0,1,0,1
NE,20,23,31,0.742,228,7.4,10.3,2,0,116.1,1,8,12,0,0,3,35,162,4.6,1,13,11,10,2,2,1.0,31,0,4,4,1.0,0,29,4,154,38.5,17,2,47,23.5,0,28,3,27,9.0,0,14,3,13,54,38,16,2,8,1,0,1,1,1,6,3,11,0,4,25,13,12,6,12,0.5,0,0,0.0,3,0,20,6,34,390,162,4.6,1,228,7.4,10.3,2,47,27,20,7,2,1,1,0,0
NO,2,24,52,0.462,326,6.3,14.1,3,2,69.9,2,13,17,0,0,29,10,32,3.2,0,2,21,6,1,1,1.0,21,0,3,3,1.0,0,1,5,278,55.6,3,3,103,34.3,0,48,2,14,7.0,0,9,28,40,77,41,36,2,14,0,0,1,0,0,2,3,6,0,6,24,2,17,2,11,0.18,2,2,1.0,12,5,107,7,32,358,32,3.2,0,326,6.3,14.1,3,103,14,107,27,-3,0,0,2,1
NYG,28,21,32,0.656,187,5.8,10.1,1,0,91.5,3,26,11,0,0,21,19,82,4.3,1,3,25,5,1,1,1.0,22,0,2,2,1.0,0,11,4,201,50.3,24,5,100,20.0,0,32,1,5,5.0,0,5,18,24,59,43,16,2,17,1,0,0,0,0,3,2,4,0,28,15,3,11,4,12,0.33,2,2,1.0,4,1,33,23,17,269,82,4.3,1,187,5.8,10.1,1,100,5,33,13,0,1,0,0,1
NYJ,13,19,27,0.704,266,9.9,14.0,3,1,123.4,0,0,15,0,0,12,36,118,3.3,1,5,6,12,2,2,1.0,39,0,6,6,1.0,0,8,2,103,51.5,15,1,24,24.0,0,24,1,68,68.0,1,68,22,28,47,31,16,0,0,3,1,1,1,0,7,2,8,0,12,21,5,15,10,14,0.71,0,0,0.0,5,1,34,1,48,384,118,3.3,1,266,9.9,14.0,3,24,68,34,3,3,3,1,1,0
OAK,12,32,46,0.696,276,6.0,9.3,1,0,92.3,3,21,15,0,0,26,20,45,2.3,0,3,21,6,2,2,1.0,51,0,0,0,0.0,0,30,3,114,38.0,31,1,6,6.0,0,6,1,15,15.0,0,15,14,22,54,38,16,1,5,0,0,0,0,0,1,3,9,0,12,21,3,15,5,15,0.33,0,2,0.0,6,3,35,28,14,321,45,2.3,0,276,6.0,9.3,1,6,15,35,21,-1,0,0,0,1
PHI,5,29,56,0.518,306,5.5,10.9,2,4,50.1,2,11,14,0,0,6,30,150,5.0,0,10,25,5,1,2,0.5,42,0,2,2,1.0,0,2,6,330,55.0,20,3,64,21.3,0,29,1,6,6.0,0,6,6,16,37,33,4,2,7,4,0,1,0,0,10,4,6,0,4,25,10,14,8,19,0.42,1,1,1.0,12,1,110,23,17,456,150,5.0,0,306,5.5,10.9,2,64,6,110,21,-1,4,0,4,1
PIT,23,22,40,0.55,209,5.2,11.1,2,1,75.9,5,36,15,0,0,24,26,75,2.9,0,2,18,7,2,2,1.0,35,0,1,1,1.0,0,16,3,142,47.3,6,1,27,27.0,0,27,2,23,11.5,0,23,25,31,44,38,6,2,13,0,0,1,1,0,6,0,0,0,20,19,2,15,11,19,0.58,1,2,0.5,8,2,52,22,19,284,75,2.9,0,209,5.2,11.1,2,27,23,52,13,0,0,1,1,0
SD,21,24,33,0.727,226,6.8,9.6,1,0,101.3,1,5,11,0,0,29,20,32,1.6,0,1,1,16,5,5,1.0,45,0,1,1,1.0,0,3,3,163,54.3,25,4,76,19.0,0,34,2,18,9.0,0,14,5,14,60,52,8,3,21,0,0,1,1,0,4,2,14,0,28,15,1,11,5,13,0.38,0,0,0.0,9,3,78,18,22,258,32,1.6,0,226,6.8,9.6,1,76,18,78,10,1,0,1,0,0
SEA,30,18,34,0.529,139,4.1,8.5,1,1,60.8,3,14,9,0,0,13,33,115,3.5,0,5,11,10,3,4,0.75,47,1,1,1,1.0,0,18,4,185,46.3,1,3,133,44.3,0,83,4,50,12.5,0,52,12,20,48,31,17,1,5,1,0,2,1,0,9,2,2,0,22,18,5,9,5,16,0.31,0,1,0.0,13,4,90,25,16,254,115,3.5,0,139,4.1,8.5,1,133,50,90,13,0,1,1,1,1
SF,27,20,26,0.769,191,7.3,10.6,2,0,122.4,4,20,13,0,0,2,32,186,5.8,1,6,6,12,3,3,1.0,63,0,3,3,1.0,0,10,5,256,51.2,4,1,31,31.0,0,31,1,20,20.0,0,20,14,22,51,42,9,3,24,1,0,0,0,0,5,0,0,0,7,22,6,13,2,9,0.22,0,0,0.0,8,3,66,9,30,377,186,5.8,1,191,7.3,10.6,2,31,20,66,10,1,1,0,0,0
STL,29,17,25,0.68,173,6.9,11.6,1,0,100.9,4,25,10,1,0,22,26,77,3.0,0,4,9,11,3,3,1.0,48,0,2,2,1.0,0,14,5,241,48.2,9,1,25,25.0,0,25,1,6,6.0,0,6,21,27,55,43,12,1,9,3,1,0,0,0,5,2,5,0,31,14,4,10,4,12,0.33,0,0,0.0,7,0,65,16,23,250,77,3.0,0,173,6.9,11.6,1,25,6,65,3,3,3,0,0,0
TB,31,16,24,0.667,128,5.3,8.6,1,0,93.8,2,10,8,0,0,8,36,130,3.6,0,8,11,10,3,3,1.0,40,0,1,1,1.0,0,19,5,230,46.0,28,3,55,18.3,0,23,1,0,0.0,0,0,1,10,40,33,7,3,12,2,0,1,0,0,8,4,14,0,22,18,8,8,5,14,0.36,0,0,0.0,4,2,35,25,16,258,130,3.6,0,128,5.3,8.6,1,55,0,35,7,2,2,0,0,0
TEN,15,29,43,0.674,264,6.1,9.4,1,1,81.9,2,8,13,1,1,31,16,20,1.3,0,1,18,7,2,2,1.0,28,0,1,1,1.0,0,6,4,209,52.3,10,4,98,24.5,0,30,0,0,0.0,0,0,27,34,63,39,24,1,8,0,0,0,0,0,0,5,9,0,26,16,1,13,5,14,0.36,1,2,0.5,3,2,30,29,13,284,20,1.3,0,264,6.1,9.4,1,98,0,30,24,-2,0,0,1,1
WSH,5,19,26,0.731,306,11.8,16.8,2,0,137.7,2,14,13,1,0,4,43,153,3.6,2,7,1,16,4,4,1.0,45,0,4,4,1.0,0,31,4,139,34.8,10,2,49,24.5,0,27,4,34,8.5,0,20,26,32,34,26,8,2,13,2,0,1,1,0,13,1,1,0,7,22,7,13,4,15,0.27,1,1,1.0,12,2,127,4,40,459,153,3.6,2,306,11.8,16.8,2,49,34,127,3,3,2,1,0,0
