,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,26,16,36,0.444,150,4.2,10.8,1,2,42.6,5,23,9,0,0,4,30,182,6.1,0,10,10,10,3,4,0.75,61,1,1,1,1.0,0,7,5,259,51.8,12,2,49,24.5,0,32,3,36,12.0,0,20,7,19,56,46,10,2,12,1,0,1,1,0,7,2,5,0,14,20,10,9,5,16,0.31,2,2,1.0,7,1,67,24,16,332,182,6.1,0,150,4.2,10.8,1,49,36,67,10,0,1,1,2,0
ATL,16,24,37,0.649,241,6.5,10.4,1,3,58.5,1,8,11,0,0,26,15,45,3.0,0,3,5,11,3,4,0.75,55,0,2,2,1.0,0,4,4,211,52.8,7,1,29,29.0,0,29,0,0,0.0,0,0,8,20,61,51,10,3,28,1,1,2,2,0,5,6,21,0,24,16,3,11,2,9,0.22,0,0,0.0,2,2,25,17,23,286,45,3.0,0,241,6.5,10.4,1,29,0,25,10,0,1,2,3,0
BAL,19,17,26,0.654,230,8.8,13.8,1,0,106.3,1,4,10,0,0,18,22,86,3.9,2,8,16,7,1,1,1.0,38,0,4,4,1.0,0,15,3,135,45.0,1,3,159,53.0,1,108,0,0,0.0,0,0,21,29,86,64,22,1,7,1,0,0,0,0,3,2,2,0,17,19,8,10,6,10,0.6,0,0,0.0,10,1,76,7,31,316,86,3.9,2,230,8.8,13.8,1,159,0,76,8,1,1,0,0,0
BUF,27,18,33,0.545,141,4.3,8.5,0,1,52.7,2,12,9,0,0,5,33,165,5.0,2,9,23,5,1,1,1.0,25,0,2,2,1.0,0,21,8,352,44.0,15,4,86,21.5,0,33,2,10,5.0,0,10,5,16,57,45,12,5,23,2,0,0,0,0,5,3,3,1,17,19,9,9,4,13,0.31,0,0,0.0,5,1,39,22,19,306,165,5.0,2,141,4.3,8.5,0,86,10,39,10,0,2,0,1,1
CIN,2,31,46,0.674,362,7.9,12.3,3,3,85.6,2,19,17,1,1,22,20,76,3.8,0,3,17,6,1,1,1.0,44,0,3,3,1.0,0,9,7,354,50.6,17,4,80,20.0,0,23,4,58,14.5,0,32,23,34,60,38,22,2,13,1,0,1,0,0,5,4,5,0,14,20,3,17,5,14,0.36,0,0,0.0,7,0,50,13,24,438,76,3.8,0,362,7.9,12.3,3,80,58,50,24,-3,1,0,3,1
CLE,20,17,29,0.586,218,7.5,13.6,2,1,90.9,2,13,11,0,0,11,34,110,3.2,1,5,10,10,2,2,1.0,41,0,4,4,1.0,0,20,8,354,44.3,6,2,63,31.5,0,44,2,60,30.0,0,60,13,24,57,37,20,2,19,3,1,1,1,0,8,0,0,0,24,16,5,11,7,17,0.41,0,0,0.0,5,0,35,6,34,328,110,3.2,1,218,7.5,13.6,2,63,60,35,2,3,3,1,1,0
DAL,15,25,36,0.694,254,7.1,10.4,2,1,96.3,1,7,15,0,0,2,42,227,5.4,1,12,5,11,3,4,0.75,43,0,2,2,1.0,0,27,1,32,32.0,24,1,14,14.0,0,14,2,10,5.0,0,10,22,31,44,36,8,1,4,0,0,0,0,0,3,1,1,0,1,30,12,15,8,15,0.53,2,2,1.0,13,3,82,8,29,481,227,5.4,1,254,7.1,10.4,2,14,10,82,20,-1,0,0,1,0
DEN,9,24,30,0.8,309,10.3,12.9,3,1,129.0,0,0,13,0,0,24,22,56,2.5,0,3,23,5,0,0,0.0,0,0,5,5,1.0,0,18,5,223,44.6,22,4,68,17.0,0,24,2,12,6.0,0,12,13,24,67,55,12,4,24,4,1,3,2,1,6,2,2,0,22,18,3,13,2,8,0.25,0,0,0.0,10,2,81,4,35,365,56,2.5,0,309,10.3,12.9,3,68,12,81,2,3,4,2,1,2
DET,8,22,45,0.489,311,6.9,14.1,1,1,69.8,0,0,15,0,0,10,28,138,4.9,1,7,1,14,4,4,1.0,46,0,2,2,1.0,0,23,7,299,42.7,25,2,26,13.0,0,15,4,72,18.0,0,48,9,23,49,45,4,3,25,2,0,0,1,0,6,6,28,0,4,25,7,15,3,13,0.23,0,0,0.0,16,3,132,9,26,449,138,4.9,1,311,6.9,14.1,1,26,72,132,6,2,2,1,1,0
GB,4,24,37,0.649,328,8.9,14.1,6,0,132.7,2,10,16,0,0,12,31,99,3.2,0,5,17,6,0,0,0.0,0,0,6,6,1.0,0,26,5,171,34.2,8,3,86,28.7,0,46,3,23,7.7,0,16,13,24,59,49,10,3,24,3,0,0,0,0,6,3,4,0,4,25,5,16,5,14,0.36,0,1,0.0,4,4,51,1,42,427,99,3.2,0,328,8.9,14.1,6,86,23,51,2,3,3,0,0,0
