,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,5,28,42,0.667,280,6.7,10.1,3,2,89.4,1,3,13,1,1,20,30,84,2.8,0,3,26,1,0,1,0.0,0,0,1,2,0.5,1,17,5,214,42.8,26,4,57,14.3,0,18,2,17,8.5,0,11,14,21,45,35,10,1,8,1,0,0,0,0,3,1,2,0,13,19,3,13,6,16,0.38,1,2,0.5,9,3,75,16,19,364,84,2.8,0,280,6.7,10.1,3,57,17,75,23,-2,1,0,2,1
ATL,8,27,41,0.659,259,6.3,10.1,1,0,91.4,3,14,13,1,0,23,24,75,3.1,0,5,7,10,3,3,1.0,38,0,1,1,1.0,0,16,6,265,44.2,21,2,38,19.0,0,20,4,37,9.3,0,15,15,22,48,40,8,0,0,1,0,0,0,0,4,1,1,0,17,18,5,13,9,18,0.5,0,0,0.0,9,0,52,19,16,334,75,3.1,0,259,6.3,10.1,1,38,37,52,7,1,1,0,0,0
BAL,19,21,37,0.568,181,4.9,9.1,1,0,78.8,1,10,10,0,0,9,24,127,5.3,1,5,23,2,0,0,0.0,0,0,2,2,1.0,0,7,6,305,50.8,23,4,68,17.0,0,31,5,1,0.2,0,5,11,19,67,42,25,2,14,1,0,0,0,0,6,4,6,0,21,15,5,10,5,15,0.33,2,4,0.5,11,0,91,23,14,308,127,5.3,1,181,4.9,9.1,1,68,1,91,13,0,1,0,0,1
BUF,23,11,21,0.524,139,6.6,13.9,0,1,53.5,2,14,5,0,0,15,33,103,3.1,1,6,3,13,4,4,1.0,41,0,1,1,1.0,0,13,5,229,45.8,14,3,66,22.0,0,29,4,57,14.3,0,20,5,14,57,41,16,1,10,0,0,1,1,0,4,3,9,0,23,14,6,5,3,13,0.23,0,0,0.0,3,3,25,16,19,242,103,3.1,1,139,6.6,13.9,0,66,57,25,13,0,0,1,1,0
CHI,2,27,41,0.659,314,7.7,11.9,1,0,97.0,1,8,16,0,0,25,23,72,3.1,0,2,3,13,4,5,0.8,45,0,1,1,1.0,0,18,2,84,42.0,27,4,26,6.5,0,11,0,0,0.0,0,0,8,16,57,39,18,3,15,0,0,1,0,0,3,4,6,0,13,19,2,16,8,16,0.5,0,0,0.0,7,1,51,16,19,386,72,3.1,0,314,7.7,11.9,1,26,0,51,13,0,0,0,0,0
CIN,14,14,21,0.667,218,10.4,16.1,1,1,96.9,1,8,11,0,0,2,41,177,4.3,3,12,11,8,1,1,1.0,20,0,5,5,1.0,0,19,2,81,40.5,15,5,109,21.8,0,32,1,2,2.0,0,2,21,31,52,30,22,2,14,1,1,0,1,0,5,2,2,0,2,26,12,11,7,10,0.7,0,0,0.0,9,3,70,2,38,395,177,4.3,3,218,10.4,16.1,1,109,2,70,7,1,1,1,1,0
DAL,10,31,39,0.795,253,6.5,8.9,1,0,102.2,3,24,16,2,1,8,29,128,4.4,1,6,14,6,1,2,0.5,45,0,3,3,1.0,0,2,4,213,53.3,23,1,17,17.0,0,17,3,19,6.3,0,10,5,14,41,27,14,3,7,0,0,1,1,0,5,1,1,0,8,22,6,16,7,15,0.47,0,1,0.0,4,0,22,12,24,381,128,4.4,1,253,6.5,8.9,1,17,19,22,17,-1,0,1,0,2
DEN,12,22,29,0.759,234,8.1,11.3,3,2,104.7,2,14,15,1,0,19,24,90,3.8,0,4,12,7,1,1,1.0,49,0,4,4,1.0,0,5,3,155,51.7,5,3,78,26.0,0,31,0,0,0.0,0,0,18,28,59,44,15,4,30,2,0,1,1,1,8,4,11,0,9,21,4,15,7,10,0.7,0,0,0.0,2,2,20,7,31,324,90,3.8,0,234,8.1,11.3,3,78,0,20,7,1,2,1,2,0
DET,25,16,20,0.8,131,6.6,9.2,0,0,94.0,3,16,7,0,0,4,24,147,6.1,2,10,5,11,3,3,1.0,42,0,2,2,1.0,0,11,2,92,46.0,12,2,45,22.5,0,27,0,0,0.0,0,0,8,16,74,56,18,3,18,0,0,0,2,0,2,1,1,0,20,17,10,7,3,8,0.38,0,0,0.0,4,0,23,13,23,278,147,6.1,2,131,6.6,9.2,0,45,0,23,4,2,0,2,0,0
HOU,4,27,44,0.614,294,6.7,11.6,4,3,83.0,2,19,16,1,0,28,12,39,3.3,0,1,17,4,0,0,0.0,0,0,4,4,1.0,0,15,5,225,45.0,8,8,199,24.9,0,32,2,5,2.5,0,5,26,38,77,59,18,1,13,0,0,3,2,1,6,4,9,0,17,18,1,16,5,12,0.42,1,1,1.0,4,1,37,4,36,333,39,3.3,0,294,6.7,11.6,4,199,5,37,27,-4,0,2,3,3
