,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,1,35,52,0.673,369,7.1,10.5,3,0,107.0,0,0,22,0,0,28,28,68,2.4,0,1,1,12,3,3,1.0,32,0,3,3,1.0,0,27,7,260,37.1,14,7,162,23.1,0,40,1,0,0.0,0,0,22,27,56,50,6,2,12,1,0,0,0,0,3,4,9,0,6,24,1,22,6,16,0.38,1,1,1.0,4,1,57,8,30,437,68,2.4,0,369,7.1,10.5,3,162,0,57,8,1,1,0,0,0
ATL,5,28,42,0.667,303,7.2,11.3,2,1,93.7,2,12,13,0,0,21,23,102,4.4,1,6,6,9,2,2,1.0,23,0,3,3,1.0,0,23,5,200,40.0,7,5,133,26.6,0,29,3,37,12.3,0,16,25,30,65,59,6,0,0,0,0,0,0,0,4,3,11,0,11,21,6,13,6,15,0.4,1,1,1.0,10,2,74,10,27,405,102,4.4,1,303,7.2,11.3,2,133,37,74,23,-1,0,0,1,0
BAL,19,16,33,0.485,187,5.7,12.4,1,0,76.2,2,12,9,1,1,19,27,106,3.9,0,4,31,0,0,0,0.0,0,0,0,0,0.0,0,22,9,369,41.0,20,6,122,20.3,0,39,1,16,16.0,0,16,22,27,57,49,8,2,10,2,0,0,0,0,7,3,9,0,26,13,4,9,4,15,0.27,2,2,1.0,6,0,69,30,6,293,106,3.9,0,187,5.7,12.4,1,122,16,69,23,-1,2,0,0,3
BUF,26,9,26,0.346,127,4.9,17.9,2,3,37.3,3,34,9,2,0,16,28,117,4.2,1,6,21,3,0,0,0.0,0,0,3,3,1.0,0,25,7,267,38.1,19,3,65,21.7,0,24,1,20,20.0,0,20,28,38,64,51,13,2,17,2,0,1,2,0,3,7,14,0,21,16,6,9,1,9,0.11,0,1,0.0,6,1,45,16,21,244,117,4.2,1,127,4.9,17.9,2,65,20,45,11,0,2,2,3,1
CAR,22,15,28,0.536,147,5.3,12.1,1,1,65.6,5,35,9,0,0,27,14,69,4.9,0,2,13,7,2,2,1.0,37,0,1,1,1.0,0,18,6,258,43.0,11,4,103,25.8,0,42,2,42,21.0,0,34,13,20,69,55,14,0,0,1,0,1,0,0,6,1,1,0,29,12,2,9,2,11,0.18,1,1,1.0,3,1,15,25,13,216,69,4.9,0,147,5.3,12.1,1,103,42,15,11,0,1,0,1,0
CHI,30,9,15,0.6,104,6.9,11.6,1,0,103.2,0,0,6,0,0,11,44,136,3.1,1,8,6,9,2,2,1.0,35,0,3,3,1.0,0,29,4,140,35.0,32,1,-1,-1.0,0,-1,0,0,0.0,0,0,4,7,44,38,6,1,4,2,1,0,0,0,9,2,4,0,24,14,8,6,6,15,0.4,2,3,0.67,6,0,30,6,35,240,136,3.1,1,104,6.9,11.6,1,-1,0,30,3,2,2,0,0,0
CIN,28,11,21,0.524,115,5.5,10.5,1,2,44.8,0,0,6,0,0,6,33,155,4.7,1,9,13,7,2,2,1.0,38,0,1,1,1.0,0,26,5,186,37.2,2,2,58,29.0,0,34,1,3,3.0,0,3,9,14,64,44,20,1,7,4,0,1,0,0,12,1,2,0,22,15,9,6,5,12,0.42,0,0,0.0,4,0,34,21,19,270,155,4.7,1,115,5.5,10.5,1,58,3,34,8,1,4,0,2,1
CLE,11,29,48,0.604,244,5.1,8.7,2,4,52.8,1,7,16,0,0,11,26,136,5.2,0,9,26,2,0,0,0.0,0,0,2,2,1.0,0,31,2,66,33.0,3,4,115,28.8,0,33,2,27,13.5,0,20,11,19,52,33,19,0,0,2,0,2,1,0,5,2,3,0,3,25,9,16,8,14,0.57,1,4,0.25,4,0,33,24,14,380,136,5.2,0,244,5.1,8.7,2,115,27,33,23,-1,2,1,4,0
DAL,9,28,42,0.667,257,6.1,9.2,1,1,81.2,0,0,16,0,0,7,37,148,4.0,1,8,9,8,2,2,1.0,42,0,2,2,1.0,0,15,4,176,44.0,27,4,70,17.5,0,36,4,20,5.0,0,6,8,13,36,30,6,5,35,1,0,0,0,0,8,1,2,0,3,25,8,16,7,17,0.41,3,3,1.0,5,1,39,19,20,405,148,4.0,1,257,6.1,9.2,1,70,20,39,11,0,1,0,1,0
DEN,24,14,32,0.438,133,4.2,11.1,0,2,29.8,4,22,8,1,1,23,19,92,4.8,0,3,21,3,1,1,1.0,23,0,0,0,0.0,0,28,5,178,35.6,5,5,140,28.0,0,35,0,0,0.0,0,0,18,23,57,50,7,2,3,0,0,1,1,0,3,2,3,0,29,12,3,8,4,14,0.29,0,2,0.0,4,1,40,32,3,225,92,4.8,0,133,4.2,11.1,0,140,0,40,26,-2,0,1,2,1
DET,31,9,16,0.563,99,6.2,12.8,0,1,48.7,2,16,6,1,0,10,32,137,4.3,1,5,2,11,3,3,1.0,47,0,2,2,1.0,0,17,5,217,43.4,10,4,105,26.3,0,35,3,30,10.0,0,13,13,20,59,46,13,4,30,1,1,1,0,0,5,3,6,1,29,12,5,6,3,11,0.27,0,0,0.0,4,1,20,12,25,236,137,4.3,1,99,6.2,12.8,0,105,30,20,11,0,1,0,1,0
GB,21,17,32,0.531,149,4.7,9.0,0,2,39.7,1,4,9,0,0,14,21,125,6.0,1,4,28,1,0,0,0.0,0,0,1,1,1.0,0,32,5,95,19.0,31,7,51,7.3,0,20,1,8,8.0,0,8,27,35,63,51,12,0,0,0,0,0,0,0,0,1,3,0,26,13,4,9,3,12,0.25,1,3,0.33,1,0,10,28,7,274,125,6.0,1,149,4.7,9.0,0,51,8,10,26,-2,0,0,2,0
HOU,13,22,36,0.611,233,6.5,10.6,2,3,63.8,0,0,12,0,0,31,19,66,3.5,0,5,28,1,0,1,0.0,0,0,1,1,1.0,0,12,4,178,44.5,8,7,186,26.6,0,35,1,12,12.0,0,12,28,38,72,54,18,1,2,0,0,1,1,0,5,5,9,0,16,18,5,12,3,8,0.38,1,1,1.0,6,1,55,23,15,299,66,3.5,0,233,6.5,10.6,2,186,12,55,26,-2,0,1,3,0
