,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,8,24,40,0.6,303,7.6,13.0,2,0,100.3,1,8,11,0,0,26,14,61,4.4,0,5,5,11,3,4,0.75,48,0,2,2,1.0,0,20,4,173,43.3,19,4,96,24.0,0,33,1,13,13.0,0,13,21,26,72,58,14,4,29,0,0,1,1,0,3,5,15,0,24,17,5,11,4,12,0.33,0,0,0.0,6,1,65,19,23,364,61,4.4,0,303,7.6,13.0,2,96,13,65,13,0,0,1,0,1
ATL,4,31,44,0.705,351,8.0,11.6,2,0,109.2,1,10,15,0,0,19,19,91,4.8,0,4,10,8,2,2,1.0,25,0,2,2,1.0,0,18,4,175,43.8,11,6,173,28.8,0,46,2,5,2.5,0,6,23,27,51,46,5,3,27,0,0,0,0,0,2,3,3,0,10,21,4,15,6,13,0.46,0,1,0.0,10,2,135,23,20,442,91,4.8,0,351,8.0,11.6,2,173,5,135,26,-2,0,0,0,2
BAL,12,28,37,0.757,252,6.8,10.0,1,0,102.5,4,29,13,1,1,11,30,129,4.3,0,9,1,14,4,4,1.0,46,0,2,2,1.0,0,30,3,94,31.3,8,2,64,32.0,0,35,2,75,37.5,1,75,13,23,44,36,8,1,8,0,0,1,1,0,6,2,2,0,7,23,9,13,12,18,0.67,0,0,0.0,5,1,40,11,26,381,129,4.3,0,252,6.8,10.0,1,64,75,40,13,0,0,1,0,1
BUF,32,11,21,0.524,83,4.0,9.2,0,1,42.4,2,18,6,1,1,14,27,110,4.1,1,5,32,1,0,0,0.0,0,0,1,1,1.0,0,8,7,343,49.0,21,5,112,22.4,0,29,0,0,0.0,0,0,31,38,89,56,33,1,3,0,0,1,1,0,1,5,14,0,31,12,5,6,4,11,0.36,0,0,0.0,5,1,30,31,7,193,110,4.1,1,83,4.0,9.2,0,112,0,30,21,-1,0,1,1,1
CAR,28,13,22,0.591,138,6.3,12.7,2,0,107.8,3,27,8,0,0,6,36,175,4.9,1,11,9,9,2,2,1.0,49,0,3,3,1.0,0,16,4,179,44.8,28,2,37,18.5,0,20,1,9,9.0,0,9,10,20,56,48,8,1,10,0,0,1,2,0,1,2,5,0,5,24,11,8,3,10,0.3,0,0,0.0,3,5,45,10,27,313,175,4.9,1,138,6.3,12.7,2,37,9,45,3,2,0,2,0,0
CHI,24,15,33,0.455,164,5.0,13.0,0,3,22.8,3,31,10,0,0,24,23,75,3.3,1,4,26,4,1,1,1.0,20,0,1,1,1.0,0,22,4,165,41.3,29,6,106,17.7,0,28,2,1,0.5,0,1,29,34,56,47,9,3,29,1,0,0,0,0,4,3,5,0,27,16,4,10,5,12,0.42,0,2,0.0,5,2,28,29,10,239,75,3.3,1,164,5.0,13.0,0,106,1,28,31,-3,1,0,3,1
CIN,5,27,43,0.628,328,7.6,12.7,1,2,74.6,2,14,16,0,0,22,30,84,2.8,1,6,14,7,2,2,1.0,43,0,1,1,1.0,0,23,4,163,40.8,24,6,123,20.5,0,28,2,6,3.0,0,8,15,24,53,45,8,2,10,2,0,0,0,0,6,3,7,1,5,24,6,16,11,18,0.61,0,0,0.0,10,2,72,21,21,412,84,2.8,1,328,7.6,12.7,1,123,6,72,26,-2,2,0,2,2
CLE,14,18,37,0.486,224,6.1,13.8,1,2,54.3,1,24,12,1,0,21,19,88,4.6,1,4,19,6,1,2,0.5,23,1,3,3,1.0,0,11,5,234,46.8,3,4,174,43.5,1,99,1,22,22.0,0,22,21,26,65,45,20,2,16,0,0,2,2,0,7,2,4,0,24,17,4,12,5,14,0.36,1,1,1.0,9,1,64,13,24,312,88,4.6,1,224,6.1,13.8,1,174,22,64,13,0,0,2,2,0
DAL,9,22,35,0.629,300,8.6,15.0,2,1,97.3,3,29,16,0,0,10,25,131,5.2,1,5,7,10,2,3,0.667,44,1,4,4,1.0,0,28,4,155,38.8,32,2,13,6.5,0,13,2,2,1.0,0,2,3,10,45,37,8,3,31,3,1,2,1,0,8,2,5,0,10,21,5,16,4,13,0.31,1,1,1.0,12,0,100,4,34,431,131,5.2,1,300,8.6,15.0,2,13,2,100,2,3,3,1,1,0
DEN,16,16,23,0.696,218,9.5,13.9,1,1,95.9,1,4,9,0,0,28,18,47,2.6,1,2,30,2,0,0,0.0,0,0,2,2,1.0,0,1,2,126,63.0,20,4,92,23.0,0,29,1,14,14.0,0,14,13,23,68,54,14,3,14,0,0,2,2,0,1,2,4,0,32,11,2,9,4,8,0.5,0,2,0.0,6,0,36,26,14,265,47,2.6,1,218,9.5,13.9,1,92,14,36,21,-1,0,2,1,2
