,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,3,21,41,0.512,281,6.9,13.8,1,2,61.1,1,9,15,0,0,11,31,102,3.3,1,7,6,10,2,3,0.667,50,1,4,4,1.0,0,15,4,180,45.0,18,6,133,22.2,0,36,4,37,9.3,0,15,22,31,47,45,2,2,10,3,1,0,0,0,6,1,1,0,2,24,7,15,5,13,0.38,1,1,1.0,11,2,98,3,34,383,102,3.3,1,281,6.9,13.8,1,133,37,98,6,1,3,0,2,0
ATL,27,18,39,0.462,99,2.5,6.4,0,2,31.7,2,16,4,0,0,13,22,99,4.5,0,5,14,7,2,5,0.4,32,0,1,1,1.0,0,24,6,228,38.0,1,3,144,48.0,0,76,1,0,0.0,0,0,14,20,64,46,18,0,0,3,0,2,2,1,5,3,12,0,26,9,5,4,4,18,0.22,1,2,0.5,8,0,66,21,13,198,99,4.5,0,99,2.5,6.4,0,144,0,66,4,3,3,2,2,0
BAL,15,29,43,0.674,214,5.0,7.4,0,0,79.0,0,0,12,0,0,12,33,101,3.1,0,5,9,9,3,3,1.0,49,0,0,0,0.0,0,21,7,291,41.6,24,1,18,18.0,0,18,2,20,10.0,0,17,4,7,43,25,18,3,12,1,0,1,0,0,1,2,9,0,14,19,5,12,7,19,0.37,1,1,1.0,7,2,40,23,9,315,101,3.1,0,214,5.0,7.4,0,18,20,40,6,1,1,0,0,0
BUF,23,23,31,0.742,148,4.8,7.7,0,1,70.4,3,28,9,1,0,19,24,81,3.4,0,5,16,6,1,2,0.5,24,0,3,3,1.0,0,8,5,237,47.4,2,4,165,41.3,1,103,0,0,0.0,0,0,20,25,57,48,9,0,0,5,2,2,1,0,12,2,2,0,21,14,5,9,3,13,0.23,1,2,0.5,5,0,49,10,24,229,81,3.4,0,148,4.8,7.7,0,165,0,49,1,5,5,1,1,0
CAR,22,11,19,0.579,155,8.2,14.7,1,1,79.9,1,7,8,0,0,17,28,88,3.1,0,3,6,10,3,3,1.0,52,0,1,1,1.0,0,5,4,199,49.8,26,4,39,9.8,0,17,1,6,6.0,0,6,7,13,71,56,15,0,0,2,0,0,0,0,10,4,6,0,23,12,3,8,5,11,0.45,0,0,0.0,7,1,59,19,16,243,88,3.1,0,155,8.2,14.7,1,39,6,59,6,1,2,0,1,0
CHI,16,15,25,0.6,203,8.1,14.3,2,1,95.9,2,11,8,0,0,18,33,82,2.5,1,4,9,9,2,2,1.0,44,0,3,3,1.0,0,17,7,314,44.9,27,4,17,4.3,0,15,4,40,10.0,0,20,14,20,53,50,3,1,4,2,0,3,3,0,4,1,3,0,19,16,4,8,3,14,0.21,0,0,0.0,6,4,40,8,27,285,82,2.5,1,203,8.1,14.3,2,17,40,40,2,4,2,3,1,0
CLE,7,22,43,0.512,261,6.1,13.0,2,3,56.4,3,26,14,0,0,14,21,92,4.4,0,7,19,5,1,1,1.0,42,0,2,2,1.0,0,12,5,231,46.2,16,6,137,22.8,0,31,1,11,11.0,0,11,24,34,76,51,25,0,0,0,0,0,0,0,2,1,3,0,8,22,7,14,3,11,0.27,0,1,0.0,7,1,40,17,17,353,92,4.4,0,261,6.1,13.0,2,137,11,40,26,-4,0,0,3,1
DAL,2,29,50,0.58,309,6.2,10.7,2,5,49.9,0,0,19,0,0,20,22,76,3.5,0,3,2,13,4,4,1.0,53,0,1,1,1.0,0,1,2,113,56.5,21,4,83,20.8,0,25,1,9,9.0,0,9,18,24,66,46,20,3,28,1,0,1,0,0,3,4,6,0,2,24,3,19,9,15,0.6,0,0,0.0,5,2,31,9,25,385,76,3.5,0,309,6.2,10.7,2,83,9,31,28,-5,1,0,5,1
DEN,13,23,36,0.639,224,6.2,10.1,0,1,69.7,1,8,11,0,0,22,20,72,3.6,0,4,22,3,1,1,1.0,30,0,0,0,0.0,0,4,3,150,50.0,14,3,70,23.3,0,26,1,18,18.0,0,18,28,41,51,39,12,0,0,0,0,0,0,0,1,5,15,0,17,17,4,11,6,13,0.46,0,3,0.0,3,2,18,26,3,296,72,3.6,0,224,6.2,10.1,0,70,18,18,24,-3,0,0,1,2
DET,28,16,29,0.552,76,2.6,6.6,0,2,31.8,6,30,5,1,0,23,19,68,3.6,0,4,22,3,1,1,1.0,39,0,0,0,0.0,0,6,6,293,48.8,17,4,89,22.3,0,39,0,0,0.0,0,0,24,34,75,52,23,0,0,0,0,2,1,0,1,5,10,0,25,11,4,5,1,10,0.1,1,1,1.0,4,2,20,26,3,144,68,3.6,0,76,2.6,6.6,0,89,0,20,16,-1,0,1,2,0
GB,1,29,40,0.725,318,8.0,11.1,1,2,83.1,1,4,12,0,0,9,22,121,5.5,1,5,12,8,2,2,1.0,37,0,2,2,1.0,0,7,5,240,48.0,6,6,173,28.8,0,65,3,38,12.7,0,25,21,27,58,42,16,2,11,1,0,0,0,0,4,4,10,0,16,18,5,12,6,14,0.43,0,0,0.0,12,1,93,14,20,439,121,5.5,1,318,8.0,11.1,1,173,38,93,26,-4,1,0,2,3
