,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,25,12,34,0.353,178,5.2,16.6,1,0,63.1,3,21,7,0,0,29,19,37,1.9,1,1,11,8,2,2,1.0,48,0,2,2,1.0,0,18,11,487,44.3,25,0,0,0.0,0,0,2,7,3.5,0,7,28,41,52,49,3,1,3,2,0,0,0,0,6,4,5,0,30,9,1,7,3,16,0.19,0,0,0.0,3,1,15,16,20,215,37,1.9,1,178,5.2,16.6,1,0,7,15,2,2,2,0,0,0
ATL,5,29,45,0.644,307,6.8,10.9,1,1,82.4,1,9,13,0,0,20,21,90,4.3,1,5,11,8,2,2,1.0,20,0,2,2,1.0,0,30,5,163,32.6,18,4,70,17.5,0,22,2,22,11.0,0,25,22,30,75,49,26,1,7,0,0,2,2,0,7,1,2,0,14,20,5,13,2,13,0.15,1,2,0.5,8,2,81,16,20,397,90,4.3,1,307,6.8,10.9,1,70,22,81,6,1,0,2,1,0
BAL,20,22,38,0.579,197,5.2,10.7,0,1,61.0,4,38,9,0,0,20,15,90,6.0,1,4,15,7,2,2,1.0,52,0,1,1,1.0,0,10,5,242,48.4,4,2,51,25.5,0,28,1,0,0.0,0,0,12,20,72,48,24,1,7,2,0,3,2,0,8,4,6,0,22,15,4,9,1,11,0.09,1,3,0.33,5,2,36,27,13,287,90,6.0,1,197,5.2,10.7,0,51,0,36,6,1,2,2,1,2
BUF,7,30,43,0.698,294,6.8,10.3,1,1,86.8,2,14,15,0,0,28,22,49,2.2,0,2,7,9,3,4,0.75,58,0,0,0,0.0,0,21,8,345,43.1,25,0,0,0.0,0,0,3,20,6.7,0,11,5,14,48,39,9,6,27,1,0,2,1,0,5,2,4,0,19,19,2,15,5,16,0.31,0,0,0.0,11,2,74,20,17,343,49,2.2,0,294,6.8,10.3,1,0,20,74,6,1,1,1,1,0
CAR,17,19,35,0.543,231,6.6,13.4,2,1,82.0,2,24,15,1,1,20,27,90,3.3,1,5,15,7,1,1,1.0,44,0,4,4,1.0,0,11,5,241,48.2,16,1,18,18.0,0,18,3,81,27.0,1,79,17,24,57,39,18,4,27,2,0,3,2,0,5,4,4,0,8,22,5,15,5,12,0.42,0,0,0.0,3,2,30,6,31,321,90,3.3,1,231,6.6,13.4,2,18,81,30,6,1,2,2,1,2
CHI,12,28,36,0.778,262,7.3,10.3,2,2,92.4,4,27,11,1,1,23,22,85,3.9,1,5,19,6,1,2,0.5,45,0,3,3,1.0,0,3,4,205,51.3,9,2,45,22.5,0,24,2,30,15.0,0,22,23,31,61,21,40,2,24,1,0,3,2,0,7,2,2,0,20,17,5,11,5,13,0.38,0,1,0.0,10,1,80,14,24,347,85,3.9,1,262,7.3,10.3,2,45,30,80,18,-1,1,2,2,2
CIN,16,18,29,0.621,241,8.3,13.8,2,0,111.4,1,8,8,0,0,24,18,79,4.4,0,4,21,5,1,2,0.5,23,0,2,2,1.0,0,22,4,166,41.5,14,7,141,20.1,0,31,2,53,26.5,0,47,30,43,83,45,38,1,7,0,0,1,0,0,3,2,4,0,20,17,4,8,0,7,0.0,0,1,0.0,4,5,37,20,17,320,79,4.4,0,241,8.3,13.8,2,141,53,37,30,-3,0,0,0,3
CLE,9,21,37,0.568,284,7.7,13.9,3,1,97.1,1,7,16,0,0,3,36,176,4.9,0,10,7,9,2,2,1.0,42,0,3,3,1.0,0,8,3,147,49.0,15,4,79,19.8,0,27,4,14,3.5,0,7,19,28,61,37,24,3,12,0,0,0,0,0,4,1,1,1,4,27,10,16,4,12,0.33,0,2,0.0,7,1,74,10,29,460,176,4.9,0,284,7.7,13.9,3,79,14,74,18,-1,0,0,1,0
DAL,4,28,41,0.683,316,7.7,11.6,2,1,97.2,1,8,16,0,0,10,33,140,4.2,0,8,11,8,2,3,0.667,49,0,2,2,1.0,0,15,4,185,46.3,3,2,53,26.5,0,29,5,60,12.0,0,38,6,17,49,39,10,0,0,1,0,0,0,0,4,1,1,0,6,24,8,16,8,14,0.57,0,0,0.0,7,0,56,16,20,456,140,4.2,0,316,7.7,11.6,2,53,60,56,26,-2,1,0,1,2
DEN,1,31,47,0.66,476,10.1,15.5,4,2,109.9,1,3,18,0,0,18,28,92,3.3,1,5,4,11,2,3,0.667,44,0,5,5,1.0,0,7,4,199,49.8,25,0,0,0.0,0,0,6,38,6.3,0,15,12,20,35,29,6,3,21,0,0,0,0,0,6,4,8,0,6,24,5,18,7,16,0.44,0,0,0.0,7,1,67,3,41,568,92,3.3,1,476,10.1,15.5,4,0,38,67,26,-2,0,0,2,0
