,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,24,18,45,0.4,187,4.2,12.0,0,1,43.5,4,29,12,1,0,29,15,29,1.9,0,1,17,6,2,2,1.0,32,0,0,0,0.0,0,20,9,393,43.7,22,3,60,20.0,0,29,0,0,0.0,0,0,25,35,58,47,11,1,10,0,0,1,0,0,2,4,7,0,24,17,1,12,3,15,0.2,1,1,1.0,1,4,5,31,6,216,29,1.9,0,187,4.2,12.0,0,60,0,5,22,-1,0,0,1,0
ATL,6,30,40,0.75,322,8.1,10.7,1,0,106.5,0,0,15,0,0,23,22,81,3.7,1,3,5,12,3,3,1.0,50,0,3,3,1.0,0,19,5,221,44.2,12,2,49,24.5,0,25,2,2,1.0,0,2,8,14,54,42,12,5,42,2,0,3,2,1,5,1,1,0,21,18,3,15,7,15,0.47,0,0,0.0,6,0,64,9,30,403,81,3.7,1,322,8.1,10.7,1,49,2,64,1,4,2,2,0,0
BAL,25,21,50,0.42,178,3.6,9.3,2,3,40.3,2,17,11,0,0,28,16,33,2.1,0,1,31,1,0,0,0.0,0,0,1,1,1.0,0,4,8,403,50.4,5,4,122,30.5,0,40,1,45,45.0,0,45,19,25,75,49,26,0,0,1,0,1,0,0,4,6,11,0,29,15,1,11,4,15,0.27,0,2,0.0,7,3,56,26,13,211,33,2.1,0,178,3.6,9.3,2,122,45,56,26,-2,1,0,3,0
BUF,8,32,49,0.653,308,6.3,10.3,3,2,86.1,2,21,12,0,0,31,13,13,1.0,0,1,17,6,1,1,1.0,54,0,3,3,1.0,0,21,8,340,42.5,17,3,65,21.7,0,27,3,11,3.7,0,11,20,26,57,41,16,1,7,0,0,0,0,0,4,6,10,0,29,15,1,12,4,15,0.27,0,0,0.0,7,2,55,15,24,321,13,1.0,0,308,6.3,10.3,3,65,11,55,26,-2,0,0,2,0
CAR,21,18,31,0.581,195,6.3,11.2,1,1,74.0,1,6,12,1,0,3,45,209,4.6,1,12,21,5,1,2,0.5,23,0,2,2,1.0,0,7,4,199,49.8,17,3,65,21.7,0,31,2,17,8.5,0,11,5,13,41,29,12,3,22,1,0,0,0,0,4,5,13,0,4,27,12,12,9,16,0.56,0,0,0.0,5,3,49,21,17,404,209,4.6,1,195,6.3,11.2,1,65,17,49,22,-1,1,0,1,1
CHI,26,23,39,0.59,170,4.4,7.9,2,1,75.8,2,11,12,0,0,25,22,64,2.9,0,2,29,2,0,0,0.0,0,0,2,2,1.0,0,26,6,242,40.3,11,3,74,24.7,0,30,0,0,0.0,0,0,13,20,46,44,2,4,14,2,0,1,1,0,7,1,1,0,24,17,2,12,5,15,0.33,1,3,0.33,5,3,86,24,14,234,64,2.9,0,170,4.4,7.9,2,74,0,86,3,2,2,1,1,0
CIN,27,17,26,0.654,146,5.6,8.6,2,1,89.6,0,0,8,0,0,4,37,207,5.6,1,10,3,13,3,3,1.0,49,0,4,4,1.0,0,22,5,211,42.2,1,3,134,44.7,0,80,3,72,24.0,0,49,23,28,54,38,16,2,11,4,1,0,0,0,7,3,9,0,15,20,10,8,2,11,0.18,1,1,1.0,7,2,45,3,37,353,207,5.6,1,146,5.6,8.6,2,134,72,45,3,2,4,0,1,1
CLE,29,10,21,0.476,144,6.9,16.6,1,1,66.4,3,22,4,0,0,22,22,84,3.8,0,3,15,7,2,2,1.0,43,0,1,1,1.0,0,11,6,279,46.5,4,1,39,39.0,0,39,2,24,12.0,0,24,11,17,75,41,34,1,6,1,0,2,1,0,3,2,8,0,31,8,3,4,3,12,0.25,0,0,0.0,6,1,49,26,13,228,84,3.8,0,144,6.9,16.6,1,39,24,49,8,1,1,1,1,0
DAL,14,19,21,0.905,250,11.9,13.7,5,0,155.9,1,11,15,0,0,10,40,127,3.2,1,8,17,6,0,1,0.0,0,0,6,6,1.0,0,13,2,92,46.0,30,0,0,0.0,0,0,3,29,9.7,0,14,3,7,48,35,13,2,7,2,0,1,1,0,7,4,12,0,5,25,8,15,5,10,0.5,0,0,0.0,7,2,67,1,42,377,127,3.2,1,250,11.9,13.7,5,0,29,67,3,2,2,1,0,1
DEN,9,28,44,0.636,300,6.8,11.1,2,4,60.8,2,11,15,0,0,20,19,85,4.5,1,6,26,4,0,1,0.0,0,0,4,4,1.0,0,10,6,283,47.2,2,3,121,40.3,0,77,3,14,4.7,0,9,28,37,59,39,20,0,0,1,1,2,1,0,5,5,11,0,9,22,6,15,5,12,0.42,0,0,0.0,6,1,72,10,28,385,85,4.5,1,300,6.8,11.1,2,121,14,72,26,-2,1,1,4,0
