,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,26,14,26,0.538,140,5.4,10.6,0,1,53.4,3,9,8,0,0,27,20,64,3.2,0,2,27,3,1,2,0.5,23,0,0,0,0.0,0,30,7,223,31.9,15,2,45,22.5,0,27,0,0,0.0,0,0,9,19,60,36,24,7,42,0,0,0,0,0,3,6,11,0,26,12,2,8,3,12,0.25,0,0,0.0,3,2,25,28,3,204,64,3.2,0,140,5.4,10.6,0,45,0,25,22,-1,0,0,1,0
ATL,10,27,43,0.628,252,5.9,10.1,2,1,84.6,3,21,15,1,1,29,23,63,2.7,1,5,19,6,1,1,1.0,53,0,3,3,1.0,0,22,4,178,44.5,18,4,84,21.0,0,27,1,12,12.0,0,12,20,26,58,42,16,1,9,3,0,0,0,0,4,1,3,0,12,21,5,15,9,16,0.56,0,0,0.0,7,1,40,12,24,315,63,2.7,1,252,5.9,10.1,2,84,12,40,3,1,3,0,1,1
BAL,14,18,24,0.75,234,9.8,13.5,1,0,119.1,1,9,9,0,0,1,32,215,6.7,2,12,5,10,2,2,1.0,55,0,4,4,1.0,0,1,2,126,63.0,9,2,52,26.0,0,29,2,0,0.0,0,0,21,27,60,52,8,4,21,1,1,1,0,0,3,3,5,0,11,23,12,9,9,13,0.69,0,0,0.0,6,2,42,5,34,449,215,6.7,2,234,9.8,13.5,1,52,0,42,10,0,1,0,0,1
BUF,16,24,32,0.75,220,6.9,9.6,2,0,114.1,1,10,14,0,0,14,29,116,4.0,2,5,10,8,1,1,1.0,53,0,5,5,1.0,0,17,4,186,46.5,27,1,13,13.0,0,13,1,5,5.0,0,5,1,3,48,38,10,7,39,1,0,0,0,0,6,1,4,0,12,21,5,14,7,13,0.54,0,1,0.0,4,2,24,3,38,336,116,4.0,2,220,6.9,9.6,2,13,5,24,3,1,1,0,0,0
CHI,29,17,27,0.63,112,4.1,7.6,1,0,84.2,3,18,6,1,1,19,26,92,3.5,2,4,27,3,0,1,0.0,0,0,3,3,1.0,0,27,9,367,40.8,25,3,43,14.3,0,30,3,0,0.0,0,1,5,13,57,47,10,5,40,2,0,3,2,0,6,2,3,0,26,12,4,6,4,16,0.25,0,0,0.0,6,2,45,19,21,204,92,3.5,2,112,4.1,7.6,1,43,0,45,1,3,2,2,0,1
CIN,15,24,35,0.686,233,6.7,9.7,1,1,84.6,0,0,17,0,0,8,43,139,3.2,1,6,10,8,2,2,1.0,49,0,2,2,1.0,0,13,4,193,48.3,6,4,109,27.3,0,33,3,21,7.0,0,19,5,13,55,33,22,1,5,1,0,0,0,0,7,2,2,1,8,24,6,17,11,20,0.55,0,1,0.0,6,1,60,18,22,372,139,3.2,1,233,6.7,9.7,1,109,21,60,10,0,1,0,1,0
CLE,4,23,41,0.561,313,7.6,14.0,0,3,50.2,1,9,16,0,0,6,29,162,5.6,2,10,2,14,4,5,0.8,37,0,2,2,1.0,0,26,1,41,41.0,28,0,0,0.0,0,0,0,0,0.0,0,0,15,24,52,42,10,3,21,1,0,1,1,0,7,1,4,0,1,29,10,16,4,10,0.4,0,0,0.0,5,3,30,11,26,475,162,5.6,2,313,7.6,14.0,0,0,0,30,22,-1,1,1,3,0
DAL,9,18,26,0.692,266,10.2,15.3,4,0,142.0,2,9,13,1,1,13,25,119,4.8,0,5,13,7,1,1,1.0,38,0,4,4,1.0,0,10,4,195,48.8,16,1,22,22.0,0,22,4,68,17.0,0,20,23,28,82,59,23,2,10,1,0,0,0,0,2,5,15,0,17,18,5,13,4,10,0.4,0,0,0.0,7,0,63,7,31,385,119,4.8,0,266,10.2,15.3,4,22,68,63,10,0,1,0,0,1
DEN,11,28,35,0.8,249,7.1,9.2,4,0,134.4,1,8,15,0,0,2,35,201,5.7,1,10,13,7,1,2,0.5,38,0,4,4,1.0,0,19,1,45,45.0,4,3,100,33.3,0,40,3,12,4.0,0,12,27,36,43,39,4,1,12,1,0,3,0,0,4,2,6,0,1,29,10,15,9,13,0.69,1,1,1.0,9,4,98,2,39,450,201,5.7,1,249,7.1,9.2,4,100,12,98,10,0,1,0,0,1
DET,13,18,46,0.391,244,5.3,14.7,0,1,47.7,2,20,12,0,0,21,25,91,3.6,0,5,7,9,3,4,0.75,49,0,0,0,0.0,0,18,5,231,46.2,7,1,27,27.0,0,27,2,5,2.5,0,4,25,34,55,53,2,0,0,1,0,0,0,0,4,3,9,0,12,21,5,12,5,17,0.29,2,3,0.67,9,4,54,27,9,335,91,3.6,0,244,5.3,14.7,0,27,5,54,10,0,1,0,1,0
