,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,6,20,42,0.476,329,7.8,16.5,2,0,90.3,0,0,9,0,0,22,23,71,3.1,1,4,22,6,1,1,1.0,28,0,3,3,1.0,0,21,8,343,42.9,22,0,0,0.0,0,0,3,16,5.3,0,11,10,20,65,55,10,0,0,2,0,1,1,0,12,3,13,0,23,17,4,9,7,17,0.41,1,1,1.0,10,4,95,11,24,400,71,3.1,1,329,7.8,16.5,2,0,16,95,3,2,2,1,0,1
ATL,20,20,27,0.741,213,7.9,11.4,2,1,105.9,2,15,15,2,0,21,26,78,3.0,1,4,27,3,0,0,0.0,0,0,3,3,1.0,0,27,4,153,38.3,17,2,44,22.0,0,28,1,20,20.0,0,20,14,22,44,44,0,0,0,1,0,1,0,0,7,3,4,0,11,22,4,15,4,8,0.5,0,0,0.0,5,3,39,18,21,291,78,3.0,1,213,7.9,11.4,2,44,20,39,11,0,1,0,1,0
BAL,25,17,34,0.5,187,5.5,11.5,0,2,42.2,1,8,9,0,0,17,26,107,4.1,2,8,7,10,3,3,1.0,53,0,1,1,1.0,0,7,1,50,50.0,11,5,122,24.4,0,29,2,17,8.5,0,9,21,27,70,38,32,2,27,1,0,2,1,0,5,1,3,0,22,18,8,9,5,13,0.38,1,3,0.33,7,1,51,11,24,294,107,4.1,2,187,5.5,11.5,0,122,17,51,11,0,1,1,2,0
BUF,20,10,17,0.588,213,12.5,23.8,4,0,142.8,4,25,7,0,0,24,32,67,2.1,1,2,3,13,3,3,1.0,53,0,4,5,0.8,0,22,6,249,41.5,20,2,19,9.5,0,16,3,42,14.0,0,24,15,23,67,50,17,4,21,4,0,3,2,0,9,2,5,0,30,12,2,7,3,12,0.25,0,0,0.0,7,3,49,4,43,280,67,2.1,1,213,12.5,23.8,4,19,42,49,1,6,4,2,0,0
CAR,28,12,22,0.545,152,6.9,14.3,0,1,57.4,3,19,7,0,0,14,31,114,3.7,0,9,11,9,3,3,1.0,46,0,0,0,0.0,0,26,2,78,39.0,3,3,99,33.0,0,49,1,0,0.0,0,0,3,13,59,29,30,1,8,1,0,0,1,0,4,2,7,0,23,17,9,7,2,10,0.2,1,2,0.5,4,1,20,29,9,266,114,3.7,0,152,6.9,14.3,0,99,0,20,11,0,1,1,1,1
CHI,17,21,35,0.6,231,6.6,11.9,3,1,96.3,3,18,13,1,1,6,26,153,5.9,0,11,29,1,0,0,0.0,0,0,1,1,1.0,0,10,4,189,47.3,19,5,94,18.8,0,28,1,10,10.0,0,10,29,51,87,29,58,1,11,0,0,0,0,0,1,1,2,0,4,27,11,13,4,11,0.36,1,3,0.33,5,3,41,13,23,384,153,5.9,0,231,6.6,11.9,3,94,10,41,22,-2,0,0,1,1
CIN,15,21,28,0.75,239,8.5,12.7,0,1,85.3,2,27,10,1,1,15,34,111,3.3,3,8,11,9,2,2,1.0,33,0,3,3,1.0,0,2,3,156,52.0,6,3,93,31.0,0,34,1,6,6.0,0,6,19,24,59,25,34,1,8,2,0,1,0,0,5,1,3,0,17,19,8,10,8,14,0.57,1,1,1.0,6,1,40,9,27,350,111,3.3,3,239,8.5,12.7,0,93,6,40,11,0,2,0,1,1
CLE,13,19,28,0.679,267,9.5,14.5,1,0,110.3,1,8,12,0,0,29,25,39,1.6,1,1,5,11,3,3,1.0,52,0,2,2,1.0,0,12,7,324,46.3,22,0,0,0.0,0,0,2,7,3.5,0,13,3,13,67,45,22,3,12,1,0,2,2,0,9,2,7,0,26,15,1,12,2,12,0.17,0,0,0.0,6,2,30,13,23,306,39,1.6,1,267,9.5,14.5,1,0,7,30,2,3,1,2,0,0
DAL,18,21,34,0.618,224,6.6,13.2,2,0,100.6,5,54,15,1,0,5,25,171,6.8,0,4,23,5,1,1,1.0,21,0,2,2,1.0,0,4,4,206,51.5,15,2,45,22.5,0,27,2,18,9.0,0,18,10,20,64,51,13,3,13,1,0,1,0,0,3,5,11,0,16,20,4,15,5,12,0.42,0,1,0.0,3,1,35,23,17,395,171,6.8,0,224,6.6,13.2,2,45,18,35,21,-1,1,0,0,2
DEN,11,25,35,0.714,286,8.2,11.4,3,0,124.2,0,0,14,0,0,9,30,139,4.6,2,9,23,5,0,1,0.0,0,0,5,5,1.0,0,24,4,162,40.5,4,2,64,32.0,0,34,2,18,9.0,0,14,12,21,48,40,8,2,7,2,0,0,0,0,7,3,8,0,4,27,9,14,8,13,0.62,0,0,0.0,9,4,71,5,35,425,139,4.6,2,286,8.2,11.4,3,64,18,71,3,2,2,0,0,0
DET,7,24,47,0.511,325,6.9,13.5,2,1,78.8,0,0,17,0,0,28,23,60,2.6,0,3,7,10,3,3,1.0,48,0,1,1,1.0,0,23,3,124,41.3,22,0,0,0.0,0,0,0,0,0.0,0,0,12,21,47,47,0,2,15,1,0,3,0,0,1,3,4,0,11,22,3,17,8,15,0.53,0,0,0.0,8,2,85,17,22,385,60,2.6,0,325,6.9,13.5,2,0,0,85,11,0,1,0,1,0
GB,3,29,40,0.725,402,10.1,14.7,1,2,91.9,4,24,16,1,1,19,19,89,4.7,1,5,5,11,3,3,1.0,49,0,2,2,1.0,0,29,0,0,0.0,22,0,0,0.0,0,0,0,0,0.0,0,0,28,44,65,42,23,2,9,0,0,1,1,0,1,3,3,0,9,23,5,16,1,7,0.14,1,2,0.5,8,2,84,13,23,491,89,4.7,1,402,10.1,14.7,1,0,0,84,22,-2,0,1,2,1
HOU,23,19,35,0.543,193,5.5,11.9,1,0,79.8,5,34,14,0,0,1,40,212,5.3,2,9,4,12,3,3,1.0,49,0,3,3,1.0,0,18,6,269,44.8,22,0,0,0.0,0,0,2,18,9.0,0,10,7,16,42,32,10,2,9,1,0,1,1,0,6,1,1,0,8,24,9,14,7,16,0.44,0,0,0.0,4,1,35,8,30,405,212,5.3,2,193,5.5,11.9,1,0,18,35,3,2,1,1,0,0
