,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,17,28,44,0.636,243,5.5,8.9,2,0,93.3,1,7,15,1,0,23,23,74,3.2,0,3,4,12,3,3,1.0,49,0,3,3,1.0,0,26,7,270,38.6,19,1,21,21.0,0,21,3,37,12.3,0,14,11,20,43,37,6,2,19,3,1,1,1,0,5,0,0,0,16,19,3,15,7,17,0.41,0,0,0.0,14,1,108,10,30,317,74,3.2,0,243,5.5,8.9,2,21,37,108,1,4,3,1,0,0
ATL,15,19,37,0.514,245,6.6,14.3,1,1,70.2,4,26,10,0,0,29,13,42,3.2,0,2,13,7,2,2,1.0,54,0,1,1,1.0,0,16,5,218,43.6,22,3,44,14.7,0,26,2,10,5.0,0,12,15,27,56,44,12,2,6,0,0,0,0,0,3,2,2,0,28,12,2,10,4,13,0.31,0,2,0.0,6,0,52,27,13,287,42,3.2,0,245,6.6,14.3,1,44,10,52,20,-1,0,0,1,0
BAL,8,21,29,0.724,306,10.6,14.6,5,0,146.0,0,0,13,0,0,3,35,169,4.8,1,9,4,12,2,3,0.667,49,1,6,6,1.0,0,1,2,119,59.5,4,2,81,40.5,0,58,2,15,7.5,0,9,7,17,52,43,9,5,37,1,0,0,0,0,1,1,1,0,8,23,9,13,7,13,0.54,0,0,0.0,8,1,70,1,48,475,169,4.8,1,306,10.6,14.6,5,81,15,70,12,0,1,0,0,1
BUF,13,24,38,0.632,268,7.1,12.5,2,1,90.7,5,31,15,1,1,27,23,68,3.0,1,3,28,2,0,0,0.0,0,0,2,2,1.0,0,3,5,249,49.8,11,2,52,26.0,0,37,2,12,6.0,0,9,27,37,70,43,27,2,15,0,0,0,0,0,2,5,9,0,16,19,3,15,8,15,0.53,1,2,0.5,8,1,107,19,22,336,68,3.0,1,268,7.1,12.5,2,52,12,107,27,-3,0,0,1,2
CAR,10,29,46,0.63,284,6.2,9.8,2,1,85.8,0,0,14,0,0,6,34,147,4.3,2,10,1,13,3,4,0.75,44,0,4,4,1.0,0,27,1,38,38.0,17,6,134,22.3,0,35,1,5,5.0,0,5,27,37,69,49,20,1,3,2,0,0,0,0,4,1,2,0,1,29,10,14,8,17,0.47,2,2,1.0,8,5,60,2,37,431,147,4.3,2,284,6.2,9.8,2,134,5,60,7,1,2,0,1,0
CHI,1,26,38,0.684,375,9.9,14.7,1,0,109.0,2,6,15,0,0,14,29,103,3.6,2,7,13,7,2,2,1.0,28,0,1,2,0.5,1,24,5,201,40.2,20,2,35,17.5,0,18,2,-1,-0.5,0,0,4,13,39,31,8,4,26,1,0,1,0,0,7,0,0,0,8,23,7,15,7,15,0.47,0,0,0.0,7,1,47,14,27,478,103,3.6,2,375,9.9,14.7,1,35,-1,47,7,1,1,0,0,0
CIN,6,33,43,0.767,320,7.4,9.8,2,2,93.2,1,3,18,0,0,2,31,193,6.2,2,8,1,13,3,4,0.75,44,0,4,4,1.0,0,20,1,42,42.0,1,2,126,63.0,0,97,0,0,0.0,0,0,27,37,69,45,24,0,0,1,0,0,0,0,7,5,15,0,1,29,8,18,10,16,0.63,0,0,0.0,13,3,119,2,37,513,193,6.2,2,320,7.4,9.8,2,126,0,119,20,-1,1,0,2,0
CLE,24,8,17,0.471,210,12.4,27.1,1,0,112.4,1,7,7,0,0,5,38,158,4.2,3,10,13,7,1,1,1.0,40,0,4,4,1.0,0,23,6,244,40.7,25,1,3,3.0,0,3,2,7,3.5,0,8,3,10,68,36,32,2,7,1,0,0,0,0,10,3,4,0,16,19,10,7,4,11,0.36,0,0,0.0,6,2,60,6,31,368,158,4.2,3,210,12.4,27.1,1,3,7,60,12,0,1,0,0,1
DAL,18,21,32,0.656,239,7.5,11.9,2,0,108.7,1,11,13,0,0,4,37,162,4.4,1,6,4,12,3,3,1.0,56,0,3,3,1.0,0,30,3,65,21.7,15,3,70,23.3,0,26,2,0,0.0,0,0,13,23,44,18,26,2,0,1,0,0,0,0,9,2,3,0,8,23,6,13,10,17,0.59,0,0,0.0,6,4,46,10,30,401,162,4.4,1,239,7.5,11.9,2,70,0,46,20,-1,1,0,0,2
DEN,20,22,33,0.667,221,6.7,10.8,3,0,115.8,2,16,13,0,0,7,33,138,4.2,0,7,13,7,1,1,1.0,37,0,4,4,1.0,0,14,8,352,44.0,21,2,32,16.0,0,21,0,0,0.0,0,0,7,17,55,38,17,4,17,1,1,0,1,0,7,2,2,0,14,21,7,13,7,16,0.44,0,0,0.0,11,1,101,6,31,359,138,4.2,0,221,6.7,10.8,3,32,0,101,5,2,1,1,0,0
