,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,13,19,34,0.559,254,7.5,13.4,2,0,99.4,0,0,12,0,0,20,27,84,3.1,0,5,6,11,3,3,1.0,51,0,2,2,1.0,0,10,1,49,49.0,26,0,0,0.0,0,0,1,8,8.0,0,8,6,14,53,47,6,1,9,0,0,0,0,0,2,2,3,0,9,24,5,12,8,13,0.62,1,1,1.0,5,7,36,13,23,338,84,3.1,0,254,7.5,13.4,2,0,8,36,20,-1,0,0,0,1
ATL,3,24,28,0.857,344,12.3,14.6,3,1,138.7,1,6,17,0,0,6,36,144,4.0,3,7,14,8,0,1,0.0,0,0,8,8,1.0,0,26,2,84,42.0,5,1,29,29.0,0,29,3,68,22.7,1,62,6,14,44,36,8,3,26,1,1,3,4,0,6,1,3,0,4,26,7,17,8,11,0.73,0,0,0.0,5,2,50,1,56,488,144,4.0,3,344,12.3,14.6,3,29,68,50,7,1,1,4,1,3
BAL,20,19,31,0.613,217,7.0,11.4,1,1,79.6,0,0,8,0,0,4,33,160,4.8,1,12,6,11,3,3,1.0,38,0,2,2,1.0,0,6,3,152,50.7,26,0,0,0.0,0,0,0,0,0.0,0,0,17,21,52,38,14,0,0,0,0,0,0,0,3,7,30,0,11,23,12,8,4,12,0.33,0,1,0.0,5,3,32,13,23,377,160,4.8,1,217,7.0,11.4,1,0,0,32,20,-1,0,0,1,0
BUF,22,23,40,0.575,205,5.1,10.3,1,0,79.7,3,33,9,1,0,18,22,87,4.0,0,6,24,4,1,1,1.0,45,0,1,1,1.0,0,19,5,226,45.2,24,3,44,14.7,0,18,1,0,0.0,0,0,18,22,83,52,31,2,6,0,0,0,0,0,1,5,9,0,25,18,6,9,6,14,0.43,0,2,0.0,11,3,110,28,10,292,87,4.0,0,205,5.1,10.3,1,44,0,110,14,0,0,0,0,0
CAR,6,29,41,0.707,307,7.5,11.4,2,0,108.5,3,23,14,1,1,31,10,42,4.2,0,3,17,7,2,2,1.0,40,0,1,1,1.0,0,3,4,210,52.5,17,2,43,21.5,0,22,1,-10,-10.0,0,-10,29,37,69,33,36,1,6,0,0,0,0,0,1,3,8,0,18,20,3,14,4,12,0.33,1,1,1.0,7,3,105,19,19,349,42,4.2,0,307,7.5,11.4,2,43,-10,105,27,-2,0,0,0,2
CHI,23,23,38,0.605,197,5.2,9.8,2,0,91.7,4,28,11,1,1,28,21,60,2.9,0,4,11,9,2,2,1.0,45,0,3,3,1.0,0,25,5,213,42.6,20,4,73,18.3,0,24,1,11,11.0,0,11,12,19,78,46,32,3,16,2,1,3,1,0,7,1,2,0,28,17,4,11,7,15,0.47,0,0,0.0,9,2,95,11,27,257,60,2.9,0,197,5.2,9.8,2,73,11,95,2,2,2,1,0,1
CIN,27,17,26,0.654,184,7.1,10.8,1,1,82.9,0,0,10,0,0,13,31,116,3.7,3,11,17,7,1,1,1.0,29,0,4,4,1.0,0,9,4,197,49.3,21,1,18,18.0,0,18,0,0,0.0,0,0,1,7,53,37,16,2,8,2,0,0,0,0,5,0,0,1,8,25,11,10,3,9,0.33,0,1,0.0,7,4,50,8,33,300,116,3.7,3,184,7.1,10.8,1,18,0,50,7,1,2,0,1,0
CLE,10,19,25,0.76,290,11.6,15.3,1,0,127.1,0,0,11,0,0,19,30,85,2.8,2,6,27,3,0,2,0.0,0,1,3,3,1.0,0,20,4,180,45.0,2,1,31,31.0,0,31,1,0,0.0,0,0,19,23,65,33,32,0,0,1,0,0,0,0,1,4,11,0,23,19,6,11,5,11,0.45,0,0,0.0,12,2,94,16,21,375,85,2.8,2,290,11.6,15.3,1,31,0,94,7,1,1,0,0,0
DAL,20,18,23,0.783,217,9.4,12.1,2,1,116.8,0,0,10,0,0,10,29,123,4.2,1,5,8,10,2,2,1.0,40,0,4,4,1.0,0,29,2,78,39.0,12,3,74,24.7,0,25,0,0,0.0,0,0,24,31,67,52,15,0,0,2,1,0,1,0,3,1,1,0,23,19,5,10,5,10,0.5,0,0,0.0,3,4,15,5,34,340,123,4.2,1,217,9.4,12.1,2,74,0,15,7,1,2,1,1,1
DEN,8,31,49,0.633,296,6.0,9.8,2,1,85.1,1,7,18,0,0,32,20,36,1.8,0,1,24,4,1,1,1.0,24,0,1,1,1.0,0,13,8,378,47.3,14,1,22,22.0,0,22,2,15,7.5,0,15,21,26,82,36,46,3,20,1,0,1,0,0,2,3,4,1,18,20,1,18,6,16,0.38,0,0,0.0,4,1,27,17,20,332,36,1.8,0,296,6.0,9.8,2,22,15,27,20,-1,1,0,1,1
