,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,18,15,30,0.5,225,7.5,15.9,1,0,86.1,2,14,9,1,0,10,33,141,4.3,0,7,9,9,3,5,0.6,44,0,0,0,0.0,0,17,4,183,45.8,2,2,64,32.0,0,43,2,6,3.0,0,6,7,14,51,42,9,5,29,1,0,1,1,0,4,1,4,0,20,18,7,9,6,15,0.4,0,0,0.0,6,2,40,21,17,366,141,4.3,0,225,7.5,15.9,1,64,6,40,1,2,1,1,0,0
ATL,1,24,39,0.615,374,9.6,15.6,4,1,116.8,1,1,17,0,0,20,24,91,3.8,1,8,11,7,1,2,0.5,50,1,4,4,1.0,0,8,2,97,48.5,13,8,192,24.0,0,38,0,0,0.0,0,0,32,43,64,43,21,1,4,0,0,1,0,0,3,4,5,0,3,26,8,17,5,11,0.45,3,3,1.0,3,1,11,5,37,465,91,3.8,1,374,9.6,15.6,4,192,0,11,20,-1,0,0,1,0
BAL,11,25,33,0.758,264,8.0,10.8,2,1,106.1,1,5,15,0,0,5,31,183,5.9,2,11,23,4,0,0,0.0,0,0,4,4,1.0,0,19,4,181,45.3,31,0,0,0.0,0,0,2,8,4.0,0,8,4,13,47,41,6,6,41,0,0,1,0,0,2,2,4,0,3,26,11,15,5,12,0.42,1,1,1.0,7,0,36,9,28,447,183,5.9,2,264,8.0,10.8,2,0,8,36,20,-1,0,0,1,0
BUF,3,38,57,0.667,341,6.0,9.3,1,2,73.8,4,14,18,0,0,24,16,74,4.6,1,6,21,5,1,1,1.0,44,0,2,2,1.0,0,30,3,102,34.0,9,1,27,27.0,0,27,0,0,0.0,0,0,15,24,45,29,16,0,0,2,0,1,1,0,2,2,7,0,6,24,6,18,9,16,0.56,2,3,0.67,11,0,98,21,17,415,74,4.6,1,341,6.0,9.3,1,27,0,98,14,0,2,1,2,1
CAR,17,21,33,0.636,226,6.8,10.8,3,0,114.0,0,0,11,0,0,1,40,271,6.8,2,11,4,11,2,2,1.0,41,0,5,5,1.0,0,26,4,158,39.5,31,0,0,0.0,0,0,2,7,3.5,0,9,3,10,54,40,14,2,17,1,0,1,1,0,11,1,1,0,6,24,11,11,7,15,0.47,0,0,0.0,6,2,55,3,41,497,271,6.8,2,226,6.8,10.8,3,0,7,55,1,2,1,1,0,0
CHI,3,32,46,0.696,341,7.4,10.7,2,1,96.4,0,0,14,0,0,30,15,35,2.3,2,5,27,2,0,0,0.0,0,0,2,3,0.667,1,31,4,134,33.5,12,6,145,24.2,0,30,1,4,4.0,0,4,29,41,57,43,14,1,2,0,0,0,0,0,0,3,17,0,9,23,5,14,2,10,0.2,3,3,1.0,9,4,54,9,28,376,35,2.3,2,341,7.4,10.7,2,145,4,54,24,-2,0,0,1,1
CIN,6,25,35,0.714,322,9.2,13.1,2,0,119.0,3,5,10,1,1,22,21,86,4.1,1,6,26,3,0,0,0.0,0,0,3,3,1.0,0,16,7,322,46.0,16,4,91,22.8,0,27,4,45,11.3,0,16,31,42,67,33,34,0,0,0,0,0,0,0,4,4,9,0,24,16,6,10,3,11,0.27,0,1,0.0,7,0,54,20,21,408,86,4.1,1,322,9.2,13.1,2,91,45,54,24,-2,0,0,0,2
CLE,31,13,30,0.433,133,4.4,10.5,0,2,28.9,1,3,7,0,0,14,32,115,3.6,1,6,16,6,1,2,0.5,39,0,3,3,1.0,0,20,9,407,45.2,22,5,99,19.8,0,28,4,65,16.3,0,37,21,25,53,34,19,3,25,2,1,4,2,1,12,0,0,0,28,14,6,7,4,15,0.27,0,0,0.0,7,1,85,13,24,248,115,3.6,1,133,4.4,10.5,0,99,65,85,1,2,2,2,2,0
DAL,21,21,26,0.808,203,7.8,9.8,3,0,137.7,1,2,13,0,0,2,35,194,5.5,2,7,4,11,2,2,1.0,35,0,5,5,1.0,0,28,2,75,37.5,30,2,23,11.5,0,21,1,1,1.0,0,1,23,28,43,41,2,0,0,1,0,1,1,0,6,2,9,0,12,21,7,13,7,14,0.5,2,2,1.0,8,1,97,3,41,397,194,5.5,2,203,7.8,9.8,3,23,1,97,1,2,1,1,0,0
DEN,26,14,20,0.7,173,8.7,12.4,0,2,56.9,0,0,3,0,0,11,29,133,4.6,3,10,16,6,1,1,1.0,50,0,3,3,1.0,0,4,3,149,49.7,11,2,50,25.0,0,26,1,7,7.0,0,7,10,17,60,54,6,4,14,2,0,2,1,0,7,1,2,0,26,15,10,3,4,10,0.4,0,0,0.0,5,2,45,13,24,306,133,4.6,3,173,8.7,12.4,0,50,7,45,14,0,2,1,2,1
DET,9,26,34,0.765,294,8.6,12.0,3,0,131.3,4,17,19,1,0,16,31,113,3.6,1,3,7,10,2,2,1.0,46,0,4,4,1.0,0,2,3,155,51.7,1,2,67,33.5,0,36,2,11,5.5,0,11,10,17,41,34,7,6,43,2,0,0,1,0,8,3,10,0,11,22,3,19,7,15,0.47,0,2,0.0,9,0,122,7,34,407,113,3.6,1,294,8.6,12.0,3,67,11,122,1,2,2,1,0,1
