,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,23,13,32,0.406,146,4.6,11.7,0,3,15.9,1,6,5,1,0,30,13,41,3.2,0,4,14,6,2,2,1.0,42,0,0,0,0.0,0,5,5,229,45.8,20,9,165,18.3,0,25,1,-1,-1.0,0,-1,32,44,75,53,22,0,0,0,0,0,0,0,1,4,5,0,30,10,4,5,3,10,0.3,0,0,0.0,9,1,55,29,6,187,41,3.2,0,146,4.6,11.7,0,165,-1,55,31,-4,0,0,3,1
ATL,31,8,27,0.296,76,2.8,10.0,0,2,8.7,1,4,5,0,0,8,28,168,6.0,1,6,7,8,2,3,0.667,38,0,2,2,1.0,0,20,8,306,38.3,19,5,94,18.8,0,28,4,45,11.3,0,22,22,23,78,60,18,7,35,2,1,2,2,0,6,2,2,0,29,11,6,5,1,12,0.08,0,0,0.0,5,0,44,13,20,244,168,6.0,1,76,2.8,10.0,0,94,45,44,9,1,2,2,2,1
BAL,29,14,25,0.56,109,4.4,8.0,0,2,33.6,2,3,6,0,0,15,33,114,3.5,0,6,14,6,2,2,1.0,45,0,0,0,0.0,0,4,7,326,46.6,1,1,73,73.0,0,73,0,0,0.0,0,0,6,9,63,43,20,0,0,1,0,0,0,0,6,9,18,0,23,13,6,6,5,14,0.36,0,0,0.0,10,1,88,29,6,223,114,3.5,0,109,4.4,8.0,0,73,0,88,25,-2,1,0,2,1
BUF,21,15,26,0.577,153,5.9,12.3,0,0,74.7,4,31,8,1,1,6,28,182,6.5,0,7,14,6,2,4,0.5,23,0,0,0,0.0,0,17,6,234,39.0,15,4,79,19.8,0,26,2,10,5.0,0,15,10,12,68,36,32,4,8,1,0,1,0,0,1,5,10,2,16,17,7,8,3,13,0.23,0,0,0.0,6,2,44,24,10,335,182,6.5,0,153,5.9,12.3,0,79,10,44,13,0,1,0,0,1
CAR,4,20,30,0.667,317,10.6,15.9,0,2,73.9,0,0,11,0,0,17,35,110,3.1,2,6,7,8,2,4,0.5,26,0,2,2,1.0,0,1,4,201,50.3,6,3,73,24.3,0,39,3,16,5.3,0,8,15,17,46,37,9,3,23,1,0,1,1,0,10,2,6,0,16,17,6,11,5,15,0.33,2,2,1.0,4,0,69,13,20,427,110,3.1,2,317,10.6,15.9,0,73,16,69,25,-2,1,1,2,2
CHI,23,16,32,0.5,146,4.6,9.6,1,2,47.1,1,7,9,0,0,20,26,95,3.7,1,4,27,3,0,1,0.0,0,0,3,3,1.0,0,12,7,289,41.3,13,5,104,20.8,0,38,3,70,23.3,1,60,22,23,65,57,8,4,32,2,0,2,1,0,8,4,14,0,23,13,4,9,5,16,0.31,1,2,0.5,6,0,47,12,21,241,95,3.7,1,146,4.6,9.6,1,104,70,47,9,1,2,1,2,0
CIN,12,19,32,0.594,222,6.9,12.3,2,0,101.3,2,11,12,0,0,3,33,200,6.1,0,8,14,6,1,2,0.5,27,0,3,3,1.0,0,24,6,225,37.5,23,4,63,15.8,0,18,4,87,21.8,1,68,17,19,51,38,13,1,9,0,0,0,0,0,5,1,2,0,8,21,8,12,4,13,0.31,0,0,0.0,5,1,33,9,24,422,200,6.1,0,222,6.9,12.3,2,63,87,33,13,0,0,0,0,0
CLE,2,29,35,0.829,392,11.2,13.5,3,0,141.9,0,0,20,0,0,22,33,89,2.7,2,5,1,14,3,3,1.0,34,0,5,5,1.0,0,7,2,90,45.0,3,3,94,31.3,0,47,3,13,4.3,0,13,3,6,36,28,8,1,6,3,0,2,1,0,9,0,0,0,2,27,5,20,8,14,0.57,0,0,0.0,7,2,64,1,44,481,89,2.7,2,392,11.2,13.5,3,94,13,64,1,4,3,1,0,0
DAL,15,20,36,0.556,207,5.8,10.5,0,3,37.6,1,3,8,1,0,23,28,84,3.0,0,7,31,0,0,0,0.0,0,0,0,0,0.0,0,26,7,256,36.6,14,4,80,20.0,0,25,2,8,4.0,0,9,10,12,65,42,23,2,9,0,0,1,1,0,4,3,3,0,16,17,7,8,6,15,0.4,0,1,0.0,10,2,78,32,0,291,84,3.0,0,207,5.8,10.5,0,80,8,78,25,-2,0,1,3,0
DEN,11,23,35,0.657,247,7.1,11.0,3,2,91.0,1,6,13,1,1,2,49,201,4.1,0,9,2,13,3,4,0.75,42,0,4,4,1.0,0,32,0,0,0.0,10,2,44,22.0,0,25,3,93,31.0,1,65,5,8,22,19,3,2,14,1,0,1,3,0,9,3,10,0,3,26,9,13,11,20,0.55,0,1,0.0,7,4,60,3,37,448,201,4.1,0,247,7.1,11.0,3,44,93,60,9,1,1,3,2,1
