,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,10,22,36,0.611,230,6.4,11.2,2,3,63.4,2,17,9,0,0,18,20,90,4.5,0,6,23,4,1,1,1.0,46,0,1,1,1.0,0,24,4,146,36.5,12,6,130,21.7,0,41,2,12,6.0,0,10,22,26,53,46,7,1,3,0,0,0,0,0,6,5,8,0,17,16,6,9,2,11,0.18,0,1,0.0,5,1,35,16,18,320,90,4.5,0,230,6.4,11.2,2,130,12,35,24,-3,0,0,3,0
ATL,21,12,28,0.429,136,4.9,12.9,0,2,28.3,3,19,5,0,0,26,21,73,3.5,0,4,28,0,0,1,0.0,0,1,0,0,0.0,0,16,6,245,40.8,5,6,142,23.7,0,34,1,11,11.0,0,11,26,36,55,53,2,0,0,2,0,2,1,0,3,6,18,0,28,9,4,5,4,13,0.31,0,0,0.0,3,0,30,28,0,209,73,3.5,0,136,4.9,12.9,0,142,11,30,17,-1,2,1,2,2
BAL,28,9,18,0.5,72,4.0,8.3,0,0,60.4,1,3,4,0,0,1,38,213,5.6,0,8,1,14,4,4,1.0,37,0,2,2,1.0,0,14,4,166,41.5,28,2,16,8.0,0,16,1,0,0.0,0,0,13,18,49,41,8,2,17,3,1,2,0,0,4,4,11,0,24,13,8,4,5,13,0.38,0,0,0.0,6,1,55,7,26,285,213,5.6,0,72,4.0,8.3,0,16,0,55,3,3,3,0,0,0
BUF,20,24,41,0.585,140,3.4,8.4,0,2,44.8,7,62,13,1,1,28,19,53,2.8,0,2,25,3,1,1,1.0,44,0,0,0,0.0,0,3,4,190,47.5,17,7,141,20.1,0,34,1,5,5.0,0,5,23,30,64,42,22,2,15,0,0,0,0,0,0,3,3,0,20,15,2,13,5,15,0.33,1,4,0.25,5,0,45,27,3,193,53,2.8,0,140,3.4,8.4,0,141,5,45,27,-4,0,0,2,2
CAR,17,12,20,0.6,152,7.6,15.1,1,1,79.6,3,29,3,1,0,2,41,189,4.6,1,12,3,11,3,3,1.0,47,0,2,2,1.0,0,2,5,241,48.2,20,6,118,19.7,0,24,3,61,20.3,0,36,15,20,56,48,8,0,0,1,0,2,2,0,2,2,4,0,15,17,12,3,5,15,0.33,0,0,0.0,9,2,70,9,23,341,189,4.6,1,152,7.6,15.1,1,118,61,70,10,1,1,2,1,1
CHI,22,10,21,0.476,131,6.2,15.2,1,0,83.6,3,21,8,2,2,6,32,140,4.4,0,7,12,7,2,2,1.0,31,0,1,1,1.0,0,13,4,167,41.8,2,4,124,31.0,0,46,0,0,0.0,0,0,15,20,53,44,9,0,0,0,0,2,0,0,7,2,2,0,17,16,7,8,4,12,0.33,1,1,1.0,5,1,86,21,13,271,140,4.4,0,131,6.2,15.2,1,124,0,86,20,-2,0,0,0,2
CLE,26,16,26,0.615,113,4.3,7.9,0,0,71.5,2,14,6,0,0,4,32,171,5.3,1,11,12,7,2,2,1.0,52,0,1,1,1.0,0,5,4,186,46.5,11,2,45,22.5,0,31,4,16,4.0,0,13,4,7,58,41,17,1,1,0,0,1,0,0,5,0,0,0,10,20,11,6,6,13,0.46,1,1,1.0,6,3,55,21,13,284,171,5.3,1,113,4.3,7.9,0,45,16,55,17,-1,0,0,0,1
DAL,13,15,26,0.577,173,6.7,12.2,0,1,61.9,1,10,8,0,0,9,36,119,3.3,1,7,3,11,3,3,1.0,51,0,2,2,1.0,0,21,6,232,38.7,1,4,137,34.3,1,54,3,10,3.3,0,8,18,21,47,35,12,2,11,0,0,2,1,0,4,4,11,0,20,15,7,8,5,16,0.31,1,1,1.0,5,0,23,9,23,292,119,3.3,1,173,6.7,12.2,0,137,10,23,13,0,0,1,1,0
DEN,14,17,28,0.607,165,5.9,10.1,2,2,71.3,2,7,9,1,0,23,18,77,4.3,0,4,19,5,1,1,1.0,47,0,2,2,1.0,0,1,6,317,52.8,25,2,32,16.0,0,18,3,11,3.7,0,7,9,14,66,50,16,7,56,0,0,1,1,0,7,1,3,0,20,15,4,9,2,8,0.25,0,0,0.0,6,2,37,17,17,242,77,4.3,0,165,5.9,10.1,2,32,11,37,20,-2,0,1,2,1
GB,8,25,36,0.694,257,7.1,10.9,2,1,96.6,3,15,13,0,0,3,35,183,5.2,2,11,5,10,2,2,1.0,50,0,4,4,1.0,0,8,4,179,44.8,7,6,140,23.3,0,34,2,17,8.5,0,13,28,40,64,46,18,0,0,0,0,0,0,0,3,3,7,0,4,24,11,13,6,15,0.4,1,1,1.0,3,0,25,5,34,440,183,5.2,2,257,7.1,10.9,2,140,17,25,20,-2,0,0,1,1
HOU,4,25,42,0.595,367,8.7,14.8,2,3,74.2,1,4,15,0,0,16,16,91,5.7,0,6,19,5,1,1,1.0,29,0,2,2,1.0,0,18,6,239,39.8,26,7,105,15.0,0,24,1,4,4.0,0,4,27,38,57,42,15,1,0,0,0,0,1,0,3,4,10,0,4,24,6,15,2,9,0.22,0,0,0.0,6,3,50,17,17,458,91,5.7,0,367,8.7,14.8,2,105,4,50,20,-2,0,1,3,0
IND,6,23,34,0.676,293,8.6,12.7,1,1,91.9,0,0,15,0,0,24,27,76,2.8,1,3,8,8,2,2,1.0,39,0,2,2,1.0,0,10,5,219,43.8,9,5,114,22.8,0,28,0,0,0.0,0,0,19,23,77,55,22,3,29,1,0,3,1,0,4,3,8,0,10,20,3,15,3,12,0.25,1,1,1.0,4,2,30,12,20,369,76,2.8,1,293,8.6,12.7,1,114,0,30,17,-1,1,1,1,2
JAX,9,24,42,0.571,244,5.8,10.7,0,3,44.1,4,12,11,2,1,20,30,88,2.9,1,7,23,4,1,2,0.5,20,0,1,1,1.0,0,11,1,42,42.0,18,2,40,20.0,0,20,2,-2,-1.0,0,1,21,24,36,36,0,1,4,1,0,2,1,0,4,6,16,0,6,22,7,11,8,17,0.47,0,3,0.0,7,4,50,24,10,332,88,2.9,1,244,5.8,10.7,0,40,-2,50,24,-3,1,1,3,2
KC,2,27,45,0.6,400,8.9,14.8,3,0,111.3,0,0,16,0,0,22,26,82,3.2,1,5,5,10,2,3,0.667,34,1,4,4,1.0,0,14,6,249,41.5,27,4,54,13.5,0,24,2,62,31.0,0,32,24,34,75,56,19,3,15,1,1,1,1,0,7,4,8,0,6,22,5,16,9,17,0.53,0,0,0.0,5,1,40,1,40,482,82,3.2,1,400,8.9,14.8,3,54,62,40,6,2,1,1,0,0
MIA,19,14,27,0.519,143,5.3,10.5,0,1,51.9,1,4,9,0,0,16,24,91,3.8,1,6,16,6,1,1,1.0,51,0,3,3,1.0,0,9,5,221,44.2,5,3,71,23.7,0,27,0,0,0.0,0,0,5,10,69,49,20,4,12,3,1,4,2,0,7,1,2,0,17,16,6,9,4,10,0.4,0,0,0.0,11,1,149,8,24,234,91,3.8,1,143,5.3,10.5,0,71,0,149,3,3,3,2,1,1
NE,27,8,21,0.381,91,4.3,14.0,0,0,51.9,2,21,5,0,0,8,31,129,4.2,1,6,19,5,1,2,0.5,28,0,2,2,1.0,0,20,8,311,38.9,24,3,55,18.3,0,20,0,0,0.0,0,0,3,6,93,60,33,2,8,4,0,1,1,1,10,3,9,0,26,12,6,5,1,11,0.09,0,0,0.0,10,1,110,17,17,220,129,4.2,1,91,4.3,14.0,0,55,0,110,1,5,4,1,0,0
NO,16,14,29,0.483,153,5.3,10.9,2,0,87.3,0,0,7,0,0,7,34,130,3.8,0,8,8,8,2,3,0.667,50,0,2,2,1.0,0,26,3,103,34.3,16,3,61,20.3,0,25,2,10,5.0,0,7,6,13,60,45,15,3,21,0,0,4,2,0,5,2,5,0,14,18,8,7,9,15,0.6,0,1,0.0,6,3,35,12,20,283,130,3.8,0,153,5.3,10.9,2,61,10,35,6,2,0,2,0,0
NYG,5,35,59,0.593,306,5.2,9.0,0,4,44.9,2,8,18,0,0,24,24,76,3.2,0,6,16,6,2,4,0.5,34,0,0,0,0.0,0,26,3,103,34.3,21,4,78,19.5,0,26,6,28,4.7,0,11,10,17,56,38,18,2,21,0,0,0,0,0,1,2,8,0,1,26,6,18,7,17,0.41,0,2,0.0,8,2,50,26,6,382,76,3.2,0,306,5.2,9.0,0,78,28,50,28,-5,0,0,4,1
