,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,4,20,31,0.645,273,8.8,13.7,1,1,89.9,0,0,13,0,0,17,31,81,2.6,1,6,7,8,2,2,1.0,37,0,2,2,1.0,0,2,4,204,51.0,18,3,63,21.0,0,29,2,12,6.0,0,7,8,13,50,44,6,0,0,1,0,1,1,0,4,2,6,0,9,21,6,13,8,13,0.62,0,0,0.0,7,2,57,13,20,354,81,2.6,1,273,8.8,13.7,1,63,12,57,6,1,1,1,1,0
ATL,26,18,31,0.581,107,3.5,7.1,0,4,25.3,2,20,6,0,0,27,19,29,1.5,1,3,21,4,1,2,0.5,29,0,1,1,1.0,0,10,5,220,44.0,26,6,100,16.7,0,24,2,67,33.5,0,42,26,31,49,47,2,1,8,0,0,1,1,0,1,2,2,0,24,13,3,6,3,12,0.25,1,1,1.0,5,4,35,24,10,136,29,1.5,1,107,3.5,7.1,0,100,67,35,28,-4,0,1,4,1
BAL,27,12,21,0.571,97,4.6,8.2,1,1,65.0,1,1,6,0,0,4,32,152,4.8,1,9,14,6,1,1,1.0,49,0,3,3,1.0,0,18,6,252,42.0,16,3,66,22.0,0,27,2,-6,-3.0,0,3,2,10,65,57,8,1,13,3,0,0,0,0,9,2,2,0,19,16,9,6,3,9,0.33,0,0,0.0,4,1,28,5,24,249,152,4.8,1,97,4.6,8.2,1,66,-6,28,2,2,3,0,1,0
BUF,28,10,26,0.385,77,3.0,9.8,0,3,7.1,4,21,7,0,0,25,14,41,2.9,0,1,27,1,0,0,0.0,0,0,1,1,1.0,0,4,7,350,50.0,27,2,29,14.5,0,17,2,18,9.0,0,11,14,17,71,45,26,1,7,2,1,1,1,0,3,3,11,0,28,8,1,7,1,9,0.11,0,0,0.0,11,0,84,28,7,118,41,2.9,0,77,3.0,9.8,0,29,18,84,10,0,2,1,3,0
CIN,24,16,24,0.667,125,5.2,9.8,1,1,75.9,4,32,8,0,0,23,16,57,3.6,0,1,21,4,1,1,1.0,44,0,1,1,1.0,0,25,6,243,40.5,13,4,90,22.5,0,33,2,38,19.0,0,31,14,17,66,48,18,1,2,1,0,0,0,0,6,4,15,0,25,11,1,8,3,10,0.3,0,0,0.0,7,2,49,24,10,182,57,3.6,0,125,5.2,9.8,1,90,38,49,10,0,1,0,1,0
CLE,16,25,38,0.658,200,5.3,8.9,2,1,85.4,3,22,15,0,0,24,19,51,2.7,0,2,27,1,0,1,0.0,0,0,1,1,1.0,0,12,4,175,43.8,4,3,80,26.7,0,40,1,7,7.0,0,7,6,12,63,47,16,2,8,1,0,1,0,0,2,5,10,0,10,20,2,15,9,14,0.64,0,0,0.0,7,3,60,18,13,251,51,2.7,0,200,5.3,8.9,2,80,7,60,20,-1,1,0,1,1
DEN,17,14,21,0.667,193,9.2,14.1,2,0,127.7,2,4,11,0,0,1,39,190,4.9,2,6,8,7,1,1,1.0,20,0,4,4,1.0,0,28,5,188,37.6,10,1,24,24.0,0,24,5,75,15.0,0,18,2,10,40,36,4,5,28,1,0,0,0,0,8,1,3,0,10,20,6,11,6,12,0.5,0,0,0.0,6,3,35,2,31,383,190,4.9,2,193,9.2,14.1,2,24,75,35,10,0,1,0,0,1
DET,12,24,42,0.571,225,5.4,9.8,0,3,42.3,2,10,13,0,0,18,26,77,3.0,1,4,8,7,2,2,1.0,37,0,1,1,1.0,0,18,5,210,42.0,22,5,94,18.8,0,32,4,70,17.5,0,26,18,23,45,27,18,2,2,1,0,0,0,0,8,2,4,0,7,22,4,13,6,15,0.4,0,1,0.0,9,5,56,18,13,302,77,3.0,1,225,5.4,9.8,0,94,70,56,24,-2,1,0,3,0
GB,9,23,33,0.697,245,7.4,10.7,1,1,88.6,0,0,11,0,0,21,23,66,2.9,0,7,8,7,2,2,1.0,40,0,1,1,1.0,0,15,4,173,43.3,22,5,94,18.8,0,24,4,60,15.0,0,33,16,20,53,47,6,0,0,1,0,1,0,0,4,4,9,0,16,18,7,11,4,11,0.36,0,0,0.0,4,0,48,18,13,311,66,2.9,0,245,7.4,10.7,1,94,60,48,20,-1,1,0,1,1
HOU,15,24,38,0.632,209,5.5,9.1,2,2,73.2,1,9,12,0,0,13,26,107,4.1,0,6,26,2,0,0,0.0,0,0,2,2,1.0,0,16,6,259,43.2,12,7,164,23.4,0,33,3,9,3.0,0,7,28,42,56,45,11,1,4,2,0,0,0,0,8,4,8,0,10,20,6,12,4,15,0.27,2,2,1.0,10,2,74,17,14,316,107,4.1,0,209,5.5,9.1,2,164,9,74,24,-2,2,0,2,2
