,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,18,15,28,0.536,192,6.9,12.8,2,2,69.3,0,0,8,0,0,6,30,166,5.5,0,7,9,9,2,2,1.0,27,0,3,3,1.0,0,13,3,122,40.7,5,4,108,27.0,0,34,1,19,19.0,0,19,26,30,58,53,5,4,31,4,1,1,1,0,10,7,10,0,27,15,7,8,7,14,0.5,0,2,0.0,8,0,60,8,27,358,166,5.5,0,192,6.9,12.8,2,108,19,60,2,3,4,1,2,0
ATL,7,19,32,0.594,257,8.0,14.5,2,1,92.8,2,19,12,1,0,32,20,25,1.3,1,2,16,7,1,1,1.0,40,0,4,4,1.0,0,22,5,183,36.6,32,7,97,13.9,0,24,3,58,19.3,1,59,30,38,52,44,8,1,9,0,0,1,1,0,1,2,3,0,23,16,2,12,2,11,0.18,1,2,0.5,5,2,40,6,31,282,25,1.3,1,257,8.0,14.5,2,97,58,40,20,-1,0,1,1,1
BAL,4,20,37,0.541,276,7.5,16.0,4,0,114.2,6,43,12,0,0,9,35,150,4.3,0,7,2,14,3,3,1.0,42,0,5,5,1.0,0,11,8,337,42.1,24,8,142,17.8,0,40,3,11,3.7,0,9,31,41,66,54,12,6,40,0,0,2,3,0,4,5,6,0,11,20,7,12,7,18,0.39,1,1,1.0,14,1,112,1,44,426,150,4.3,0,276,7.5,16.0,4,142,11,112,6,1,0,3,0,2
BUF,29,15,28,0.536,118,4.2,9.0,0,1,49.4,2,17,5,0,0,19,27,110,4.1,2,9,30,2,0,1,0.0,0,0,2,2,1.0,0,4,6,294,49.0,13,4,91,22.8,0,26,2,17,8.5,0,10,10,17,76,51,25,1,6,0,0,2,1,0,6,1,4,0,23,16,9,5,3,13,0.23,3,3,1.0,6,2,42,24,14,228,110,4.1,2,118,4.2,9.0,0,91,17,42,14,0,0,1,1,0
CAR,22,9,25,0.36,169,6.8,19.4,1,1,56.9,1,6,7,0,0,27,28,75,2.7,1,5,12,8,2,3,0.667,44,0,2,2,1.0,0,3,5,251,50.2,21,5,92,18.4,0,24,2,-1,-0.5,0,0,19,24,51,47,4,1,0,1,0,0,0,0,4,2,6,0,27,15,5,7,1,11,0.09,0,1,0.0,11,3,68,17,20,244,75,2.7,1,169,6.8,19.4,1,92,-1,68,20,-1,1,0,1,1
CHI,30,15,33,0.455,111,3.4,8.4,0,0,54.0,2,15,9,1,0,21,33,106,3.2,1,8,3,13,4,4,1.0,54,0,1,1,1.0,0,22,5,183,36.6,1,3,116,38.7,0,51,4,39,9.8,0,15,2,10,41,39,2,2,11,0,0,1,0,0,7,1,3,0,15,19,8,9,4,17,0.24,3,3,1.0,6,2,29,21,19,217,106,3.2,1,111,3.4,8.4,0,116,39,29,14,0,0,0,0,0
CIN,11,24,38,0.632,234,6.2,10.1,4,0,115.5,1,9,18,1,1,2,47,210,4.5,0,12,8,10,2,2,1.0,47,0,4,4,1.0,0,6,3,137,45.7,25,6,105,17.5,0,27,1,1,1.0,0,1,23,27,39,32,7,2,3,0,0,0,0,0,5,1,1,0,1,33,12,18,13,20,0.65,0,0,0.0,6,3,80,4,34,444,210,4.5,0,234,6.2,10.1,4,105,1,80,20,-1,0,0,0,1
CLE,14,25,44,0.568,213,4.8,9.4,0,2,50.7,3,21,11,1,0,24,28,90,3.2,0,7,20,6,2,2,1.0,31,0,0,0,0.0,0,21,4,149,37.3,25,4,70,17.5,0,25,6,47,7.8,0,11,5,13,59,41,18,2,14,0,0,0,0,0,3,4,8,0,15,19,7,11,8,17,0.47,0,1,0.0,5,1,32,32,6,303,90,3.2,0,213,4.8,9.4,0,70,47,32,32,-5,0,0,2,3
DAL,8,29,43,0.674,254,5.9,8.8,2,1,88.7,1,0,12,0,0,30,25,65,2.6,1,4,20,6,1,3,0.333,24,0,3,3,1.0,0,26,6,210,35.0,7,4,99,24.8,0,37,4,15,3.8,0,9,13,20,38,34,4,1,6,1,0,1,1,0,7,5,10,0,15,19,4,12,4,16,0.25,0,0,0.0,10,3,123,11,24,319,65,2.6,1,254,5.9,8.8,2,99,15,123,6,1,1,1,1,0
DEN,24,19,36,0.528,165,4.6,9.3,1,0,74.4,2,11,9,1,0,4,21,200,9.5,0,8,26,4,1,2,0.5,25,0,1,1,1.0,0,18,5,193,38.6,29,5,79,15.8,0,26,1,9,9.0,0,9,11,19,56,45,11,2,15,0,0,1,0,0,2,0,0,0,18,18,8,9,4,12,0.33,0,1,0.0,8,1,114,29,10,365,200,9.5,0,165,4.6,9.3,1,79,9,114,14,0,0,0,0,0
DET,23,21,41,0.512,167,4.1,8.0,1,4,30.3,0,0,11,0,0,28,19,74,3.9,0,3,30,2,0,1,0.0,0,0,2,2,1.0,0,12,6,245,40.8,2,4,114,28.5,0,34,2,28,14.0,0,28,19,24,56,42,14,3,10,1,0,2,1,1,2,5,15,0,23,16,3,11,5,13,0.38,0,0,0.0,5,2,50,24,14,241,74,3.9,0,167,4.1,8.0,1,114,28,50,28,-2,1,1,4,0
GB,26,10,15,0.667,136,9.1,13.8,2,3,95.4,1,2,4,0,0,1,48,243,5.1,0,13,12,8,2,3,0.667,38,0,2,2,1.0,0,8,2,90,45.0,9,3,73,24.3,0,31,2,16,8.0,0,13,2,10,45,37,8,4,23,1,0,0,0,0,5,3,8,0,18,18,13,4,8,15,0.53,0,0,0.0,4,1,40,17,20,379,243,5.1,0,136,9.1,13.8,2,73,16,40,28,-2,1,0,3,0
HOU,31,10,25,0.4,80,3.2,9.3,2,1,58.8,3,13,7,0,0,25,30,89,3.0,0,3,12,8,2,2,1.0,31,0,2,2,1.0,0,16,8,312,39.0,11,5,115,23.0,0,30,1,0,0.0,0,0,17,23,102,68,34,4,24,2,0,1,1,0,13,1,4,0,31,11,3,7,5,15,0.33,0,0,0.0,6,1,45,17,20,169,89,3.0,0,80,3.2,9.3,2,115,0,45,6,1,2,1,1,1
IND,12,26,42,0.619,223,5.3,8.8,0,0,75.8,1,6,13,0,0,22,30,103,3.4,2,7,29,3,1,1,1.0,24,0,0,0,0.0,0,15,6,237,39.5,8,3,74,24.7,0,34,4,17,4.3,0,16,8,14,53,36,17,2,17,1,0,0,0,0,3,3,7,0,8,21,7,13,9,17,0.53,1,1,1.0,6,1,49,23,17,326,103,3.4,2,223,5.3,8.8,0,74,17,49,14,0,1,0,0,1
JAX,21,17,33,0.515,172,5.2,10.1,0,1,54.1,1,0,9,0,0,8,37,158,4.3,1,9,26,4,1,2,0.5,23,0,1,1,1.0,0,20,4,153,38.3,20,4,74,18.5,0,25,2,67,33.5,0,52,5,13,62,46,16,2,15,1,0,0,0,0,6,3,8,0,11,20,9,9,4,14,0.29,1,3,0.33,3,2,37,29,10,330,158,4.3,1,172,5.2,10.1,0,74,67,37,20,-1,1,0,1,1
KC,10,23,33,0.697,242,7.3,10.6,1,0,100.8,1,2,13,0,0,12,25,142,5.7,2,8,9,9,2,2,1.0,43,0,3,3,1.0,0,31,5,159,31.8,3,5,141,28.2,0,44,3,37,12.3,0,27,19,24,56,51,5,3,6,0,0,0,0,0,2,0,0,0,6,22,8,13,4,12,0.33,1,2,0.5,2,1,20,8,27,384,142,5.7,2,242,7.3,10.6,1,141,37,20,14,0,0,0,0,0
MIA,20,13,23,0.565,173,7.5,14.8,1,2,58.8,2,19,7,0,0,10,32,144,4.5,2,8,20,6,1,1,1.0,51,0,3,3,1.0,0,7,4,181,45.3,18,4,81,20.3,0,31,2,12,6.0,0,12,17,23,51,39,12,2,9,1,0,0,1,0,7,3,7,0,23,16,8,7,4,11,0.36,1,1,1.0,7,1,45,11,24,317,144,4.5,2,173,7.5,14.8,1,81,12,45,20,-1,1,1,2,1
MIN,19,20,30,0.667,186,6.2,9.8,0,1,69.6,3,10,12,1,0,16,28,121,4.3,1,6,20,6,1,1,1.0,24,0,3,3,1.0,0,19,6,231,38.5,23,1,18,18.0,0,18,5,59,11.8,0,52,8,14,42,37,5,0,0,4,2,0,0,0,13,4,4,0,18,18,6,12,4,13,0.31,2,2,1.0,11,0,95,11,24,307,121,4.3,1,186,6.2,9.8,0,18,59,95,4,2,4,0,1,1
NE,1,29,47,0.617,344,7.3,12.7,2,2,80.5,4,24,20,1,1,15,41,128,3.1,0,7,5,11,3,5,0.6,32,1,2,2,1.0,0,32,4,125,31.3,16,5,108,21.6,0,29,4,42,10.5,0,18,13,20,54,36,18,3,13,1,0,1,1,0,12,3,8,0,2,29,7,20,7,20,0.35,2,3,0.67,5,2,58,15,23,472,128,3.1,0,344,7.3,12.7,2,108,42,58,20,-1,1,1,2,1
NO,5,24,39,0.615,267,6.8,12.0,1,0,90.4,2,20,15,1,1,5,24,199,8.3,2,9,30,2,0,1,0.0,0,1,2,2,1.0,0,14,1,40,40.0,30,6,95,15.8,0,21,0,0,0.0,0,0,28,33,48,43,5,3,12,0,0,0,0,0,3,2,6,0,3,27,9,15,5,10,0.5,0,2,0.0,12,3,101,17,20,466,199,8.3,2,267,6.8,12.0,1,95,0,101,30,-3,0,0,0,3
NYG,27,18,34,0.529,133,3.9,8.9,0,2,38.0,3,27,8,2,1,26,17,79,4.6,0,4,16,7,2,2,1.0,30,0,1,1,1.0,0,10,5,211,42.2,4,3,83,27.7,0,36,2,18,9.0,0,10,11,19,72,57,15,2,4,1,1,3,2,0,5,1,3,0,30,12,4,8,4,13,0.31,0,1,0.0,9,0,71,26,13,212,79,4.6,0,133,3.9,8.9,0,83,18,71,20,-1,1,2,2,2
NYJ,13,25,39,0.641,221,5.7,9.4,1,1,77.0,2,15,15,0,0,31,21,61,2.9,0,1,16,7,2,2,1.0,36,0,1,1,1.0,0,16,6,234,39.0,22,3,55,18.3,0,32,1,18,18.0,0,18,2,10,75,53,22,1,0,1,0,1,1,0,2,4,8,0,21,17,1,15,4,13,0.31,0,1,0.0,6,1,45,26,13,282,61,2.9,0,221,5.7,9.4,1,55,18,45,6,1,1,1,1,0
