,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,28,14,28,0.5,119,4.3,8.6,1,2,43.6,3,2,5,0,0,28,18,32,1.8,0,1,28,1,0,0,0.0,0,0,1,1,1.0,0,10,6,253,42.2,5,5,137,27.4,0,63,0,0,0.0,0,0,14,24,56,52,4,1,9,1,0,1,0,0,2,8,17,0,28,9,1,5,3,12,0.25,0,1,0.0,5,3,36,28,7,151,32,1.8,0,119,4.3,8.6,1,137,0,36,17,-1,1,0,2,0
ATL,3,28,41,0.683,336,8.2,12.6,2,2,89.1,2,16,15,1,0,17,17,104,6.1,1,4,13,8,2,2,1.0,34,0,2,2,1.0,0,24,5,173,34.6,11,7,168,24.0,0,43,4,51,12.8,0,39,28,39,52,49,3,2,6,1,0,0,0,0,3,3,5,0,9,21,4,15,3,10,0.3,0,0,0.0,7,2,56,10,26,440,104,6.1,1,336,8.2,12.6,2,168,51,56,25,-2,1,0,2,1
BUF,20,19,35,0.543,177,5.1,11.1,1,0,77.9,4,34,12,0,0,20,27,80,3.0,1,4,6,10,3,3,1.0,38,0,1,1,1.0,0,6,7,302,43.1,17,5,97,19.4,0,25,3,6,2.0,0,5,6,16,74,45,29,1,13,1,0,2,1,0,6,5,14,0,21,17,4,12,3,15,0.2,1,2,0.5,6,1,49,18,22,257,80,3.0,1,177,5.1,11.1,1,97,6,49,2,2,1,1,0,0
CAR,27,15,23,0.652,124,5.4,8.3,0,0,78.9,0,0,7,0,0,2,40,185,4.6,1,12,17,7,2,2,1.0,49,0,1,1,1.0,0,3,3,137,45.7,1,3,140,46.7,1,100,2,16,8.0,0,12,3,13,50,39,11,0,0,1,0,0,0,0,6,0,0,0,9,21,12,7,8,14,0.57,1,1,1.0,4,2,20,21,19,309,185,4.6,1,124,5.4,8.3,0,140,16,20,13,0,1,0,0,1
CHI,24,13,24,0.542,144,6.0,12.3,1,2,51.4,2,16,7,0,0,1,35,200,5.7,1,11,6,10,3,3,1.0,50,0,1,1,1.0,0,8,4,171,42.8,9,5,126,25.2,0,31,2,59,29.5,0,54,9,21,53,43,10,1,5,2,0,0,0,0,6,0,0,0,16,18,11,7,4,11,0.36,1,1,1.0,11,0,97,12,24,344,200,5.7,1,144,6.0,12.3,1,126,59,97,17,-1,2,0,2,1
CIN,14,26,44,0.591,212,4.8,8.7,0,1,61.9,1,13,14,1,0,25,27,67,2.5,1,3,6,10,3,4,0.75,39,0,1,1,1.0,0,25,6,197,32.8,26,5,77,15.4,0,25,4,30,7.5,0,30,11,22,61,46,15,4,34,0,0,1,0,0,6,4,16,0,16,18,3,14,6,16,0.38,0,0,0.0,7,1,49,23,16,279,67,2.5,1,212,4.8,8.7,0,77,30,49,25,-2,0,0,1,1
CLE,15,20,25,0.8,200,8.0,10.4,2,1,110.0,1,8,12,0,0,14,40,124,3.1,1,8,9,9,2,2,1.0,22,0,3,4,0.75,1,9,4,169,42.3,3,4,123,30.8,0,69,3,18,6.0,0,13,3,13,41,29,12,3,12,2,1,1,1,0,8,2,2,0,7,22,8,12,7,13,0.54,0,0,0.0,2,2,10,6,33,324,124,3.1,1,200,8.0,10.4,2,123,18,10,5,1,2,1,1,1
DAL,9,20,31,0.645,268,8.6,13.9,2,1,99.9,1,9,10,0,0,18,36,97,2.7,0,8,13,8,2,2,1.0,36,0,2,2,1.0,0,21,5,189,37.8,13,4,89,22.3,0,26,3,27,9.0,0,13,1,7,35,33,2,3,2,2,0,0,0,0,8,5,12,2,16,18,8,10,6,16,0.38,1,2,0.5,7,0,64,12,24,365,97,2.7,0,268,8.6,13.9,2,89,27,64,5,1,2,0,1,0
DEN,6,21,39,0.538,292,7.5,13.9,1,0,86.7,0,0,14,0,0,3,31,176,5.7,1,6,4,11,3,4,0.75,48,0,2,2,1.0,0,18,5,198,39.6,6,5,135,27.0,0,33,3,16,5.3,0,12,14,24,35,33,2,0,0,1,0,1,1,0,3,5,8,0,7,22,6,14,5,15,0.33,0,1,0.0,7,2,59,16,23,468,176,5.7,1,292,7.5,13.9,1,135,16,59,5,1,1,1,0,1
DET,12,20,36,0.556,221,6.1,11.1,1,2,60.1,0,0,10,0,0,19,20,84,4.2,1,5,23,5,1,1,1.0,28,0,2,2,1.0,0,22,7,264,37.7,23,4,66,16.5,0,20,4,32,8.0,0,14,14,24,60,51,9,2,9,1,0,1,0,0,5,3,5,0,24,15,5,10,2,11,0.18,0,1,0.0,5,0,48,22,17,305,84,4.2,1,221,6.1,11.1,1,66,32,48,17,-1,1,0,2,0
