,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,26,20,32,0.625,151,4.7,8.2,0,2,47.8,1,12,7,0,0,31,18,46,2.6,0,2,27,3,1,1,1.0,32,0,0,0,0.0,0,15,8,324,40.5,18,5,111,22.2,0,29,1,14,14.0,0,14,25,28,63,54,9,3,16,0,0,0,1,0,6,4,12,0,32,9,2,7,4,13,0.31,0,0,0.0,3,0,15,32,3,197,46,2.6,0,151,4.7,8.2,0,111,14,15,24,-2,0,1,2,1
ATL,20,20,39,0.513,174,4.5,8.8,0,1,52.7,1,2,11,0,0,27,24,69,2.9,1,4,11,7,2,3,0.667,42,0,1,1,1.0,0,12,5,205,41.0,7,3,78,26.0,0,29,3,48,16.0,0,32,10,17,62,43,19,4,24,1,0,2,0,0,2,4,7,0,25,16,4,11,7,15,0.47,0,0,0.0,6,1,49,26,13,243,69,2.9,1,174,4.5,8.8,0,78,48,49,14,0,1,0,1,0
BAL,23,14,25,0.56,165,6.6,12.6,2,1,86.3,1,12,7,1,0,17,29,117,4.0,2,7,2,14,3,3,1.0,47,0,5,5,1.0,0,9,5,215,43.0,1,3,121,40.3,0,75,2,22,11.0,0,12,2,6,67,47,20,0,0,4,1,0,0,0,12,3,5,0,27,15,7,7,5,14,0.36,1,1,1.0,4,1,25,2,44,282,117,4.0,2,165,6.6,12.6,2,121,22,25,4,2,4,0,1,1
BUF,11,21,34,0.618,252,7.4,13.1,2,0,104.0,4,23,12,0,0,9,36,151,4.2,1,9,12,6,1,2,0.5,26,0,3,3,1.0,0,11,6,251,41.8,27,2,36,18.0,0,18,4,13,3.3,0,7,3,7,48,35,13,6,35,0,0,1,1,0,5,2,6,0,5,23,9,12,5,14,0.36,1,1,1.0,8,2,60,10,24,403,151,4.2,1,252,7.4,13.1,2,36,13,60,10,1,0,1,0,0
CAR,18,18,29,0.621,200,6.9,12.0,2,0,105.5,2,16,12,1,1,11,29,136,4.7,0,6,23,4,1,4,0.25,20,0,1,2,0.5,0,4,3,140,46.7,9,6,146,24.3,0,42,2,1,0.5,0,1,24,25,54,41,13,3,23,1,0,1,1,0,3,2,4,0,16,19,6,12,4,12,0.33,0,1,0.0,9,1,70,24,16,336,136,4.7,0,200,6.9,12.0,2,146,1,70,10,1,1,1,0,1
CHI,5,22,37,0.595,268,7.2,12.9,2,0,99.8,3,16,14,0,0,8,36,154,4.3,2,10,23,4,0,2,0.0,0,0,4,4,1.0,0,13,4,163,40.8,32,1,11,11.0,0,11,3,39,13.0,0,22,1,3,48,39,9,1,12,2,0,1,1,0,5,3,6,0,3,25,10,14,5,12,0.42,0,1,0.0,4,1,25,7,28,422,154,4.3,2,268,7.2,12.9,2,11,39,25,4,2,2,1,0,1
CIN,7,18,32,0.563,266,8.3,15.1,3,0,114.8,1,5,10,0,0,18,25,113,4.5,0,8,12,6,1,1,1.0,44,0,3,3,1.0,0,29,4,123,30.8,13,4,92,23.0,0,27,2,16,8.0,0,10,14,20,70,48,22,6,36,1,0,2,1,0,3,0,0,0,19,18,8,10,6,12,0.5,0,1,0.0,6,0,55,10,24,379,113,4.5,0,266,8.3,15.1,3,92,16,55,4,2,1,1,0,0
CLE,22,23,34,0.676,167,4.9,8.3,0,1,66.7,4,24,9,1,1,30,16,47,2.9,0,1,31,1,0,0,0.0,0,0,1,1,1.0,0,27,5,171,34.2,10,6,145,24.2,0,42,0,0,0.0,0,0,27,34,76,61,15,3,22,1,0,1,0,0,4,4,10,0,29,11,1,9,2,10,0.2,0,1,0.0,4,1,35,29,7,214,47,2.9,0,167,4.9,8.3,0,145,0,35,24,-2,1,0,1,2
DAL,8,24,40,0.6,263,6.6,12.0,2,3,64.9,5,25,12,1,1,23,16,91,5.7,1,5,27,3,0,0,0.0,0,0,3,3,1.0,0,23,5,183,36.6,15,6,136,22.7,0,30,0,0,0.0,0,0,30,40,63,47,16,0,0,0,0,1,1,0,0,6,17,0,10,21,5,12,4,13,0.31,1,1,1.0,5,4,50,17,21,354,91,5.7,1,263,6.6,12.0,2,136,0,50,31,-4,0,1,3,2
DEN,32,11,20,0.55,94,4.7,9.5,1,1,63.3,3,11,5,0,0,2,46,193,4.2,2,11,29,2,0,0,0.0,0,0,2,2,1.0,0,21,6,223,37.2,5,3,83,27.7,0,32,2,13,6.5,0,11,5,8,45,37,8,2,11,0,0,4,3,0,6,4,14,0,14,20,11,5,3,15,0.2,1,2,0.5,6,4,45,15,22,287,193,4.2,2,94,4.7,9.5,1,83,13,45,4,2,0,3,1,0
