,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,27,14,25,0.56,93,3.7,6.9,0,1,47.6,1,4,5,0,0,2,44,221,5.0,1,11,6,10,3,6,0.5,53,0,1,1,1.0,0,23,4,143,35.8,6,3,74,24.7,0,29,0,0,0.0,0,0,7,13,48,42,6,2,6,0,0,2,1,0,4,2,3,0,14,18,11,5,6,15,0.4,0,0,0.0,6,2,55,19,16,314,221,5.0,1,93,3.7,6.9,0,74,0,55,13,0,0,1,1,0
BAL,23,15,27,0.556,126,4.7,9.1,1,0,80.2,2,11,9,0,0,5,37,151,4.1,1,5,1,14,4,5,0.8,39,0,2,2,1.0,0,12,5,206,41.2,22,3,51,17.0,0,20,3,26,8.7,0,16,4,6,58,47,11,2,24,2,0,2,0,0,7,4,10,0,17,16,5,9,6,17,0.35,0,0,0.0,9,2,62,7,26,277,151,4.1,1,126,4.7,9.1,1,51,26,62,6,2,2,0,0,0
BUF,21,25,38,0.658,133,3.5,6.6,0,5,31.9,3,32,9,1,1,7,26,133,5.1,0,6,22,3,1,2,0.5,20,0,0,0,0.0,0,10,3,126,42.0,13,8,181,22.6,0,27,2,0,0.0,0,0,28,38,44,39,5,0,0,0,0,0,0,0,2,5,11,1,19,15,6,9,3,11,0.27,0,2,0.0,5,0,31,26,5,266,133,5.1,0,133,3.5,6.6,0,181,0,31,28,-7,0,0,5,2
CAR,19,12,27,0.444,145,5.4,12.3,0,0,61.5,1,3,8,0,0,1,39,223,5.7,2,10,4,11,3,3,1.0,31,0,2,2,1.0,0,18,7,269,38.4,24,3,48,16.0,0,18,3,27,9.0,0,19,14,20,61,49,12,3,11,1,0,1,2,0,5,1,1,0,10,20,10,8,5,14,0.36,0,0,0.0,6,2,50,12,23,368,223,5.7,2,145,5.4,12.3,0,48,27,50,4,3,1,2,0,0
CHI,11,20,31,0.645,193,6.2,10.4,1,0,92.5,2,14,10,0,0,26,26,68,2.6,1,4,13,6,1,2,0.5,37,1,3,3,1.0,0,3,7,318,45.4,1,2,103,51.5,1,89,5,56,11.2,0,26,8,16,57,46,11,0,0,2,0,0,0,0,4,1,6,0,22,14,4,10,8,16,0.5,0,0,0.0,7,0,60,9,24,261,68,2.6,1,193,6.2,10.4,1,103,56,60,6,2,2,0,0,0
CIN,10,18,30,0.6,218,7.3,12.6,2,0,104.6,2,8,10,0,0,3,34,194,5.7,1,8,8,9,2,2,1.0,30,0,3,3,1.0,0,20,6,226,37.7,21,4,70,17.5,0,19,1,0,0.0,0,0,18,24,54,41,13,2,6,3,0,2,2,0,9,2,4,0,11,19,8,10,7,16,0.44,1,1,1.0,7,1,60,6,27,412,194,5.7,1,218,7.3,12.6,2,70,0,60,2,5,3,2,0,0
CLE,24,22,36,0.611,119,3.3,7.0,0,1,55.2,4,36,8,1,0,22,19,84,4.4,0,5,22,3,1,1,1.0,29,0,0,0,0.0,0,5,8,351,43.9,15,4,77,19.3,0,26,1,-1,-1.0,0,-1,5,9,75,48,27,1,6,0,0,1,0,0,3,3,14,0,25,13,5,8,3,14,0.21,2,2,1.0,5,0,25,27,3,203,84,4.4,0,119,3.3,7.0,0,77,-1,25,17,-1,0,0,1,0
DAL,25,15,25,0.6,118,4.7,9.3,0,2,38.4,4,22,7,1,0,27,22,60,2.7,0,2,27,0,0,1,0.0,0,0,0,0,0.0,0,14,6,244,40.7,5,4,103,25.8,0,33,2,19,9.5,0,12,8,16,66,50,16,2,18,0,0,2,0,0,2,2,3,0,28,9,2,7,3,12,0.25,0,1,0.0,1,0,5,28,0,178,60,2.7,0,118,4.7,9.3,0,103,19,5,24,-3,0,0,2,1
DEN,28,16,31,0.516,90,2.9,7.1,0,2,30.7,2,24,4,2,0,15,27,104,3.9,0,6,13,6,2,2,1.0,28,0,0,0,0.0,0,19,5,190,38.0,16,6,116,19.3,0,31,2,19,9.5,0,12,21,26,67,50,17,2,11,0,0,1,0,0,3,2,4,0,26,12,6,4,4,15,0.27,0,2,0.0,7,2,49,25,6,194,104,3.9,0,90,2.9,7.1,0,116,19,49,20,-2,0,0,2,0
DET,15,23,40,0.575,180,4.5,7.8,1,2,56.3,0,0,11,0,0,25,24,80,3.3,0,3,27,0,0,0,0.0,0,0,0,0,0.0,0,4,7,308,44.0,2,4,149,37.3,1,96,4,45,11.3,0,31,18,24,52,44,8,2,14,0,0,0,0,0,0,2,4,0,17,16,3,11,4,14,0.29,1,2,0.5,9,2,64,19,16,260,80,3.3,0,180,4.5,7.8,1,149,45,64,20,-2,0,0,2,0
