,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ATL,25,9,29,0.31,108,3.7,12.8,1,1,40.6,1,7,6,0,0,12,22,130,5.9,1,3,17,5,1,1,1.0,28,0,2,2,1.0,0,8,6,267,44.5,20,8,146,18.3,0,25,3,69,23.0,0,46,28,45,61,55,6,3,10,0,0,2,1,0,3,1,7,0,25,11,3,6,3,12,0.25,1,1,1.0,5,2,78,17,17,238,130,5.9,1,108,3.7,12.8,1,146,69,78,10,0,0,1,1,0
BAL,3,15,27,0.556,281,10.4,20.1,2,1,101.0,3,21,11,1,1,15,29,120,4.1,1,5,20,4,1,1,1.0,25,0,1,1,1.0,0,20,5,199,39.8,16,6,116,19.3,0,25,4,43,10.8,0,19,24,34,48,35,13,4,30,0,0,1,0,0,3,3,8,0,11,21,5,11,2,11,0.18,1,1,1.0,13,5,113,7,26,401,120,4.1,1,281,10.4,20.1,2,116,43,113,25,-3,0,0,1,2
BUF,12,19,26,0.731,236,9.1,12.8,1,1,97.6,1,8,15,0,0,3,39,196,5.0,2,9,13,6,1,1,1.0,20,0,3,3,1.0,0,3,6,291,48.5,21,1,17,17.0,0,17,6,13,2.2,0,8,1,7,45,32,13,2,6,0,0,1,1,0,7,2,13,0,3,25,9,15,3,10,0.3,0,0,0.0,9,1,95,9,24,432,196,5.0,2,236,9.1,12.8,1,17,13,95,20,-1,0,1,1,1
CAR,2,31,49,0.633,339,6.9,11.7,2,0,97.2,4,23,14,1,1,28,17,44,2.6,0,3,17,5,1,1,1.0,53,0,2,2,1.0,0,10,6,265,44.2,19,5,93,18.6,0,36,3,14,4.7,0,5,26,37,60,45,15,3,26,0,0,2,0,0,6,7,15,0,14,19,3,14,4,14,0.29,1,2,0.5,5,2,45,17,17,383,44,2.6,0,339,6.9,11.7,2,93,14,45,28,-4,0,0,0,4
CHI,23,19,34,0.559,124,3.6,7.8,0,2,39.3,3,25,8,0,0,20,28,87,3.1,1,8,5,9,3,3,1.0,50,0,0,0,0.0,0,9,3,133,44.3,15,4,78,19.5,0,24,1,0,0.0,0,0,17,24,65,45,20,2,4,1,0,1,1,0,3,1,3,0,14,19,8,8,6,16,0.38,2,2,1.0,6,3,64,17,17,211,87,3.1,1,124,3.6,7.8,0,78,0,64,10,0,1,1,2,0
CIN,10,16,27,0.593,244,9.0,17.1,3,0,126.2,4,30,10,0,0,25,28,59,2.1,1,4,3,10,2,2,1.0,44,0,4,4,1.0,0,4,5,229,45.8,23,3,50,16.7,0,17,1,13,13.0,0,13,21,26,58,27,31,3,21,1,0,2,2,0,2,4,6,0,17,17,4,10,7,15,0.47,0,0,0.0,8,3,65,4,34,303,59,2.1,1,244,9.0,17.1,3,50,13,65,2,3,1,2,0,0
CLE,19,24,44,0.545,176,4.0,8.0,2,2,60.4,3,16,10,0,0,17,22,101,4.6,0,6,7,8,2,3,0.667,46,0,2,2,1.0,0,11,4,175,43.8,8,7,158,22.6,0,39,1,3,3.0,0,3,21,26,59,45,14,1,13,1,0,1,1,0,4,1,2,0,12,20,6,10,2,14,0.14,1,3,0.33,7,4,76,13,20,277,101,4.6,0,176,4.0,8.0,2,158,3,76,10,0,1,1,2,0
DAL,16,19,27,0.704,197,7.3,10.4,3,0,128.2,1,1,10,0,0,9,43,134,3.1,1,11,7,8,1,1,1.0,23,0,5,5,1.0,0,18,5,208,41.6,21,2,34,17.0,0,18,6,19,3.2,0,9,1,7,36,27,9,1,7,3,1,1,1,0,13,1,1,0,3,25,11,10,5,14,0.36,1,2,0.5,6,4,65,2,38,331,134,3.1,1,197,7.3,10.4,3,34,19,65,2,3,3,1,0,1
DEN,18,21,37,0.568,183,4.9,10.6,1,3,45.2,5,40,13,1,0,8,27,138,5.1,1,9,7,8,2,2,1.0,46,0,2,2,1.0,0,14,3,129,43.0,3,4,100,25.0,0,30,2,4,2.0,0,4,23,28,53,32,21,2,9,0,0,2,0,0,1,4,7,0,1,27,9,13,3,11,0.27,0,1,0.0,5,5,40,13,20,321,138,5.1,1,183,4.9,10.6,1,100,4,40,25,-3,0,0,3,0
DET,26,10,33,0.303,74,2.2,8.1,0,3,2.0,1,7,3,0,0,22,21,83,4.0,0,4,26,1,0,0,0.0,0,0,1,1,1.0,0,22,7,266,38.0,25,7,114,16.3,0,25,2,15,7.5,0,8,27,38,66,42,24,1,1,0,0,2,1,1,1,10,24,0,26,9,4,3,5,15,0.33,0,1,0.0,9,2,96,26,7,157,83,4.0,0,74,2.2,8.1,0,114,15,96,25,-3,0,1,3,1
