,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,20,19,40,0.475,151,3.8,9.4,2,1,63.6,3,28,10,0,0,30,22,59,2.7,0,4,20,2,0,0,0.0,0,0,2,2,1.0,0,27,6,215,35.8,22,8,142,17.8,0,27,0,0,0.0,0,0,32,50,53,47,6,1,3,0,0,1,1,0,4,1,1,0,14,18,4,10,3,14,0.21,2,3,0.67,1,4,13,18,14,210,59,2.7,0,151,3.8,9.4,2,142,0,13,18,-1,0,1,1,1
ATL,19,16,34,0.471,156,4.6,11.2,0,1,48.2,3,23,10,1,0,3,37,224,6.1,2,9,20,2,0,2,0.0,0,0,2,2,1.0,0,14,4,163,40.8,31,3,39,13.0,0,22,3,22,7.3,0,14,12,14,47,42,5,1,12,2,1,0,1,0,4,3,7,0,4,24,9,10,4,12,0.33,0,2,0.0,7,5,42,14,20,380,224,6.1,2,156,4.6,11.2,0,39,22,42,12,1,2,1,1,1
BAL,25,8,19,0.421,130,6.8,18.1,1,2,43.6,2,15,7,0,0,4,45,223,5.0,3,12,10,7,1,1,1.0,22,0,4,4,1.0,0,29,5,163,32.6,32,3,19,6.3,0,21,3,13,4.3,0,6,11,13,62,49,13,6,46,2,0,3,3,0,4,1,1,0,8,21,12,7,5,13,0.38,0,0,0.0,2,2,20,6,31,353,223,5.0,3,130,6.8,18.1,1,19,13,20,7,2,2,3,2,1
BUF,31,9,15,0.6,53,3.5,8.0,1,1,61.3,2,19,4,1,0,6,41,203,5.0,1,14,15,5,1,1,1.0,32,0,2,2,1.0,0,15,4,161,40.3,9,3,71,23.7,0,28,1,6,6.0,0,6,3,6,68,45,23,5,28,1,0,1,0,0,6,3,5,0,13,19,14,4,2,9,0.22,2,2,1.0,3,1,23,17,17,256,203,5.0,1,53,3.5,8.0,1,71,6,23,18,-1,1,0,1,1
CAR,23,13,25,0.52,141,5.6,11.8,1,2,48.9,1,12,8,0,0,22,33,90,2.7,1,4,20,2,0,0,0.0,0,0,2,2,1.0,0,11,8,337,42.1,18,4,79,19.8,0,21,2,1,0.5,0,1,17,20,59,51,8,3,23,1,0,2,1,0,8,2,6,0,25,13,4,8,5,14,0.36,0,0,0.0,10,1,75,18,14,231,90,2.7,1,141,5.6,11.8,1,79,1,75,18,-1,1,1,2,1
CHI,8,17,40,0.425,231,5.8,15.1,1,3,38.6,3,25,10,0,0,32,20,44,2.2,0,3,18,3,0,0,0.0,0,0,3,3,1.0,0,9,6,256,42.7,6,8,211,26.4,1,88,1,25,25.0,0,25,28,34,72,54,18,0,0,1,1,0,0,0,3,4,9,0,25,13,3,10,5,17,0.29,0,3,0.0,5,0,45,13,21,275,44,2.2,0,231,5.8,15.1,1,211,25,45,31,-4,1,0,3,2
CIN,18,23,31,0.742,168,5.4,9.3,1,2,70.4,6,46,9,3,2,19,21,100,4.8,0,5,10,7,2,2,1.0,38,0,1,1,1.0,0,28,6,209,34.8,11,6,138,23.0,0,38,3,15,5.0,0,9,27,31,61,45,16,2,15,2,0,1,1,0,5,3,5,0,21,15,5,9,4,13,0.31,0,0,0.0,9,1,63,22,13,268,100,4.8,0,168,5.4,9.3,1,138,15,63,22,-2,2,1,2,3
CLE,22,16,26,0.615,147,5.7,11.1,2,2,70.5,5,31,8,3,2,9,24,162,6.8,1,9,20,2,0,0,0.0,0,0,2,2,1.0,0,7,4,172,43.0,15,7,144,20.6,0,26,1,26,26.0,0,26,21,26,74,52,22,3,13,1,0,0,0,0,5,2,6,0,14,18,9,8,4,9,0.44,0,1,0.0,4,1,30,14,20,309,162,6.8,1,147,5.7,11.1,2,144,26,30,27,-3,1,0,2,2
DAL,28,15,24,0.625,75,3.1,6.2,1,2,46.4,3,18,4,0,0,10,34,150,4.4,0,9,16,4,1,1,1.0,29,0,1,1,1.0,0,30,7,221,31.6,24,7,122,17.4,0,33,3,30,10.0,0,13,30,36,42,32,10,2,12,0,0,0,0,0,11,2,6,0,25,13,9,4,2,13,0.15,0,0,0.0,9,0,62,24,10,225,150,4.4,0,75,3.1,6.2,1,122,30,62,22,-2,0,0,2,0
DEN,6,20,29,0.69,238,8.2,11.9,1,0,105.2,0,0,15,0,0,1,32,270,8.4,5,11,6,9,1,1,1.0,47,0,6,6,1.0,0,23,2,73,36.5,5,3,85,28.3,0,31,0,0,0.0,0,0,22,27,59,49,10,3,16,0,0,1,0,0,5,3,9,0,3,26,11,15,5,9,0.56,1,1,1.0,4,0,23,2,45,508,270,8.4,5,238,8.2,11.9,1,85,0,23,16,0,0,0,0,0
