,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,24,18,28,0.643,143,5.1,9.2,2,0,100.7,2,23,10,0,0,5,37,161,4.4,0,8,16,5,1,2,0.5,31,0,2,2,1.0,0,12,6,271,45.2,19,3,58,19.3,0,23,4,20,5.0,0,8,5,14,45,38,7,2,3,2,0,2,0,0,7,3,5,0,10,20,8,10,8,16,0.5,0,0,0.0,8,2,57,15,17,304,161,4.4,0,143,5.1,9.2,2,58,20,57,6,1,2,0,0,1
ATL,23,16,28,0.571,147,5.3,10.3,0,1,56.7,3,17,5,0,0,8,28,131,4.7,1,10,8,10,3,3,1.0,46,0,1,1,1.0,0,17,5,217,43.4,13,5,101,20.2,0,25,3,81,27.0,0,72,17,23,54,46,8,2,10,0,0,0,0,0,3,4,9,0,19,17,10,5,5,13,0.38,0,0,0.0,8,2,61,19,16,278,131,4.7,1,147,5.3,10.3,0,101,81,61,24,-2,0,0,1,1
BAL,21,10,23,0.435,156,6.8,15.6,1,1,63.0,0,0,5,0,0,19,30,103,3.4,1,4,8,10,3,3,1.0,32,0,1,1,1.0,0,6,5,234,46.8,3,3,101,33.7,0,58,5,31,6.2,0,12,11,17,65,56,9,4,22,1,0,4,2,0,6,3,10,0,28,9,4,5,6,15,0.4,0,0,0.0,7,0,40,8,24,259,103,3.4,1,156,6.8,15.6,1,101,31,40,6,1,1,2,1,1
CAR,13,13,23,0.565,193,8.4,14.8,1,1,80.5,0,0,9,0,0,3,35,174,5.0,0,12,20,4,1,1,1.0,23,0,1,1,1.0,0,2,3,147,49.0,16,2,39,19.5,0,20,1,7,7.0,0,7,5,14,56,40,16,2,5,0,0,0,0,0,1,5,9,0,8,21,12,9,4,9,0.44,1,1,1.0,4,0,40,26,10,367,174,5.0,0,193,8.4,14.8,1,39,7,40,18,-1,0,0,1,0
CHI,9,21,30,0.7,216,7.2,10.7,0,1,76.5,2,8,9,1,0,10,33,125,3.8,2,10,12,8,2,2,1.0,38,0,2,2,1.0,0,24,4,151,37.8,9,2,46,23.0,0,39,5,55,11.0,0,36,1,7,40,33,7,0,0,1,0,1,0,0,6,2,6,0,13,19,10,9,5,13,0.38,2,2,1.0,5,0,35,14,20,341,125,3.8,2,216,7.2,10.7,0,46,55,35,12,0,1,0,1,0
CIN,10,21,38,0.553,215,5.7,10.4,1,2,58.6,2,3,10,2,0,26,18,48,2.7,1,4,24,2,0,0,0.0,0,0,2,2,1.0,0,15,6,263,43.8,28,4,50,12.5,0,27,1,15,15.0,0,15,11,17,64,54,10,2,23,0,0,1,1,0,2,6,19,0,19,17,4,10,3,10,0.3,0,1,0.0,5,3,43,21,14,263,48,2.7,1,215,5.7,10.4,1,50,15,43,18,-1,0,1,2,0
DAL,14,17,33,0.515,192,5.8,11.5,1,2,54.1,1,4,11,0,0,2,40,208,5.2,2,10,23,3,0,0,0.0,0,0,3,3,1.0,0,16,4,174,43.5,5,2,55,27.5,0,30,5,77,15.4,0,36,5,14,41,29,12,4,43,0,0,1,0,0,5,2,3,0,2,24,10,11,10,16,0.63,0,0,0.0,5,3,30,13,21,400,208,5.2,2,192,5.8,11.5,1,55,77,30,26,-4,0,0,2,2
DEN,20,16,35,0.457,163,4.7,10.2,1,1,57.2,0,0,10,0,0,16,29,114,3.9,1,6,14,6,1,2,0.5,43,0,3,3,1.0,0,21,8,336,42.0,18,8,154,19.3,0,28,2,60,30.0,1,57,25,30,44,38,6,0,0,1,0,0,1,0,8,2,7,1,16,18,6,10,4,14,0.29,0,0,0.0,4,2,30,7,26,277,114,3.9,1,163,4.7,10.2,1,154,60,30,6,1,1,1,1,0
DET,28,13,21,0.619,117,5.6,9.0,1,1,72.9,0,0,6,0,0,17,33,112,3.4,1,5,3,11,3,3,1.0,54,0,2,2,1.0,0,20,4,169,42.3,2,3,116,38.7,0,61,4,43,10.8,0,22,4,13,53,49,4,3,19,3,0,1,1,0,11,1,2,0,22,14,5,6,4,13,0.31,0,0,0.0,3,3,30,9,23,229,112,3.4,1,117,5.6,9.0,1,116,43,30,4,2,3,1,1,1
GB,17,18,28,0.643,190,6.8,10.8,3,1,104.8,1,4,11,0,0,1,34,261,7.7,0,12,1,12,3,3,1.0,43,0,3,3,1.0,0,8,2,93,46.5,14,5,100,20.0,0,26,1,9,9.0,0,9,23,27,48,43,5,2,4,0,0,0,0,0,1,1,1,0,2,24,12,11,6,12,0.5,0,0,0.0,3,1,25,2,30,451,261,7.7,0,190,6.8,10.8,3,100,9,25,18,-1,0,0,1,0
