,Team,Wins,Losses,Ties,Home,Opponent,Points,Victory
NYJ,NYJ,1,3,0,0,JAX,3,0
CHI,CHI,2,2,0,0,BUF,27,0
CLE,CLE,2,2,0,0,PIT,13,0
CAR,CAR,3,1,0,0,GB,14,0
DAL,DAL,2,2,0,0,STL,13,1
NO,NO,3,1,0,0,DET,21,0
MIA,MIA,3,1,0,0,KC,30,0
HOU,HOU,1,3,0,0,PHI,17,0
NYG,NYG,2,2,0,0,ARZ,7,0
TB,TB,3,1,0,0,CIN,35,1
TEN,TEN,1,3,0,0,OAK,25,0
NE,NE,3,1,0,0,SD,14,0
MIN,MIN,0,4,0,0,SEA,23,0
DEN,DEN,3,1,0,0,BAL,23,0
JAX,JAX,2,1,0,1,NYJ,28,1
BUF,BUF,2,2,0,1,CHI,33,1
PIT,PIT,1,2,0,1,CLE,16,1
GB,GB,3,1,0,1,CAR,17,1
STL,STL,0,4,0,1,DAL,10,0
DET,DET,1,3,0,1,NO,26,1
KC,KC,2,2,0,1,MIA,48,1
PHI,PHI,3,1,0,1,HOU,35,1
ARZ,ARZ,2,2,0,1,NYG,21,1
CIN,CIN,0,4,0,1,TB,7,0
OAK,OAK,3,0,0,1,TEN,52,1
SD,SD,4,0,0,1,NE,21,1
SEA,SEA,1,3,0,1,MIN,48,1
BAL,BAL,1,2,0,1,DEN,34,1
