,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,23,14,36,0.389,187,5.2,13.4,1,1,53.8,1,0,9,0,0,24,20,70,3.5,1,5,4,11,3,4,0.75,39,0,2,2,1.0,0,9,5,227,45.4,19,6,119,19.8,0,29,3,24,8.0,0,11,23,31,65,38,27,1,7,1,0,0,0,0,4,0,0,0,27,14,5,9,4,13,0.31,0,0,0.0,1,0,5,18,23,257,70,3.5,1,187,5.2,13.4,1,119,24,5,11,0,1,0,1,0
ATL,21,15,23,0.652,194,8.4,13.9,1,0,106.1,4,15,9,0,0,6,30,180,6.0,3,13,8,10,2,2,1.0,52,0,4,4,1.0,0,22,3,117,39.0,5,6,156,26.0,0,43,1,36,36.0,0,36,28,37,77,56,21,2,11,0,0,3,1,0,3,2,2,0,8,22,13,9,4,8,0.5,0,0,0.0,4,0,82,6,34,374,180,6.0,3,194,8.4,13.9,1,156,36,82,11,0,0,1,0,1
BAL,15,20,34,0.588,212,6.2,10.9,1,1,74.6,2,6,10,0,0,20,19,77,4.1,0,5,32,1,0,1,0.0,0,0,1,1,1.0,0,30,7,251,35.9,30,2,27,13.5,0,19,3,13,4.3,0,6,3,10,58,40,18,2,16,0,0,0,0,0,2,4,13,0,23,15,5,10,5,14,0.36,0,0,0.0,6,0,45,31,7,289,77,4.1,0,212,6.2,10.9,1,27,13,45,23,-1,0,0,1,0
BUF,12,26,39,0.667,242,6.2,10.4,1,2,70.7,4,29,13,0,0,9,32,142,4.4,3,8,16,7,1,2,0.5,52,0,4,4,1.0,0,32,2,64,32.0,21,7,135,19.3,0,24,2,12,6.0,0,10,28,37,47,34,13,3,17,0,0,1,1,0,1,3,3,0,5,26,8,13,7,17,0.41,2,2,1.0,10,5,82,8,31,384,142,4.4,3,242,6.2,10.4,1,135,12,82,28,-2,0,1,2,1
CAR,31,12,19,0.632,120,6.3,11.3,1,0,98.6,2,16,7,0,0,8,36,145,4.0,0,6,27,4,1,2,0.5,27,0,1,1,1.0,0,15,7,297,42.4,31,0,0,0.0,0,0,4,32,8.0,0,13,2,7,47,37,10,2,6,1,0,0,0,0,11,4,4,0,23,15,6,7,5,14,0.36,0,0,0.0,6,2,35,29,10,265,145,4.0,0,120,6.3,11.3,1,0,32,35,6,1,1,0,0,0
CHI,5,20,33,0.606,288,8.7,14.9,2,1,96.5,1,9,12,0,0,18,26,80,3.1,1,6,13,9,2,3,0.667,49,0,3,3,1.0,0,19,3,122,40.7,12,5,109,21.8,0,30,2,37,18.5,0,23,13,23,55,46,9,1,6,2,0,2,1,0,6,6,18,0,13,20,6,12,7,13,0.54,0,0,0.0,4,2,33,13,27,368,80,3.1,1,288,8.7,14.9,2,109,37,33,6,1,2,1,1,1
CIN,26,18,31,0.581,167,5.4,11.0,0,1,59.5,4,31,8,0,0,31,13,36,2.8,0,2,22,6,2,2,1.0,54,0,0,0,0.0,0,11,5,221,44.2,18,4,79,19.8,0,33,0,0,0.0,0,0,26,34,59,49,10,1,0,0,0,0,0,0,0,3,3,0,29,13,2,8,4,11,0.36,0,0,0.0,9,3,57,32,6,203,36,2.8,0,167,5.4,11.0,0,79,0,57,23,-1,0,0,1,0
CLE,1,28,40,0.7,352,8.8,12.8,4,0,130.4,1,7,19,1,1,27,20,59,3.0,0,2,1,15,4,4,1.0,41,0,3,3,1.0,0,27,2,74,37.0,17,6,120,20.0,0,26,1,23,23.0,0,23,31,40,51,43,8,0,0,1,0,0,0,0,3,3,12,0,6,24,2,19,4,11,0.36,0,0,0.0,4,3,38,3,39,411,59,3.0,0,352,8.8,12.8,4,120,23,38,11,0,1,0,0,1
DAL,32,13,30,0.433,112,3.7,10.1,0,1,39.9,3,19,5,0,0,7,24,155,6.5,1,5,27,4,1,2,0.5,33,0,1,1,1.0,0,26,9,340,37.8,28,4,63,15.8,0,23,7,10,1.4,0,9,10,19,50,47,3,6,22,1,0,0,0,0,7,6,17,0,32,11,5,5,2,13,0.15,0,0,0.0,9,1,117,29,10,267,155,6.5,1,112,3.7,10.1,0,63,10,117,23,-1,1,0,1,1
DEN,23,18,27,0.667,187,6.9,11.2,2,2,80.3,4,15,10,1,0,15,26,104,4.0,0,5,4,11,3,3,1.0,41,0,2,2,1.0,0,3,3,155,51.7,31,0,0,0.0,0,0,1,4,4.0,0,4,7,16,53,45,8,3,20,1,0,1,1,0,7,3,5,0,19,18,5,10,2,10,0.2,1,1,1.0,3,3,31,18,23,291,104,4.0,0,187,6.9,11.2,2,0,4,31,11,0,1,1,2,0
