,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,23,24,43,0.558,180,4.2,9.5,2,1,71.9,6,48,11,0,0,9,31,133,4.3,0,7,2,11,3,3,1.0,42,0,2,2,1.0,0,4,8,356,44.5,24,6,113,18.8,0,22,4,8,2.0,0,4,10,20,50,34,16,0,0,0,0,0,1,0,6,2,3,0,13,21,7,11,6,17,0.35,1,1,1.0,10,3,92,17,23,313,133,4.3,0,180,4.2,9.5,2,113,8,92,16,0,0,1,1,0
ATL,28,12,25,0.48,119,4.8,10.4,1,1,58.6,1,6,5,0,0,29,23,62,2.7,0,3,28,4,1,1,1.0,30,0,1,1,1.0,0,8,7,300,42.9,28,6,103,17.2,0,24,3,37,12.3,0,32,29,34,68,43,25,1,5,0,0,0,0,0,4,4,12,0,30,10,3,5,3,12,0.25,1,1,1.0,4,2,45,28,10,181,62,2.7,0,119,4.8,10.4,1,103,37,45,18,-1,0,0,1,0
BAL,6,18,39,0.462,296,7.6,17.6,2,2,67.9,2,20,12,1,1,16,24,114,4.8,1,6,25,5,1,1,1.0,26,0,2,2,1.0,0,32,4,100,25.0,9,7,176,25.1,0,40,1,3,3.0,0,3,30,37,74,55,19,2,17,0,0,2,2,0,9,2,8,0,19,19,6,12,4,12,0.33,1,2,0.5,8,1,69,15,25,410,114,4.8,1,296,7.6,17.6,2,176,3,69,27,-3,0,2,2,3
BUF,4,32,51,0.627,312,6.1,10.3,2,4,60.3,2,16,15,0,0,25,18,78,4.3,0,7,25,5,1,1,1.0,26,0,2,2,1.0,0,7,3,130,43.3,26,6,109,18.2,0,23,2,9,4.5,0,7,20,27,57,34,23,0,0,0,0,0,0,0,2,1,4,0,3,24,7,15,10,14,0.71,0,0,0.0,4,2,29,25,17,390,78,4.3,0,312,6.1,10.3,2,109,9,29,31,-5,0,0,4,1
CAR,2,21,29,0.724,319,11.0,15.2,3,1,128.4,0,0,16,0,0,24,29,82,2.8,1,5,22,6,0,0,0.0,0,0,6,6,1.0,0,15,3,120,40.0,18,7,143,20.4,0,30,3,153,51.0,2,87,27,31,67,50,17,4,38,0,0,2,1,1,5,5,13,1,6,23,5,16,5,9,0.56,0,1,0.0,10,2,91,1,52,401,82,2.8,1,319,11.0,15.2,3,143,153,91,23,-2,0,1,1,2
CHI,30,11,32,0.344,88,2.8,9.2,1,3,14.6,2,13,5,1,1,20,24,107,4.5,0,6,30,3,1,1,1.0,52,0,0,0,0.0,0,6,7,304,43.4,19,6,120,20.0,0,25,4,36,9.0,0,18,20,27,64,42,22,1,8,1,0,2,2,0,1,3,12,0,29,12,6,5,2,12,0.17,0,2,0.0,5,1,55,30,9,195,107,4.5,0,88,2.8,9.2,1,120,36,55,18,-1,1,2,3,1
CIN,11,25,37,0.676,257,6.9,11.8,2,0,105.3,4,38,15,2,0,23,29,83,2.9,1,6,16,7,1,2,0.5,24,0,4,4,1.0,0,30,5,162,32.4,21,7,136,19.4,0,23,0,0,0.0,0,0,32,52,46,40,6,0,0,1,0,1,2,1,3,5,8,0,2,25,6,15,6,15,0.4,0,0,0.0,5,4,39,5,31,340,83,2.9,1,257,6.9,11.8,2,136,0,39,7,2,1,2,0,1
CLE,12,21,35,0.6,244,7.0,12.6,2,2,76.4,3,20,11,0,0,4,33,173,5.2,1,8,30,3,0,2,0.0,0,1,3,3,1.0,0,16,5,199,39.8,27,5,91,18.2,0,25,3,4,1.3,0,7,10,20,43,41,2,3,19,0,0,0,0,0,1,4,10,0,13,21,8,11,7,15,0.47,0,0,0.0,10,2,68,19,21,417,173,5.2,1,244,7.0,12.6,2,91,4,68,23,-2,0,0,2,0
DAL,26,11,28,0.393,147,5.3,13.4,0,2,26.9,0,0,4,0,0,19,27,110,4.1,2,6,5,9,2,3,0.667,37,0,3,3,1.0,0,14,6,241,40.2,4,6,185,30.8,1,84,2,19,9.5,0,10,27,31,61,53,8,1,0,0,0,1,1,0,2,4,5,0,30,10,6,4,5,15,0.33,0,0,0.0,4,0,35,7,27,257,110,4.1,2,147,5.3,13.4,0,185,19,35,18,-1,0,1,2,0
DEN,10,28,37,0.757,258,7.0,9.5,1,1,91.9,2,8,11,0,0,17,29,111,3.8,0,9,16,7,2,4,0.5,23,0,1,1,1.0,0,5,1,44,44.0,10,5,125,25.0,0,45,1,9,9.0,0,9,9,19,55,40,15,3,27,0,0,0,0,0,3,2,3,0,13,21,9,11,9,15,0.6,0,1,0.0,5,1,55,27,13,369,111,3.8,0,258,7.0,9.5,1,125,9,55,18,-1,0,0,1,0
