,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,17,18,40,0.45,221,5.5,12.3,1,1,60.5,1,0,14,1,0,16,29,91,3.1,0,3,5,10,3,3,1.0,50,0,1,1,1.0,0,6,7,328,46.9,5,2,46,23.0,0,29,2,0,0.0,0,0,3,13,51,38,13,2,10,2,0,2,2,0,5,3,4,0,18,18,3,14,6,18,0.33,0,1,0.0,6,1,62,22,16,312,91,3.1,0,221,5.5,12.3,1,46,0,62,3,3,2,2,1,0
ATL,28,17,38,0.447,173,4.6,11.0,0,4,18.8,4,14,10,0,0,22,22,70,3.2,0,2,15,6,2,3,0.667,34,0,0,0,0.0,0,11,5,228,45.6,4,5,120,24.0,0,47,3,40,13.3,0,23,9,20,46,44,2,2,8,1,0,1,1,0,2,2,3,0,27,14,2,10,3,14,0.21,0,1,0.0,6,2,41,28,6,243,70,3.2,0,173,4.6,11.0,0,120,40,41,17,-2,1,1,4,0
BAL,20,19,30,0.633,208,6.9,10.9,2,0,106.0,0,0,9,0,0,2,34,201,5.9,0,7,1,14,4,4,1.0,43,0,2,2,1.0,0,22,5,197,39.4,25,2,26,13.0,0,15,3,48,16.0,0,28,10,21,47,42,5,2,25,4,0,2,1,0,15,2,6,0,18,18,7,9,6,15,0.4,0,0,0.0,7,2,65,11,26,409,201,5.9,0,208,6.9,10.9,2,26,48,65,1,4,4,1,0,1
BUF,1,32,53,0.604,399,7.5,13.0,2,3,72.8,5,18,20,1,0,19,18,80,4.4,2,6,10,7,1,1,1.0,30,0,4,4,1.0,0,3,5,243,48.6,16,3,54,18.0,0,19,2,20,10.0,0,12,28,49,51,32,19,1,4,0,0,0,0,0,3,0,0,0,1,29,6,20,7,15,0.47,1,1,1.0,7,3,43,5,31,479,80,4.4,2,399,7.5,13.0,2,54,20,43,23,-3,0,0,3,0
CAR,26,20,34,0.588,186,5.5,9.8,1,2,59.2,2,10,9,0,0,26,24,58,2.4,0,2,10,7,2,2,1.0,48,0,1,1,1.0,0,5,5,235,47.0,23,4,58,14.5,0,21,5,36,7.2,0,17,7,16,51,46,5,1,0,1,0,1,0,0,12,2,5,0,28,12,2,9,4,14,0.29,0,1,0.0,6,1,45,24,13,244,58,2.4,0,186,5.5,9.8,1,58,36,45,23,-3,1,0,2,2
CHI,4,27,50,0.54,335,6.7,13.1,3,3,70.0,3,18,17,1,0,27,16,45,2.8,0,2,21,3,0,0,0.0,0,0,3,3,1.0,0,12,5,226,45.2,6,6,137,22.8,0,35,3,34,11.3,0,30,26,34,55,51,4,3,26,0,0,0,1,0,1,3,3,0,12,20,2,17,6,15,0.4,1,3,0.33,7,1,65,16,21,380,45,2.8,0,335,6.7,13.1,3,137,34,65,23,-3,0,1,3,1
CIN,12,31,43,0.721,237,5.5,7.9,1,3,63.8,1,7,15,0,0,5,24,173,7.2,2,6,21,3,0,0,0.0,0,0,3,3,1.0,0,15,5,222,44.4,19,5,82,16.4,0,21,3,2,0.7,0,3,19,28,44,39,5,0,0,1,0,0,0,0,6,2,5,0,6,23,6,15,2,11,0.18,2,3,0.67,6,2,63,16,21,410,173,7.2,2,237,5.5,7.9,1,82,2,63,23,-3,1,0,3,1
CLE,2,29,49,0.592,371,7.6,13.7,3,4,69.3,2,25,14,1,0,24,17,62,3.6,0,4,27,1,0,0,0.0,0,0,1,1,1.0,0,21,5,201,40.2,10,5,106,21.2,0,28,3,24,8.0,0,12,16,26,55,47,8,0,0,0,0,1,1,0,4,2,6,0,9,21,4,14,7,15,0.47,2,2,1.0,9,3,117,16,21,433,62,3.6,0,371,7.6,13.7,3,106,24,117,27,-4,0,1,4,1
DAL,10,23,42,0.548,245,5.8,11.4,1,0,80.0,3,17,14,0,0,15,24,95,4.0,1,4,17,5,1,2,0.5,32,0,2,2,1.0,0,20,5,212,42.4,1,3,83,27.7,0,37,2,16,8.0,0,16,10,21,46,37,9,2,16,1,0,2,1,0,1,0,0,0,12,20,4,14,8,17,0.47,0,2,0.0,5,2,37,21,17,340,95,4.0,1,245,5.8,11.4,1,83,16,37,7,2,1,1,0,0
DEN,6,26,35,0.743,300,8.6,12.2,2,1,106.8,2,16,14,0,0,13,31,117,3.8,0,5,15,6,1,2,0.5,36,1,3,3,1.0,0,17,4,174,43.5,21,1,15,15.0,0,15,1,14,14.0,0,14,2,9,44,41,3,0,0,2,1,1,1,0,6,3,5,1,12,20,5,14,7,15,0.47,1,1,1.0,6,1,50,11,26,417,117,3.8,0,300,8.6,12.2,2,15,14,50,7,2,2,1,1,0
GB,5,22,33,0.667,333,10.1,16.3,3,0,130.0,3,26,16,1,0,10,30,124,4.1,0,2,5,10,2,5,0.4,49,1,4,4,1.0,0,9,5,230,46.0,14,3,56,18.7,0,21,5,17,3.4,0,10,10,21,51,44,7,3,18,3,1,1,1,0,12,0,0,0,12,20,2,16,3,13,0.23,1,1,1.0,5,2,49,3,34,457,124,4.1,0,333,10.1,16.3,3,56,17,49,3,3,3,1,0,1
IND,16,21,34,0.618,224,6.6,10.7,2,1,88.4,0,0,11,0,0,18,25,87,3.5,2,6,20,4,0,0,0.0,0,0,4,4,1.0,0,7,7,324,46.3,7,3,68,22.7,0,25,2,33,16.5,0,18,10,21,59,48,11,1,7,3,0,1,1,0,6,0,0,0,16,19,6,11,6,14,0.43,0,0,0.0,5,2,71,9,28,311,87,3.5,2,224,6.6,10.7,2,68,33,71,3,3,3,1,1,0
JAX,24,13,23,0.565,197,8.6,15.2,1,0,99.4,1,0,10,0,0,22,27,70,2.6,1,4,7,8,2,2,1.0,34,0,2,2,1.0,0,13,5,223,44.6,27,0,0,0.0,0,0,2,73,36.5,1,69,14,25,59,54,5,5,23,0,0,0,0,0,4,0,0,0,22,16,4,10,2,11,0.18,1,1,1.0,4,2,21,9,28,267,70,2.6,1,197,8.6,15.2,1,0,73,21,13,0,0,0,0,0
KC,7,23,33,0.697,289,8.8,12.9,2,1,104.2,1,7,13,0,0,1,28,215,7.7,1,11,4,11,3,3,1.0,40,0,2,2,1.0,0,28,2,53,26.5,16,5,90,18.0,0,29,2,18,9.0,0,15,14,25,55,48,7,3,25,1,0,0,0,0,3,4,10,0,4,24,11,13,5,10,0.5,0,0,0.0,7,0,65,7,29,504,215,7.7,1,289,8.8,12.9,2,90,18,65,13,0,1,0,1,0
MIA,27,17,27,0.63,182,6.7,11.2,2,0,107.3,1,8,12,0,0,9,44,137,3.1,1,7,7,8,2,3,0.667,40,0,2,3,0.667,1,25,3,114,38.0,3,2,49,24.5,0,25,3,39,13.0,0,26,3,13,44,24,20,3,32,2,0,1,1,0,4,4,10,0,9,21,7,12,9,17,0.53,0,0,0.0,5,2,35,11,26,319,137,3.1,1,182,6.7,11.2,2,49,39,35,7,2,2,1,0,1
NE,20,17,31,0.548,208,6.7,14.1,2,2,70.4,3,32,12,1,1,28,17,37,2.2,0,2,27,1,0,0,0.0,0,0,1,1,1.0,0,10,4,183,45.8,11,6,126,21.0,0,25,0,0,0.0,0,0,16,26,66,44,22,1,8,0,0,1,1,0,4,3,5,0,22,16,2,12,3,10,0.3,0,1,0.0,6,2,49,24,13,245,37,2.2,0,208,6.7,14.1,2,126,0,49,17,-2,0,1,2,1
