,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,9,17,27,0.63,249,9.2,15.2,2,1,102.2,1,9,10,1,1,12,31,129,4.2,2,8,26,4,0,0,0.0,0,0,4,4,1.0,0,5,7,327,46.7,14,7,164,23.4,0,40,1,22,22.0,0,22,25,30,48,43,5,2,19,2,0,0,0,0,5,3,8,0,9,20,8,10,7,14,0.5,0,0,0.0,8,2,75,10,28,378,129,4.2,2,249,9.2,15.2,2,164,22,75,14,0,2,0,1,1
ATL,12,21,38,0.553,223,5.9,11.4,2,2,68.2,2,17,12,1,1,7,35,150,4.3,0,7,18,6,1,2,0.5,22,0,3,3,1.0,0,3,5,235,47.0,6,6,170,28.3,1,91,0,0,0.0,0,0,25,30,63,57,6,2,0,0,0,3,3,0,2,3,5,0,6,21,7,12,6,15,0.4,1,1,1.0,11,2,95,12,24,373,150,4.3,0,223,5.9,11.4,2,170,0,95,14,0,0,3,2,1
BAL,11,18,30,0.6,228,7.6,12.7,2,0,106.0,0,0,12,0,0,27,33,70,2.1,0,4,4,11,3,3,1.0,47,0,2,2,1.0,0,13,4,170,42.5,4,3,95,31.7,0,53,1,28,28.0,0,28,9,19,54,44,10,2,14,2,0,2,0,0,10,0,0,0,22,16,4,12,6,16,0.38,0,1,0.0,2,0,15,15,23,298,70,2.1,0,228,7.6,12.7,2,95,28,15,3,2,2,0,0,0
BUF,31,11,33,0.333,101,3.1,9.7,0,0,42.6,2,6,6,0,0,6,25,155,6.2,2,7,11,8,2,2,1.0,42,0,2,2,1.0,0,27,8,293,36.6,17,4,88,22.0,0,35,3,3,1.0,0,3,3,13,66,42,24,3,20,0,0,1,0,0,5,2,2,0,21,17,7,6,2,12,0.17,0,0,0.0,4,4,60,20,20,256,155,6.2,2,101,3.1,9.7,0,88,3,60,20,-1,0,0,0,1
CAR,32,17,34,0.5,81,2.4,7.4,1,1,53.8,6,45,8,1,1,32,16,50,3.1,1,3,30,2,0,0,0.0,0,0,2,2,1.0,0,9,6,259,43.2,25,7,128,18.3,0,29,3,22,7.3,0,10,25,30,73,52,21,2,12,1,0,1,1,0,6,2,2,0,31,11,3,8,5,14,0.36,0,1,0.0,4,0,35,27,14,131,50,3.1,1,81,2.4,7.4,1,128,22,35,26,-2,1,1,1,3
CHI,25,22,27,0.815,161,6.0,8.0,0,0,91.5,4,16,11,0,0,20,26,105,4.0,2,8,11,8,2,2,1.0,53,0,2,2,1.0,0,8,3,133,44.3,9,4,101,25.3,0,36,2,12,6.0,0,12,3,13,54,46,8,1,7,0,0,1,1,0,4,2,2,0,9,20,8,11,6,11,0.55,0,0,0.0,8,1,74,20,20,266,105,4.0,2,161,6.0,8.0,0,101,12,74,8,1,0,1,0,0
CIN,10,22,42,0.524,235,5.6,11.7,0,1,59.1,3,23,12,1,1,29,24,65,2.7,1,5,9,9,3,3,1.0,51,0,0,0,0.0,0,21,2,82,41.0,21,5,96,19.2,0,26,4,45,11.3,0,34,24,29,62,33,29,3,11,0,0,0,0,0,1,2,3,0,16,19,5,12,7,17,0.41,1,3,0.33,5,2,29,26,15,300,65,2.7,1,235,5.6,11.7,0,96,45,29,26,-2,0,0,1,1
CLE,7,21,35,0.6,253,7.2,13.7,2,0,101.3,4,34,10,2,0,23,28,96,3.4,1,5,24,5,1,1,1.0,29,0,2,2,1.0,0,10,8,342,42.8,28,5,83,16.6,0,25,1,5,5.0,0,5,22,28,62,46,16,1,3,1,0,2,1,0,3,4,7,0,19,18,5,10,4,16,0.25,2,3,0.67,7,3,39,15,23,349,96,3.4,1,253,7.2,13.7,2,83,5,39,3,2,1,1,0,0
DAL,28,16,40,0.4,137,3.4,10.1,1,2,37.2,3,24,9,1,1,21,27,104,3.9,0,4,31,1,0,0,0.0,0,0,1,1,1.0,0,26,9,340,37.8,13,8,191,23.9,0,35,2,8,4.0,0,10,32,37,63,44,19,0,0,0,0,0,0,0,3,3,4,0,28,14,4,9,2,15,0.13,0,3,0.0,7,1,55,31,7,241,104,3.9,0,137,3.4,10.1,1,191,8,55,31,-3,0,0,2,1
DEN,5,18,26,0.692,285,11.0,16.5,1,1,102.2,2,12,12,0,0,2,35,197,5.6,3,10,15,7,1,1,1.0,30,0,4,4,1.0,0,17,3,124,41.3,12,4,97,24.3,0,29,4,24,6.0,0,15,19,24,52,40,12,1,1,0,0,1,0,0,3,3,9,0,2,24,10,12,5,11,0.45,2,2,1.0,3,2,25,4,31,482,197,5.6,3,285,11.0,16.5,1,97,24,25,31,-3,0,0,1,2
