,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ATL,8,19,25,0.76,246,9.8,13.5,1,0,119.8,2,11,13,2,0,22,24,67,2.8,1,2,16,5,1,1,1.0,31,0,2,2,1.0,0,19,4,158,39.5,24,3,55,18.3,0,25,1,0,0.0,0,0,3,10,59,46,13,3,14,1,0,2,1,0,3,3,4,0,24,15,2,13,8,13,0.62,0,0,0.0,3,0,20,19,17,313,67,2.8,1,246,9.8,13.5,1,55,0,20,4,2,1,1,0,0
BAL,26,15,28,0.536,139,5.0,10.9,0,1,52.5,3,24,9,3,1,19,26,105,4.0,2,4,7,8,2,2,1.0,51,0,2,2,1.0,0,21,6,236,39.3,8,7,174,24.9,0,63,4,21,5.3,0,14,13,22,62,51,11,5,27,1,0,1,0,0,2,3,11,0,24,15,4,9,4,13,0.31,1,1,1.0,5,2,52,18,20,244,105,4.0,2,139,5.0,10.9,0,174,21,52,20,-2,1,0,1,2
BUF,10,19,33,0.576,230,7.0,13.4,2,0,99.3,3,24,12,2,0,3,33,173,5.2,2,8,9,7,1,1,1.0,33,0,4,4,1.0,0,9,4,180,45.0,10,4,93,23.3,0,28,2,9,4.5,0,8,16,24,51,42,9,5,26,0,0,0,0,0,5,4,7,0,3,25,8,12,6,14,0.43,0,0,0.0,13,5,128,5,31,403,173,5.2,2,230,7.0,13.4,2,93,9,128,17,-1,0,0,0,1
CAR,14,16,27,0.593,198,7.3,12.4,1,0,94.4,0,0,10,0,0,18,34,110,3.2,0,3,9,7,2,3,0.667,50,0,1,1,1.0,0,5,7,330,47.1,13,2,44,22.0,0,24,5,51,10.2,0,15,7,14,45,37,8,6,51,1,0,1,1,0,4,4,7,0,26,14,3,10,5,16,0.31,0,0,0.0,14,1,106,23,13,308,110,3.2,0,198,7.3,12.4,1,44,51,106,4,2,1,1,0,0
CIN,19,23,35,0.657,190,5.4,9.7,0,3,43.8,5,32,11,1,1,21,24,78,3.3,1,6,28,1,0,1,0.0,0,0,1,1,1.0,0,25,3,104,34.7,20,6,127,21.2,0,23,1,-1,-1.0,0,-1,25,34,61,40,21,2,19,2,0,0,0,0,4,3,11,0,16,18,6,11,8,14,0.57,0,2,0.0,4,1,30,27,7,268,78,3.3,1,190,5.4,9.7,0,127,-1,30,20,-2,2,0,3,1
CLE,27,20,40,0.5,134,3.4,7.6,0,1,47.3,2,17,6,0,0,24,18,60,3.3,0,3,23,3,1,1,1.0,50,0,0,0,0.0,0,6,9,422,46.9,15,3,65,21.7,0,24,1,30,30.0,0,30,9,17,68,46,22,0,0,1,0,0,0,0,5,4,13,0,28,11,3,6,6,17,0.35,0,0,0.0,8,2,66,28,3,194,60,3.3,0,134,3.4,7.6,0,65,30,66,13,0,1,0,1,0
DAL,22,15,32,0.469,174,5.4,15.0,2,1,71.6,6,51,9,1,1,10,24,137,5.7,0,6,26,2,0,0,0.0,0,0,2,2,1.0,0,10,7,307,43.9,25,3,52,17.3,0,26,5,20,4.0,0,14,5,13,53,39,14,0,0,0,0,0,0,0,2,0,0,0,19,17,6,9,3,13,0.23,2,3,0.67,9,2,71,21,14,311,137,5.7,0,174,5.4,15.0,2,52,20,71,20,-2,0,0,1,1
DEN,4,27,46,0.587,299,6.5,12.4,1,2,67.2,3,36,16,0,0,16,26,111,4.3,0,6,1,16,5,5,1.0,55,0,1,1,1.0,0,2,2,100,50.0,3,4,130,32.5,0,56,2,28,14.0,0,15,16,24,49,39,10,1,9,1,0,1,1,0,4,1,5,0,1,27,6,16,6,16,0.38,0,0,0.0,9,5,70,15,22,410,111,4.3,0,299,6.5,12.4,1,130,28,70,17,-1,1,1,2,1
DET,3,25,41,0.61,301,7.3,12.4,2,1,89.6,1,8,15,0,0,28,17,53,3.1,0,1,13,6,1,1,1.0,49,0,3,3,1.0,0,17,6,247,41.2,12,6,135,22.5,0,40,3,14,4.7,0,14,23,31,59,45,14,1,4,1,1,0,0,0,2,0,0,0,19,17,1,15,4,13,0.31,1,2,0.5,5,1,56,11,24,354,53,3.1,0,301,7.3,12.4,2,135,14,56,13,0,1,0,1,0
GB,25,17,27,0.63,143,5.3,8.6,3,0,113.7,1,4,9,0,0,5,36,158,4.4,1,7,19,4,0,1,0.0,0,0,4,4,1.0,0,13,6,258,43.0,28,3,34,11.3,0,19,1,0,0.0,0,0,3,10,66,44,22,2,17,3,0,0,1,0,4,1,1,0,10,20,7,9,5,14,0.36,1,1,1.0,5,4,60,7,28,301,158,4.4,1,143,5.3,8.6,3,34,0,60,1,4,3,1,0,0
