,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,30,18,43,0.419,96,2.2,7.4,0,4,10.7,5,37,7,0,0,32,15,26,1.7,0,1,32,0,0,0,0.0,0,0,0,0,0.0,0,3,8,373,46.6,22,8,150,18.8,0,36,2,8,4.0,0,9,32,49,60,44,16,1,5,0,0,0,1,0,2,1,1,0,31,10,1,7,5,16,0.31,0,2,0.0,6,2,50,32,0,122,26,1.7,0,96,2.2,7.4,0,150,8,50,28,-3,0,1,4,0
ATL,23,11,28,0.393,152,5.4,15.7,1,1,54.5,2,21,9,1,1,2,29,227,7.8,3,9,16,6,1,1,1.0,44,0,3,3,1.0,0,15,6,242,40.3,17,5,103,20.6,0,23,2,10,5.0,0,10,18,24,74,54,20,6,36,3,0,1,0,0,6,5,6,0,15,19,9,9,3,10,0.3,0,0,0.0,5,1,34,5,30,379,227,7.8,3,152,5.4,15.7,1,103,10,34,16,0,3,0,1,2
BAL,29,10,19,0.526,99,5.2,11.5,2,0,102.7,3,16,7,0,0,10,31,148,4.8,0,7,26,3,0,2,0.0,0,0,3,3,1.0,0,25,4,140,35.0,29,3,46,15.3,0,19,1,7,7.0,0,7,15,23,61,51,10,1,5,1,1,0,1,0,8,1,1,0,21,15,7,7,6,13,0.46,1,1,1.0,8,1,79,9,27,247,148,4.8,0,99,5.2,11.5,2,46,7,79,6,2,1,1,0,0
BUF,6,15,27,0.556,270,10.0,20.4,3,0,127.1,4,36,10,0,0,8,37,161,4.4,2,8,9,8,1,2,0.5,39,0,5,5,1.0,0,29,3,90,30.0,25,3,53,17.7,0,20,1,11,11.0,0,11,14,21,61,37,24,2,25,1,0,3,2,0,2,1,1,0,11,21,8,10,8,15,0.53,0,2,0.0,7,3,56,2,38,431,161,4.4,2,270,10.0,20.4,3,53,11,56,2,3,1,2,0,0
CAR,31,8,19,0.421,89,4.7,11.1,1,2,34.6,0,0,4,0,0,11,38,145,3.8,0,7,12,7,2,4,0.5,44,1,1,1,1.0,0,9,4,168,42.0,23,3,56,18.7,0,28,1,6,6.0,0,6,4,6,57,41,16,3,12,3,0,2,2,0,9,3,6,0,30,11,7,4,5,15,0.33,1,1,1.0,3,0,25,26,13,234,145,3.8,0,89,4.7,11.1,1,56,6,25,2,3,3,2,2,0
CHI,12,27,38,0.711,230,6.1,9.2,3,1,101.9,3,18,13,1,0,27,17,74,4.4,0,4,30,2,0,1,0.0,0,0,2,2,1.0,0,13,4,164,41.0,16,7,146,20.9,0,29,1,8,8.0,0,8,26,30,73,48,25,1,6,1,0,2,1,0,8,3,7,0,15,19,4,13,3,11,0.27,2,2,1.0,5,2,39,20,20,304,74,4.4,0,230,6.1,9.2,3,146,8,39,23,-2,1,1,1,3
CIN,4,30,46,0.652,303,6.6,10.3,2,1,89.3,1,5,16,1,1,25,29,78,2.7,1,7,21,5,1,1,1.0,40,0,2,3,0.667,0,32,4,91,22.8,6,5,118,23.6,0,42,3,14,4.7,0,7,22,27,51,29,22,3,16,0,0,1,0,0,1,3,8,0,4,25,7,16,6,16,0.38,4,5,0.8,3,2,30,16,23,381,78,2.7,1,303,6.6,10.3,2,118,14,30,23,-2,0,0,1,1
CLE,26,12,27,0.444,118,4.4,10.8,0,3,17.7,3,12,7,1,1,14,28,140,5.0,0,7,16,6,2,3,0.667,33,0,0,0,0.0,0,26,4,130,32.5,8,3,68,22.7,0,26,4,30,7.5,0,17,7,13,56,41,15,0,0,2,0,0,0,0,7,4,7,0,22,14,7,7,4,12,0.33,0,0,0.0,2,0,10,29,6,258,140,5.0,0,118,4.4,10.8,0,68,30,10,28,-3,2,0,3,2
DAL,27,12,25,0.48,117,4.7,12.1,2,0,88.3,4,28,5,0,0,6,36,211,5.9,0,11,7,9,2,3,0.667,42,0,3,3,1.0,0,21,8,310,38.8,20,4,78,19.5,0,30,2,30,15.0,0,30,9,20,48,39,9,1,11,4,1,1,0,0,7,5,10,0,15,19,11,5,3,14,0.21,0,0,0.0,6,3,48,9,27,328,211,5.9,0,117,4.7,12.1,2,78,30,48,1,4,4,0,0,0
DEN,7,22,39,0.564,261,6.7,13.1,1,2,64.2,4,27,13,1,1,9,27,156,5.8,2,7,7,9,2,3,0.667,54,0,3,3,1.0,0,24,5,183,36.6,25,6,106,17.7,0,27,2,5,2.5,0,5,26,30,69,63,6,1,3,0,0,0,0,0,2,3,5,0,14,20,7,13,2,13,0.15,1,1,1.0,9,0,57,9,27,417,156,5.8,2,261,6.7,13.1,1,106,5,57,28,-3,0,0,2,1
