,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,28,10,22,0.455,98,4.5,10.7,1,1,54.7,2,9,8,1,0,1,35,249,7.1,1,10,16,6,1,1,1.0,23,0,3,3,1.0,0,20,6,250,41.7,3,4,161,40.3,1,95,2,-2,-1.0,0,1,7,13,76,57,19,1,7,0,0,1,1,0,8,4,10,0,11,19,10,8,6,13,0.46,0,0,0.0,7,1,42,10,24,347,249,7.1,1,98,4.5,10.7,1,161,-2,42,15,0,0,1,1,0
ATL,26,17,28,0.607,135,4.8,9.8,1,0,84.7,4,31,11,0,0,13,30,122,4.1,0,5,11,7,2,4,0.5,37,0,1,1,1.0,0,12,5,228,45.6,2,3,122,40.7,0,67,4,12,3.0,0,5,11,14,41,38,3,1,7,1,0,1,1,0,5,1,5,0,11,19,5,11,5,13,0.38,0,0,0.0,5,3,40,23,13,257,122,4.1,0,135,4.8,9.8,1,122,12,40,19,-1,1,1,0,3
BAL,27,16,38,0.421,118,3.1,8.8,0,1,39.1,3,23,6,0,0,30,20,55,2.8,0,3,32,0,0,1,0.0,0,1,0,0,0.0,0,22,7,285,40.7,23,6,104,17.3,0,29,3,31,10.3,0,19,24,25,76,54,22,1,6,0,0,1,0,0,3,4,5,0,28,12,3,6,4,15,0.27,1,2,0.5,3,3,25,32,0,173,55,2.8,0,118,3.1,8.8,0,104,31,25,19,-1,0,0,1,0
BUF,1,35,49,0.714,437,8.9,13.2,3,0,119.2,3,26,22,0,0,32,14,31,2.2,0,2,1,15,4,5,0.8,54,0,3,3,1.0,0,23,5,203,40.6,5,9,232,25.8,1,90,1,16,16.0,0,16,30,39,70,56,14,5,45,0,0,2,3,1,2,0,0,0,5,26,2,22,4,12,0.33,0,0,0.0,6,2,65,1,45,468,31,2.2,0,437,8.9,13.2,3,232,16,65,1,3,0,3,0,0
CAR,5,21,33,0.636,310,9.4,14.8,1,0,104.4,0,0,12,0,0,23,30,75,2.5,2,5,11,7,1,3,0.333,23,1,4,4,1.0,0,3,8,394,49.3,12,1,22,22.0,0,22,9,15,1.7,0,9,3,7,47,35,12,6,57,2,1,2,1,0,10,3,8,0,10,20,5,12,3,14,0.21,0,0,0.0,4,3,55,6,31,385,75,2.5,2,310,9.4,14.8,1,22,15,55,1,3,2,1,0,0
CHI,25,12,24,0.5,136,5.7,11.9,1,1,63.9,1,7,8,0,0,14,31,106,3.4,1,5,26,2,0,1,0.0,0,0,2,2,1.0,0,18,7,295,42.1,20,3,61,20.3,0,24,2,11,5.5,0,11,7,13,53,50,3,4,31,0,0,3,3,0,3,3,7,0,27,13,5,8,4,13,0.31,0,0,0.0,7,0,79,21,14,242,106,3.4,1,136,5.7,11.9,1,61,11,79,10,1,0,3,1,1
CIN,17,26,47,0.553,201,4.3,9.2,1,3,46.5,5,38,16,2,0,7,31,156,5.0,0,10,28,1,0,0,0.0,0,0,1,1,1.0,0,32,5,138,27.6,31,4,45,11.3,0,22,1,2,2.0,0,2,15,20,46,40,6,1,8,0,0,0,0,0,2,4,9,0,3,28,10,16,9,17,0.53,0,2,0.0,3,2,30,27,7,357,156,5.0,0,201,4.3,9.2,1,45,2,30,27,-3,0,0,3,0
CLE,20,17,30,0.567,190,6.3,11.6,2,0,97.9,1,8,11,0,0,23,27,75,2.8,0,3,9,8,2,2,1.0,52,0,2,2,1.0,0,6,5,235,47.0,30,2,28,14.0,0,27,2,20,10.0,0,17,3,7,64,55,9,5,38,3,0,2,0,0,5,2,7,0,24,15,3,11,4,12,0.33,0,1,0.0,12,1,87,17,20,265,75,2.8,0,190,6.3,11.6,2,28,20,87,1,3,3,0,0,0
DAL,14,14,24,0.583,230,9.6,17.1,2,0,118.4,1,10,10,0,0,29,26,67,2.6,0,3,22,3,0,0,0.0,0,0,3,3,1.0,0,19,8,336,42.0,17,3,64,21.3,0,24,2,18,9.0,0,21,7,13,55,43,12,3,24,1,1,1,0,0,7,1,1,0,25,14,3,10,4,12,0.33,0,0,0.0,2,1,15,14,21,297,67,2.6,0,230,9.6,17.1,2,64,18,15,10,1,1,0,0,0
DEN,28,14,19,0.737,98,5.2,8.5,2,0,120.1,4,21,10,0,0,3,35,201,5.7,1,10,16,6,1,1,1.0,28,0,3,3,1.0,0,30,4,147,36.8,32,1,6,6.0,0,6,4,13,3.3,0,7,11,14,51,44,7,2,15,1,0,1,1,0,2,1,1,0,9,21,10,10,5,10,0.5,0,0,0.0,3,1,30,10,24,299,201,5.7,1,98,5.2,8.5,2,6,13,30,10,1,1,1,0,1
