,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,22,23,32,0.719,161,5.0,7.3,1,0,93.4,1,7,9,0,0,12,36,102,2.8,1,6,20,3,0,1,0.0,0,0,3,3,1.0,0,20,5,205,41.0,13,2,42,21.0,0,22,3,11,3.7,0,5,2,7,42,36,6,1,3,2,1,1,1,0,6,2,4,0,14,18,6,9,10,17,0.59,0,1,0.0,5,3,35,15,21,263,102,2.8,1,161,5.0,7.3,1,42,11,35,6,2,2,1,0,1
BAL,25,13,24,0.542,146,6.1,11.7,2,0,100.3,1,6,6,1,1,23,30,84,2.8,1,5,5,10,2,2,1.0,41,0,4,4,1.0,0,2,6,315,52.5,3,5,141,28.2,0,64,3,22,7.3,0,15,15,23,69,56,13,3,22,3,0,0,0,0,13,1,2,0,23,14,5,6,3,13,0.23,0,0,0.0,9,3,62,6,34,230,84,2.8,1,146,6.1,11.7,2,141,22,62,9,1,3,0,0,2
BUF,5,28,36,0.778,307,8.5,11.7,4,0,139.2,2,21,19,0,0,11,25,103,4.1,0,5,8,9,2,3,0.667,49,1,3,3,1.0,0,4,3,153,51.0,8,6,142,23.7,0,39,4,9,2.3,0,6,19,27,65,34,31,0,0,0,0,0,0,0,2,1,1,0,4,26,5,19,5,11,0.45,0,0,0.0,9,2,82,7,33,410,103,4.1,0,307,8.5,11.7,4,142,9,82,17,-1,0,0,0,1
CAR,19,10,24,0.417,193,8.0,20.2,0,0,70.3,4,9,6,2,2,5,35,139,4.0,2,8,23,2,0,1,0.0,0,0,2,2,1.0,0,7,7,330,47.1,25,3,52,17.3,0,23,5,31,6.2,0,11,10,17,58,29,29,4,32,1,0,1,0,0,5,0,0,0,14,18,8,6,4,14,0.29,0,0,0.0,7,4,77,21,14,332,139,4.0,2,193,8.0,20.2,0,52,31,77,21,-2,1,0,0,3
CHI,21,19,31,0.613,188,6.1,9.9,2,0,99.9,0,0,9,0,0,27,26,52,2.0,0,3,8,9,2,2,1.0,46,0,3,3,1.0,0,24,6,232,38.7,18,7,142,20.3,0,35,2,35,17.5,0,19,22,33,65,44,21,2,21,0,0,2,1,1,3,5,9,0,22,15,3,9,6,14,0.43,0,0,0.0,5,3,55,10,27,240,52,2.0,0,188,6.1,9.9,2,142,35,55,9,1,0,1,0,0
CIN,28,12,33,0.364,94,2.8,9.8,0,1,32.3,3,23,6,1,1,25,29,74,2.6,0,4,25,1,0,1,0.0,0,0,1,1,1.0,0,13,9,393,43.7,24,6,106,17.7,0,25,2,15,7.5,0,10,24,35,49,37,12,2,15,2,1,1,1,0,4,4,9,0,28,11,4,6,2,17,0.12,2,3,0.67,4,1,30,26,7,168,74,2.6,0,94,2.8,9.8,0,106,15,30,9,1,2,1,1,1
CLE,26,16,29,0.552,122,4.2,9.0,0,2,36.9,3,22,7,0,0,6,24,123,5.1,1,4,11,7,2,3,0.667,28,0,1,1,1.0,0,8,5,233,46.6,19,3,57,19.0,0,32,2,21,10.5,0,19,9,16,75,49,26,0,0,2,0,2,0,0,5,3,3,0,26,13,4,7,5,14,0.36,0,0,0.0,7,2,50,23,13,245,123,5.1,1,122,4.2,9.0,0,57,21,50,13,0,2,0,2,0
DAL,19,26,36,0.722,193,5.4,7.8,1,1,82.3,2,11,9,1,0,7,27,122,4.5,0,7,11,7,2,2,1.0,48,0,1,1,1.0,0,25,6,229,38.2,7,2,49,24.5,0,28,2,41,20.5,0,21,4,10,50,46,4,1,6,2,0,1,1,0,7,2,4,0,18,17,7,9,5,15,0.33,0,0,0.0,8,1,60,23,13,315,122,4.5,0,193,5.4,7.8,1,49,41,60,9,1,2,1,1,1
DEN,6,35,54,0.648,306,5.7,9.4,1,3,62.7,3,22,18,0,0,16,21,97,4.6,2,8,13,5,1,3,0.333,40,0,2,2,1.0,0,27,5,166,33.2,5,6,150,25.0,0,40,5,48,9.6,0,24,23,34,53,38,15,1,6,0,0,2,2,0,5,1,5,0,1,30,8,18,5,14,0.36,1,1,1.0,9,4,91,13,23,403,97,4.6,2,306,5.7,9.4,1,150,48,91,17,-1,0,2,3,0
DET,10,20,35,0.571,267,7.6,13.4,1,0,91.0,0,0,13,0,0,22,30,85,2.8,0,3,1,14,4,4,1.0,38,0,2,2,1.0,0,11,4,181,45.3,1,4,135,33.8,0,70,4,33,8.3,0,21,12,21,49,35,14,3,22,2,0,1,1,1,13,2,4,0,21,16,3,13,5,15,0.33,1,2,0.5,5,0,44,11,26,352,85,2.8,0,267,7.6,13.4,1,135,33,44,3,3,2,1,0,0
