,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,17,17,29,0.586,226,7.8,13.3,0,2,54.7,0,0,11,0,0,16,29,111,3.8,0,6,16,6,2,2,1.0,40,0,0,0,0.0,0,7,2,93,46.5,20,6,113,18.8,0,27,2,22,11.0,0,18,16,27,74,53,21,1,5,0,0,0,0,0,2,4,8,0,15,19,6,11,5,10,0.5,0,0,0.0,3,2,20,28,6,337,111,3.8,0,226,7.8,13.3,0,113,22,20,28,-5,0,0,2,3
ATL,9,24,46,0.522,279,6.1,12.3,1,0,78.1,3,15,11,0,0,4,31,168,5.4,3,9,5,10,2,3,0.667,40,1,4,4,1.0,0,10,7,318,45.4,23,7,128,18.3,0,30,2,52,26.0,0,34,22,34,85,62,23,2,10,1,0,1,2,0,3,6,17,0,9,21,9,11,9,20,0.45,0,0,0.0,11,1,95,4,34,447,168,5.4,3,279,6.1,12.3,1,128,52,95,7,1,1,2,0,2
BAL,25,16,24,0.667,163,6.8,11.4,1,0,99.8,2,20,9,0,0,5,32,162,5.1,2,11,9,8,1,1,1.0,33,0,5,5,1.0,0,14,4,168,42.0,3,3,98,32.7,0,54,3,103,34.3,1,95,16,27,68,57,11,3,23,3,1,1,1,0,6,2,3,0,9,21,11,9,4,10,0.4,1,1,1.0,1,1,5,2,38,325,162,5.1,2,163,6.8,11.4,1,98,103,5,3,2,3,1,0,2
CAR,7,23,40,0.575,296,7.4,13.5,2,1,87.1,2,14,14,1,1,18,27,100,3.7,1,4,16,6,1,1,1.0,19,0,3,3,1.0,0,13,8,349,43.6,15,5,105,21.0,0,25,4,16,4.0,0,13,22,34,51,42,9,2,11,0,0,0,0,0,6,2,6,0,9,21,4,14,4,17,0.24,1,2,0.5,7,3,57,15,24,396,100,3.7,1,296,7.4,13.5,2,105,16,57,23,-2,0,0,1,1
CHI,20,16,30,0.533,174,5.8,11.4,2,1,79.0,2,9,6,0,0,14,28,125,4.5,1,8,4,12,3,3,1.0,40,0,3,3,1.0,0,19,6,243,40.5,7,6,148,24.7,0,44,2,27,13.5,0,23,21,33,68,53,15,2,13,1,0,2,1,0,7,2,5,0,25,14,8,6,5,15,0.33,1,1,1.0,5,0,30,9,30,299,125,4.5,1,174,5.8,11.4,2,148,27,30,7,1,1,1,1,0
CIN,13,28,41,0.683,249,6.1,9.7,2,3,70.1,3,23,14,0,0,15,28,123,4.4,0,6,7,9,2,2,1.0,43,0,3,3,1.0,0,2,4,200,50.0,1,7,244,34.9,1,94,2,10,5.0,0,8,27,38,56,42,14,2,20,0,0,1,2,0,2,0,0,0,13,20,6,14,7,16,0.44,0,0,0.0,5,0,36,11,27,372,123,4.4,0,249,6.1,9.7,2,244,10,36,23,-2,0,2,3,1
DEN,11,34,47,0.723,265,5.6,8.6,0,1,77.0,4,28,18,0,0,23,22,77,3.5,1,6,22,4,1,1,1.0,27,0,1,1,1.0,0,21,3,113,37.7,11,6,135,22.5,0,33,0,0,0.0,0,0,22,34,48,43,5,1,5,0,0,0,0,0,0,1,2,0,2,27,6,18,5,12,0.42,1,2,0.5,3,3,15,24,10,342,77,3.5,1,265,5.6,8.6,0,135,0,15,16,-1,0,0,1,0
DET,16,20,44,0.455,236,5.4,11.8,2,2,58.5,0,0,10,0,0,12,17,126,7.4,0,3,26,2,0,1,0.0,0,0,2,2,1.0,0,22,7,256,36.6,9,9,214,23.8,0,36,3,1,0.3,0,1,28,40,86,58,28,2,10,0,0,3,2,0,6,4,10,0,27,13,3,10,1,13,0.08,1,4,0.25,1,0,10,20,14,362,126,7.4,0,236,5.4,11.8,2,214,1,10,14,0,0,2,2,0
GB,3,29,42,0.69,353,8.4,12.5,2,0,110.5,2,10,17,1,0,8,34,150,4.4,1,7,1,16,4,4,1.0,40,0,4,4,1.0,0,14,5,210,42.0,18,3,58,19.3,0,26,5,14,2.8,0,8,9,14,44,35,9,0,0,2,1,0,0,0,13,1,1,0,6,24,7,17,8,17,0.47,0,0,0.0,8,0,53,1,40,503,150,4.4,1,353,8.4,12.5,2,58,14,53,14,0,2,0,0,2
HOU,24,19,34,0.559,165,4.9,9.6,1,2,54.2,4,17,10,1,0,26,24,68,2.8,0,2,22,4,1,1,1.0,51,0,1,1,1.0,0,20,5,197,39.4,13,3,65,21.7,0,26,3,15,5.0,0,10,10,17,55,41,14,0,0,2,0,0,0,0,7,4,6,0,27,13,2,10,4,15,0.27,1,3,0.33,5,1,47,24,10,233,68,2.8,0,165,4.9,9.6,1,65,15,47,16,-1,2,0,2,1
