,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,28,20,35,0.571,124,3.5,8.2,2,1,71.6,4,39,7,0,0,10,20,124,6.2,0,7,29,2,0,0,0.0,0,0,2,2,1.0,0,22,5,188,37.6,26,6,110,18.3,0,24,1,2,2.0,0,2,32,38,71,46,25,1,5,1,0,2,1,0,2,1,1,0,24,15,7,7,7,16,0.44,1,4,0.25,1,1,5,27,14,248,124,6.2,0,124,3.5,8.2,2,110,2,5,5,1,1,1,1,0
ATL,27,11,23,0.478,137,6.0,14.5,2,1,77.6,3,23,6,0,0,5,37,155,4.2,1,11,17,6,1,2,0.5,42,0,3,3,1.0,0,1,3,145,48.3,1,1,41,41.0,0,26,2,12,6.0,0,10,9,17,45,41,4,2,15,1,0,1,1,0,4,1,2,0,5,22,11,6,6,12,0.5,0,0,0.0,9,5,69,9,24,292,155,4.2,1,137,6.0,14.5,2,41,12,69,5,1,1,1,1,0
BAL,32,14,28,0.5,91,3.3,9.1,1,1,54.3,7,36,6,2,0,26,22,66,3.0,0,3,31,1,0,0,0.0,0,0,1,1,1.0,0,3,9,411,45.7,17,5,113,22.6,0,34,3,63,21.0,0,43,25,26,54,42,12,0,0,0,0,0,0,0,0,1,1,0,32,10,3,6,2,13,0.15,1,2,0.5,7,1,50,31,7,157,66,3.0,0,91,3.3,9.1,1,113,63,50,22,-1,0,0,1,0
BUF,16,24,36,0.667,211,5.9,9.4,1,1,79.7,2,14,14,0,0,8,26,133,5.1,0,6,3,10,3,3,1.0,33,0,1,1,1.0,0,11,3,126,42.0,21,3,58,19.3,0,37,0,0,0.0,0,0,9,17,48,45,3,1,5,0,0,0,0,0,2,3,8,0,11,21,6,14,7,13,0.54,0,0,0.0,13,1,139,25,16,344,133,5.1,0,211,5.9,9.4,1,58,0,139,22,-1,0,0,1,0
CAR,24,22,38,0.579,168,4.4,9.3,1,3,44.6,4,37,11,2,1,27,19,63,3.3,0,2,24,4,1,2,0.5,42,0,1,1,1.0,0,13,5,205,41.0,23,5,93,18.6,0,27,1,5,5.0,0,5,21,23,61,48,13,2,6,0,0,3,2,0,6,4,14,0,25,14,2,11,4,14,0.29,1,2,0.5,2,1,10,29,10,231,63,3.3,0,168,4.4,9.3,1,93,5,10,29,-2,0,2,3,1
CHI,29,20,35,0.571,117,3.3,7.9,0,0,63.6,7,40,6,0,0,17,22,103,4.7,1,7,3,10,3,3,1.0,50,0,1,1,1.0,0,9,6,256,42.7,7,4,111,27.8,0,37,4,62,15.5,0,29,18,21,47,43,4,4,33,1,0,1,1,0,3,5,9,0,21,16,7,6,3,15,0.2,1,2,0.5,5,3,50,25,16,220,103,4.7,1,117,3.3,7.9,0,111,62,50,1,2,1,1,0,0
CIN,11,17,30,0.567,248,8.3,15.2,1,0,94.9,1,10,10,1,0,18,22,102,4.6,1,4,8,8,2,2,1.0,37,0,2,2,1.0,0,30,4,138,34.5,3,6,180,30.0,0,82,3,6,2.0,0,8,26,27,58,46,12,0,0,1,0,1,0,0,4,4,11,0,25,14,4,10,5,12,0.42,0,1,0.0,4,0,32,16,20,350,102,4.6,1,248,8.3,15.2,1,180,6,32,12,0,1,0,0,1
CLE,13,22,36,0.611,242,6.7,11.0,3,1,97.2,0,0,15,0,0,6,35,140,4.0,0,7,5,9,2,3,0.667,40,0,3,3,1.0,0,15,4,158,39.5,32,5,72,14.4,0,26,2,19,9.5,0,12,14,20,48,29,19,1,10,0,0,1,1,0,1,0,0,0,5,22,7,15,11,18,0.61,0,0,0.0,4,0,15,6,27,382,140,4.0,0,242,6.7,11.0,3,72,19,15,12,0,0,1,1,0
DAL,31,11,23,0.478,94,4.1,11.9,0,0,59.0,5,37,7,2,2,21,18,84,4.7,0,4,25,3,1,2,0.5,21,0,0,0,0.0,0,20,7,267,38.1,24,5,92,18.4,0,23,1,1,1.0,0,1,14,20,69,55,14,0,0,1,0,1,0,0,2,5,12,0,31,11,4,7,1,10,0.1,0,0,0.0,4,0,30,32,3,178,84,4.7,0,94,4.1,11.9,0,92,1,30,22,-1,1,0,0,2
DEN,19,19,29,0.655,199,6.9,11.0,2,1,93.9,1,10,11,0,0,3,34,202,5.9,1,7,14,7,1,2,0.5,45,0,4,4,1.0,0,26,3,107,35.7,14,3,72,24.0,0,30,1,0,0.0,0,0,3,9,54,42,12,5,27,2,1,1,1,0,6,2,2,0,5,22,7,11,4,14,0.29,2,2,1.0,11,4,104,2,31,401,202,5.9,1,199,6.9,11.0,2,72,0,104,1,2,2,1,1,0
DET,23,15,30,0.5,171,5.7,11.4,2,1,75.8,0,0,6,0,0,15,20,108,5.4,0,4,29,2,0,0,0.0,0,0,2,2,1.0,0,14,4,163,40.8,8,6,160,26.7,0,40,1,0,0.0,0,0,28,31,67,43,24,1,10,1,0,0,0,0,3,0,0,0,27,13,4,6,4,12,0.33,0,2,0.0,5,3,47,27,14,279,108,5.4,0,171,5.7,11.4,2,160,0,47,12,0,1,0,1,0
GB,5,24,43,0.558,296,6.9,12.3,2,3,63.7,0,0,10,0,0,24,18,71,3.9,1,3,25,3,0,0,0.0,0,0,3,3,1.0,0,17,7,270,38.6,10,6,153,25.5,0,44,1,0,0.0,0,0,28,31,59,41,18,2,10,2,0,1,1,0,5,2,6,0,18,18,3,10,3,14,0.21,1,2,0.5,13,5,118,13,21,367,71,3.9,1,296,6.9,12.3,2,153,0,118,12,0,2,1,3,0
HOU,21,22,30,0.733,194,6.5,10.4,1,1,87.4,4,34,10,0,0,23,28,78,2.8,2,6,25,3,0,0,0.0,0,0,3,3,1.0,0,29,6,208,34.7,24,5,92,18.4,0,45,2,1,0.5,0,1,23,24,57,44,13,5,25,1,0,0,0,0,7,2,7,0,18,18,6,10,2,11,0.18,1,2,0.5,5,2,40,13,21,272,78,2.8,2,194,6.5,10.4,1,92,1,40,22,-1,1,0,1,1
IND,9,29,38,0.763,252,6.6,8.7,2,1,99.9,0,0,13,0,0,14,34,110,3.2,0,6,8,8,2,4,0.5,48,0,2,2,1.0,0,26,3,107,35.7,10,2,51,25.5,0,32,1,2,2.0,0,2,1,3,47,34,13,5,37,0,0,2,2,0,6,2,6,0,15,20,6,13,6,17,0.35,1,1,1.0,7,1,35,16,20,362,110,3.2,0,252,6.6,8.7,2,51,2,35,5,1,0,2,1,0
