,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,12,16,36,0.444,200,5.6,14.3,2,2,57.6,3,29,8,0,0,12,21,97,4.6,0,3,28,1,0,0,0.0,0,0,1,1,1.0,0,22,5,198,39.6,20,1,20,20.0,0,20,2,16,8.0,0,10,13,23,68,51,17,2,17,1,0,0,0,0,5,2,4,0,19,15,3,8,7,16,0.44,0,1,0.0,2,4,25,19,15,297,97,4.6,0,200,5.6,14.3,2,20,16,25,19,-2,1,0,2,1
ATL,20,16,26,0.615,163,6.3,10.9,2,0,105.1,1,11,8,0,0,7,36,143,4.0,1,8,3,12,3,3,1.0,44,0,3,3,1.0,0,28,5,177,35.4,26,2,25,12.5,0,21,2,25,12.5,0,19,1,3,38,38,0,2,11,2,0,0,0,0,10,1,3,0,14,18,8,8,5,14,0.36,1,1,1.0,7,2,70,7,30,306,143,4.0,1,163,6.3,10.9,2,25,25,70,5,2,2,0,0,0
BUF,7,27,41,0.659,252,6.1,10.5,2,0,98.8,4,31,15,0,0,28,14,39,2.8,1,2,16,5,1,1,1.0,38,0,2,2,1.0,0,2,7,340,48.6,16,5,108,21.6,0,27,1,0,0.0,0,0,18,28,49,45,4,4,32,0,0,0,0,0,2,1,3,0,17,17,2,15,6,14,0.43,0,0,0.0,10,0,82,13,23,291,39,2.8,1,252,6.1,10.5,2,108,0,82,16,-1,0,0,0,1
CAR,11,20,30,0.667,206,6.9,11.1,1,2,69.6,3,15,10,0,0,4,33,164,5.0,2,9,20,3,0,2,0.0,0,0,3,3,1.0,0,12,6,254,42.3,15,3,65,21.7,0,24,2,1,0.5,0,2,8,14,45,36,9,5,14,4,0,4,1,0,6,1,2,0,12,20,9,10,6,15,0.4,0,0,0.0,6,1,41,17,21,370,164,5.0,2,206,6.9,11.1,1,65,1,41,3,3,4,1,2,0
CHI,10,26,40,0.65,228,5.7,9.1,2,1,86.3,1,8,15,0,0,9,30,125,4.2,0,4,5,11,3,4,0.75,31,0,2,2,1.0,0,16,5,204,40.8,25,5,71,14.2,0,26,3,8,2.7,0,5,20,29,50,41,9,1,4,1,0,1,2,0,6,1,2,0,7,21,4,15,6,15,0.4,1,1,1.0,7,2,49,13,23,353,125,4.2,0,228,5.7,9.1,2,71,8,49,11,1,1,2,1,1
CIN,24,18,42,0.429,125,3.0,7.6,0,2,30.5,2,11,6,1,0,23,20,66,3.3,0,4,20,3,1,1,1.0,24,0,0,0,0.0,0,26,5,189,37.8,10,5,128,25.6,0,39,1,6,6.0,0,6,21,30,54,48,6,1,11,0,0,0,0,0,1,4,10,0,26,11,4,6,5,16,0.31,0,4,0.0,8,1,72,26,3,191,66,3.3,0,125,3.0,7.6,0,128,6,72,19,-2,0,0,2,0
CLE,3,36,50,0.72,311,6.2,9.1,3,1,99.7,3,15,16,0,0,17,20,92,4.6,0,5,12,7,1,2,0.5,33,0,4,4,1.0,0,14,5,208,41.6,18,4,81,20.3,0,24,4,105,26.3,1,74,18,28,52,42,10,1,6,0,0,0,0,0,3,3,4,0,2,26,5,16,8,15,0.53,0,0,0.0,7,5,57,5,31,403,92,4.6,0,311,6.2,9.1,3,81,105,57,27,-4,0,0,1,3
DAL,14,21,35,0.6,183,5.2,9.6,0,1,62.0,3,18,11,1,1,11,27,121,4.5,0,6,12,7,2,2,1.0,47,0,1,1,1.0,0,5,5,230,46.0,1,7,240,34.3,1,100,1,2,2.0,0,2,28,44,55,43,12,3,15,0,0,3,2,0,4,6,7,0,14,18,6,11,4,13,0.31,0,0,0.0,7,1,92,22,13,304,121,4.5,0,183,5.2,9.6,0,240,2,92,19,-2,0,2,1,3
DEN,16,19,31,0.613,179,5.8,11.1,2,0,98.7,4,32,12,0,0,5,32,163,5.1,1,6,17,4,0,1,0.0,0,0,4,4,1.0,0,8,6,259,43.2,5,3,84,28.0,0,41,3,15,5.0,0,13,13,23,46,39,7,4,31,0,0,1,1,1,3,2,2,0,4,22,6,12,3,13,0.23,1,2,0.5,9,4,64,10,28,342,163,5.1,1,179,5.8,11.1,2,84,15,64,11,1,0,1,0,0
DET,18,15,35,0.429,176,5.0,12.1,2,4,38.2,1,6,7,0,0,14,21,95,4.5,1,5,12,7,1,1,1.0,33,0,4,4,1.0,0,7,5,223,44.6,7,8,218,27.3,0,50,2,72,36.0,1,72,25,37,74,46,28,1,10,1,0,2,2,0,9,3,6,0,20,14,5,7,3,13,0.23,0,0,0.0,4,2,24,5,31,271,95,4.5,1,176,5.0,12.1,2,218,72,24,19,-2,1,2,4,1
