,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,18,19,30,0.633,171,5.7,10.2,1,1,75.8,3,22,8,0,0,26,19,64,3.4,0,4,22,2,0,0,0.0,0,0,2,2,1.0,0,9,4,162,40.5,16,6,119,19.8,0,25,2,9,4.5,0,5,24,27,72,53,19,2,22,2,1,0,0,0,5,3,6,0,25,13,4,8,5,12,0.42,0,1,0.0,6,1,40,19,14,235,64,3.4,0,171,5.7,10.2,1,119,9,40,19,-1,2,0,1,2
ATL,25,12,24,0.5,115,4.8,11.3,0,1,46.4,3,21,9,1,0,13,34,126,3.7,1,5,8,8,2,2,1.0,40,0,2,2,1.0,0,17,5,188,37.6,4,4,95,23.8,0,31,3,41,13.7,0,17,12,17,48,41,7,6,42,1,0,1,1,1,2,1,1,0,24,14,5,9,5,15,0.33,1,1,1.0,4,0,33,12,20,241,126,3.7,1,115,4.8,11.3,0,95,41,33,7,1,1,1,1,0
BAL,15,14,28,0.5,187,6.7,16.4,1,1,68.6,6,42,8,1,1,6,24,153,6.4,1,6,17,5,1,1,1.0,32,0,2,2,1.0,0,8,5,206,41.2,24,4,71,17.8,0,24,1,6,6.0,0,6,15,20,51,44,7,3,21,1,0,2,0,0,4,6,17,0,21,15,6,8,8,15,0.53,0,1,0.0,7,1,62,16,17,340,153,6.4,1,187,6.7,16.4,1,71,6,62,19,-1,1,0,1,1
BUF,4,28,45,0.622,266,5.9,10.8,1,1,76.7,4,36,16,0,0,25,13,65,5.0,0,6,25,1,0,3,0.0,0,0,1,1,1.0,0,27,3,93,31.0,12,6,125,20.8,0,28,0,0,0.0,0,0,25,38,78,45,33,1,2,0,0,0,0,0,0,4,7,0,2,28,6,16,4,11,0.36,1,1,1.0,5,6,59,25,7,331,65,5.0,0,266,5.9,10.8,1,125,0,59,19,-1,0,0,1,0
CHI,16,19,37,0.514,186,5.0,10.8,0,0,65.8,3,19,8,0,0,22,24,74,3.1,1,7,13,7,2,2,1.0,53,0,1,1,1.0,0,20,7,262,37.4,23,6,107,17.8,0,22,1,4,4.0,0,4,14,19,69,56,13,3,17,1,0,0,0,0,4,4,9,0,16,18,7,8,1,11,0.09,1,2,0.5,12,3,121,21,13,260,74,3.1,1,186,5.0,10.8,0,107,4,121,11,0,1,0,0,1
CIN,5,22,27,0.815,263,9.7,12.0,4,0,146.8,0,0,14,0,0,12,35,127,3.6,0,10,8,8,1,1,1.0,25,0,5,5,1.0,0,5,3,130,43.3,25,2,35,17.5,0,18,2,13,6.5,0,11,1,3,55,43,12,2,13,2,1,0,0,0,8,1,2,0,5,25,10,14,6,10,0.6,0,0,0.0,9,1,100,2,38,390,127,3.6,0,263,9.7,12.0,4,35,13,100,5,2,2,0,0,0
CLE,23,15,24,0.625,157,6.5,12.1,2,2,74.5,4,24,7,0,0,28,14,36,2.6,0,1,22,2,0,0,0.0,0,0,2,3,0.667,0,12,5,200,40.0,14,6,121,20.2,0,32,2,102,51.0,1,87,18,23,82,63,19,2,10,1,0,1,0,0,6,6,18,0,27,9,1,7,2,9,0.22,1,1,1.0,11,1,85,12,20,193,36,2.6,0,157,6.5,12.1,2,121,102,85,23,-2,1,0,2,1
DAL,24,22,39,0.564,150,3.8,9.5,0,0,65.1,5,58,12,3,2,24,27,71,2.6,1,4,25,1,0,0,0.0,0,0,1,1,1.0,0,7,10,414,41.4,20,3,56,18.7,0,24,8,59,7.4,0,26,5,9,41,37,4,1,8,2,0,0,0,0,8,3,5,0,17,17,4,12,5,16,0.31,1,1,1.0,7,1,70,25,7,221,71,2.6,1,150,3.8,9.5,0,56,59,70,11,0,2,0,0,2
DET,27,14,33,0.424,96,2.9,7.4,0,2,24.7,1,8,6,0,0,27,23,52,2.3,0,1,6,9,3,3,1.0,44,0,0,0,0.0,0,2,9,415,46.1,3,2,48,24.0,0,24,5,42,8.4,0,19,3,7,57,52,5,5,58,0,0,3,2,0,4,4,13,0,28,8,1,6,2,15,0.13,1,1,1.0,6,1,50,24,9,148,52,2.3,0,96,2.9,7.4,0,48,42,50,11,0,0,2,2,0
GB,20,17,27,0.63,166,6.1,11.1,1,1,77.1,3,22,10,0,0,17,23,104,4.5,1,4,14,6,1,1,1.0,27,0,3,3,1.0,0,18,6,225,37.5,6,2,45,22.5,0,23,3,8,2.7,0,6,6,10,72,48,24,5,35,2,1,2,2,0,9,2,4,0,18,16,4,10,4,11,0.36,0,0,0.0,9,2,71,6,24,270,104,4.5,1,166,6.1,11.1,1,45,8,71,1,3,2,2,1,0
HOU,16,18,32,0.563,186,5.8,11.1,0,2,47.1,2,13,13,0,0,19,25,82,3.3,0,3,20,3,1,3,0.333,23,1,0,0,0.0,0,1,4,185,46.3,21,7,130,18.6,0,29,2,40,20.0,0,21,25,38,76,47,29,0,0,0,0,0,0,0,4,1,1,0,12,22,3,13,5,13,0.38,0,0,0.0,8,6,60,27,3,268,82,3.3,0,186,5.8,11.1,0,130,40,60,23,-2,0,0,2,0
IND,2,37,50,0.74,298,6.0,8.8,2,1,93.6,3,29,19,1,1,21,19,80,4.2,0,5,25,1,0,1,0.0,0,0,1,1,1.0,0,9,2,81,40.5,26,6,96,16.0,0,20,0,0,0.0,0,0,18,23,52,42,10,1,5,0,0,0,0,0,1,3,8,0,5,25,5,19,4,13,0.31,2,4,0.5,6,1,48,18,15,378,80,4.2,0,298,6.0,8.8,2,96,0,48,25,-3,0,0,1,2
JAX,13,23,38,0.605,203,5.3,10.0,2,0,92.3,2,27,9,0,0,13,20,126,6.3,0,6,17,5,1,1,1.0,24,0,2,2,1.0,0,23,3,108,36.0,27,5,78,15.6,0,21,1,9,9.0,0,9,21,24,74,53,21,3,11,0,0,1,1,0,2,2,9,0,18,16,6,9,5,14,0.36,3,5,0.6,8,1,63,16,17,329,126,6.3,0,203,5.3,10.0,2,78,9,63,11,0,0,1,0,1
MIA,21,22,42,0.524,163,3.9,9.0,0,2,42.1,5,35,10,1,0,9,30,143,4.8,1,13,19,4,1,1,1.0,46,0,1,1,1.0,0,15,5,192,38.4,10,5,107,21.4,0,32,2,5,2.5,0,4,21,24,53,37,16,3,22,1,0,0,0,0,4,1,1,0,5,25,13,10,3,13,0.23,1,2,0.5,6,2,55,23,10,306,143,4.8,1,163,3.9,9.0,0,107,5,55,25,-3,1,0,2,2
MIN,12,18,29,0.621,214,7.4,12.5,0,2,55.8,3,11,11,1,0,3,23,173,7.5,3,8,14,6,1,1,1.0,26,0,3,3,1.0,0,18,4,150,37.5,13,6,123,20.5,0,28,0,0,0.0,0,0,25,38,67,44,23,0,0,0,0,0,0,0,0,5,6,0,12,22,8,11,6,10,0.6,0,0,0.0,12,3,83,6,24,387,173,7.5,3,214,7.4,12.5,0,123,0,83,25,-3,0,0,2,1
NE,5,22,26,0.846,263,10.1,12.0,3,0,147.3,1,2,16,0,0,5,36,159,4.4,2,6,8,8,1,1,1.0,46,0,5,5,1.0,0,23,1,36,36.0,17,2,39,19.5,0,20,1,18,18.0,0,18,3,7,58,40,18,4,36,1,0,1,0,0,7,2,2,0,9,23,6,16,8,12,0.67,1,2,0.5,8,1,59,2,38,422,159,4.4,2,263,10.1,12.0,3,39,18,59,7,1,1,0,0,0
NYG,11,20,28,0.714,217,7.8,11.4,1,0,105.8,3,11,13,0,0,2,35,177,5.1,2,10,14,6,1,3,0.333,27,0,3,3,1.0,0,16,3,114,38.0,28,3,32,10.7,0,19,0,0,0.0,0,0,12,17,59,41,18,2,27,0,0,0,1,0,4,4,6,0,4,26,10,13,5,12,0.42,1,1,1.0,7,3,59,6,24,394,177,5.1,2,217,7.8,11.4,1,32,0,59,11,0,0,1,0,1
NYJ,8,28,37,0.757,248,6.7,9.0,1,0,102.1,2,5,14,0,0,4,30,165,5.5,3,7,1,14,3,4,0.75,38,1,5,5,1.0,0,3,4,183,45.8,18,2,38,19.0,0,21,5,116,23.2,1,52,7,13,44,36,8,2,22,2,0,2,1,0,3,3,4,0,14,21,7,14,7,15,0.47,0,0,0.0,6,0,65,1,44,413,165,5.5,3,248,6.7,9.0,1,38,116,65,1,3,2,1,0,0
OAK,22,18,28,0.643,158,5.6,9.1,1,0,91.1,1,6,9,1,0,20,21,81,3.9,1,5,8,8,2,2,1.0,42,0,2,2,1.0,0,4,3,131,43.7,2,4,98,24.5,0,30,0,0,0.0,0,0,18,23,91,69,22,0,0,0,0,1,1,0,2,6,13,0,21,15,5,9,5,11,0.45,1,1,1.0,6,1,44,12,20,239,81,3.9,1,158,5.6,9.1,1,98,0,44,11,0,0,1,0,1
PHI,14,18,33,0.545,192,5.8,11.6,0,1,59.2,3,17,7,0,0,16,37,117,3.2,1,8,2,13,4,4,1.0,36,0,1,1,1.0,0,12,3,120,40.0,5,3,68,22.7,0,29,5,67,13.4,0,21,7,13,47,44,3,3,19,0,0,0,1,0,6,2,6,0,9,23,8,7,5,16,0.31,1,3,0.33,6,8,54,15,19,309,117,3.2,1,192,5.8,11.6,0,68,67,54,11,0,0,1,1,0
PIT,7,25,44,0.568,255,5.8,10.6,2,1,79.3,2,10,14,2,0,10,39,136,3.5,0,9,3,11,3,4,0.75,43,0,2,2,1.0,0,6,3,127,42.3,19,4,75,18.8,0,26,1,11,11.0,0,11,15,20,32,25,7,4,24,2,0,0,1,0,9,0,0,0,5,25,9,14,10,20,0.5,1,3,0.33,3,2,21,9,23,391,136,3.5,0,255,5.8,10.6,2,75,11,21,5,2,2,1,1,0
SD,19,22,35,0.629,170,4.9,8.7,1,2,60.4,2,22,8,1,0,23,14,73,5.2,1,4,25,1,0,0,0.0,0,0,1,2,0.5,1,14,7,278,39.7,15,9,180,20.0,0,25,1,13,13.0,0,13,28,44,64,55,9,2,5,0,0,0,0,0,4,3,9,0,21,15,4,8,1,9,0.11,0,1,0.0,8,3,55,21,13,243,73,5.2,1,170,4.9,8.7,1,180,13,55,25,-3,0,0,2,1
SEA,9,28,44,0.636,240,5.5,9.4,0,0,77.8,4,24,13,2,2,18,25,84,3.4,0,5,20,3,1,1,1.0,23,0,0,0,0.0,0,25,4,142,35.5,11,3,63,21.0,0,29,3,15,5.0,0,12,9,14,53,37,16,1,1,1,0,0,0,0,8,1,1,0,14,21,5,13,6,17,0.35,1,3,0.33,5,3,52,27,3,324,84,3.4,0,240,5.5,9.4,0,63,15,52,19,-1,1,0,0,2
SF,3,25,36,0.694,282,7.8,11.3,2,0,111.1,0,0,13,0,0,7,48,152,3.2,0,14,3,11,3,5,0.6,23,0,2,2,1.0,0,26,1,35,35.0,1,5,130,26.0,0,48,1,8,8.0,0,8,15,20,52,38,14,1,6,0,0,2,1,0,1,1,2,0,1,30,14,13,13,20,0.65,1,1,1.0,3,3,40,9,23,434,152,3.2,0,282,7.8,11.3,2,130,8,40,11,0,0,1,0,1
STL,10,20,29,0.69,223,7.7,12.3,2,2,85.8,2,22,12,0,0,1,36,192,5.3,1,10,6,9,2,3,0.667,42,0,3,3,1.0,0,22,2,73,36.5,8,3,65,21.7,0,30,2,6,3.0,0,6,9,14,54,38,16,3,22,1,0,1,2,0,4,1,5,0,9,23,10,12,6,12,0.5,0,0,0.0,9,1,80,5,27,415,192,5.3,1,223,7.7,12.3,2,65,6,80,7,1,1,2,2,0
TB,1,24,31,0.774,313,10.1,13.0,5,0,148.3,0,0,19,0,0,11,30,133,4.4,0,5,8,8,1,2,0.5,36,0,5,5,1.0,0,28,2,47,23.5,9,2,43,21.5,0,23,0,0,0.0,0,0,21,24,53,39,14,3,11,2,0,2,1,0,3,2,5,0,3,27,5,19,6,11,0.55,0,1,0.0,7,3,52,2,38,446,133,4.4,0,313,10.1,13.0,5,43,0,52,1,3,2,1,0,0
TEN,28,14,19,0.737,77,4.1,5.9,1,0,97.9,1,5,5,0,0,15,31,121,3.9,0,6,3,11,3,3,1.0,39,0,2,2,1.0,0,11,4,161,40.3,22,1,18,18.0,0,18,1,4,4.0,0,4,11,15,64,56,8,3,29,1,0,4,2,1,5,1,2,0,25,13,6,5,3,10,0.3,0,0,0.0,5,2,45,9,23,198,121,3.9,0,77,4.1,5.9,1,18,4,45,1,3,1,2,0,0
WSH,26,10,27,0.37,113,4.2,11.4,2,1,59.6,1,1,6,0,0,8,29,146,5.0,0,9,22,2,0,0,0.0,0,0,2,2,1.0,0,21,6,221,36.8,6,2,45,22.5,0,32,1,15,15.0,0,15,1,3,76,56,20,4,24,0,0,2,2,0,5,3,3,0,18,16,9,6,6,13,0.46,0,0,0.0,6,1,68,19,14,259,146,5.0,0,113,4.2,11.4,2,45,15,68,7,1,0,2,1,0
