,Team,Wins,Losses,Ties,Home,Opponent,Points,Victory
NYG,NYG,1,1,0,0,PHI,30,1
BUF,BUF,1,1,0,0,MIA,16,1
CAR,CAR,0,2,0,0,MIN,13,0
HOU,HOU,0,2,0,0,IND,24,0
NO,NO,2,0,0,0,GB,34,1
CLE,CLE,0,2,0,0,CIN,17,0
DET,DET,0,2,0,0,CHI,7,0
TB,TB,0,2,0,0,ATL,3,0
OAK,OAK,0,2,0,0,BAL,6,0
STL,STL,1,1,0,0,SF,13,0
ARZ,ARZ,1,1,0,0,SEA,10,0
TEN,TEN,0,2,0,0,SD,7,0
NE,NE,2,0,0,0,NYJ,24,1
KC,KC,0,2,0,0,DEN,6,0
WSH,WSH,0,2,0,0,DAL,10,0
PIT,PIT,1,1,0,0,JAX,0,0
PHI,PHI,1,1,0,1,NYG,24,0
MIA,MIA,0,2,0,1,BUF,6,0
MIN,MIN,2,0,0,1,CAR,16,1
IND,IND,2,0,0,1,HOU,43,1
GB,GB,0,2,0,1,NO,27,0
CIN,CIN,2,0,0,1,CLE,34,1
CHI,CHI,2,0,0,1,DET,34,1
ATL,ATL,2,0,0,1,TB,14,1
BAL,BAL,2,0,0,1,OAK,28,1
SF,SF,1,1,0,1,STL,20,1
SEA,SEA,2,0,0,1,ARZ,21,1
SD,SD,2,0,0,1,TEN,40,1
NYJ,NYJ,1,1,0,1,NE,17,0
DEN,DEN,1,1,0,1,KC,9,1
DAL,DAL,1,1,0,1,WSH,27,1
JAX,JAX,2,0,0,1,PIT,9,1
