,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,20,16,35,0.457,190,5.4,12.3,0,1,50.9,1,6,8,0,0,32,11,13,1.2,0,0,19,6,2,2,1.0,39,0,0,0,0.0,0,10,6,283,47.2,16,6,133,22.2,0,30,2,5,2.5,0,8,23,27,67,54,13,1,4,1,0,0,0,0,2,1,1,0,32,8,0,8,2,11,0.18,0,1,0.0,6,0,61,31,6,203,13,1.2,0,190,5.4,12.3,0,133,5,61,17,-1,1,0,1,1
ATL,22,24,28,0.857,177,6.3,8.2,1,0,104.9,2,20,12,0,0,18,27,117,4.3,1,6,14,8,2,2,1.0,47,0,2,2,1.0,0,27,4,161,40.3,2,3,93,31.0,0,40,0,0,0.0,0,0,8,17,51,41,10,1,3,0,0,3,1,0,2,3,8,0,16,19,6,12,4,12,0.33,2,2,1.0,4,1,50,18,20,294,117,4.3,1,177,6.3,8.2,1,93,0,50,10,1,0,1,0,0
BAL,12,25,35,0.714,257,7.3,11.6,2,1,99.3,4,32,12,0,0,22,26,92,3.5,0,5,25,5,1,1,1.0,45,0,2,2,1.0,0,20,7,305,43.6,22,3,64,21.3,0,30,4,20,5.0,0,15,3,10,55,38,17,0,0,0,0,0,0,0,5,1,3,0,18,18,5,12,3,12,0.25,0,0,0.0,4,1,30,22,17,349,92,3.5,0,257,7.3,11.6,2,64,20,30,17,-1,0,0,1,0
BUF,13,23,45,0.511,255,5.7,11.5,1,1,66.4,2,10,14,0,0,25,17,74,4.4,0,3,8,10,3,3,1.0,49,0,1,1,1.0,0,30,5,182,36.4,11,5,131,26.2,0,49,2,-1,-0.5,0,9,12,19,105,66,39,5,26,0,0,1,1,0,2,2,7,0,16,19,3,14,4,13,0.31,1,1,1.0,4,2,20,26,16,329,74,4.4,0,255,5.7,11.5,1,131,-1,20,17,-1,0,1,1,1
CAR,23,16,28,0.571,175,6.3,12.2,0,1,60.9,3,20,10,0,0,9,27,151,5.6,1,5,7,11,3,5,0.6,43,0,2,2,1.0,0,9,4,189,47.3,30,5,82,16.4,0,21,1,32,32.0,0,32,17,24,70,55,15,2,18,2,1,3,1,0,5,2,6,0,24,16,5,10,7,15,0.47,0,0,0.0,8,1,68,17,23,326,151,5.6,1,175,6.3,12.2,0,82,32,68,3,2,2,1,1,0
CHI,19,14,21,0.667,218,10.4,17.6,4,0,140.5,4,29,14,0,0,13,28,131,4.7,0,3,17,7,1,1,1.0,23,0,4,4,1.0,0,19,5,218,43.6,8,6,166,27.7,0,46,1,9,9.0,0,9,21,26,57,51,6,4,40,1,0,2,0,0,4,2,3,0,18,18,3,14,3,10,0.3,0,0,0.0,6,1,56,7,31,349,131,4.7,0,218,10.4,17.6,4,166,9,56,10,1,1,0,0,0
CIN,32,17,39,0.436,117,3.0,7.9,1,2,38.1,3,18,10,0,0,26,20,46,2.3,0,1,29,4,1,2,0.5,28,0,1,1,1.0,0,24,7,290,41.4,25,5,97,19.4,0,33,5,6,1.2,0,5,21,26,65,47,18,2,17,1,0,0,0,0,6,1,4,0,27,13,1,10,4,15,0.27,0,0,0.0,2,2,25,29,10,163,46,2.3,0,117,3.0,7.9,1,97,6,25,24,-2,1,0,2,1
CLE,16,24,36,0.667,227,6.3,10.2,0,2,60.8,2,18,12,1,0,8,32,152,4.8,3,10,19,6,1,1,1.0,41,0,3,3,1.0,0,32,3,109,36.3,14,6,136,22.7,0,29,3,25,8.3,0,16,16,23,58,45,13,3,20,1,0,0,0,0,2,2,6,0,3,26,10,12,4,11,0.36,0,1,0.0,5,4,46,13,24,379,152,4.8,3,227,6.3,10.2,0,136,25,46,24,-2,1,0,2,1
DAL,5,30,42,0.714,313,7.5,10.4,0,1,82.7,1,0,16,1,0,10,32,144,4.5,3,7,10,9,2,3,0.667,53,0,3,3,1.0,0,2,2,110,55.0,18,5,110,22.0,0,31,1,13,13.0,0,13,25,30,47,39,8,2,19,1,0,2,1,0,8,0,0,0,7,24,7,16,7,15,0.47,1,3,0.33,4,1,19,9,27,457,144,4.5,3,313,7.5,10.4,0,110,13,19,17,-1,1,1,1,2
DEN,4,24,41,0.585,330,8.0,14.5,3,0,108.8,3,17,16,0,0,17,18,119,6.6,1,8,10,9,2,2,1.0,49,0,3,3,1.0,0,6,4,201,50.3,23,5,98,19.6,0,24,1,3,3.0,0,3,29,36,64,48,16,2,0,0,0,0,0,0,6,4,6,0,7,24,8,16,1,9,0.11,1,2,0.5,6,0,60,5,33,449,119,6.6,1,330,8.0,14.5,3,98,3,60,24,-2,0,0,0,2
