,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,31,12,26,0.462,108,4.2,10.2,2,1,67.5,2,14,7,0,0,15,26,119,4.6,0,7,20,6,1,1,1.0,42,0,3,3,1.0,0,5,6,295,49.2,4,5,179,35.8,1,102,4,6,1.5,0,4,15,23,61,49,12,3,24,1,0,1,0,0,9,2,6,0,19,18,7,7,5,13,0.38,1,1,1.0,7,4,104,13,24,227,119,4.6,0,108,4.2,10.2,2,179,6,104,26,-2,1,0,1,2
ATL,21,19,30,0.633,215,7.2,12.0,2,0,106.9,2,13,12,0,0,2,50,202,4.0,1,10,6,9,2,2,1.0,46,0,3,3,1.0,0,25,4,158,39.5,23,4,82,20.5,0,35,1,0,0.0,0,0,17,24,57,45,12,2,10,2,0,1,1,0,4,1,5,0,3,25,10,12,9,18,0.5,2,3,0.67,6,3,40,9,27,417,202,4.0,1,215,7.2,12.0,2,82,0,40,4,2,2,1,0,1
BAL,10,23,32,0.719,256,8.0,11.1,3,0,126.6,0,0,16,0,0,17,27,109,4.0,0,2,20,6,1,2,0.5,49,0,3,3,1.0,0,8,3,146,48.7,20,4,85,21.3,0,28,3,24,8.0,0,17,10,17,67,47,20,2,10,0,0,0,0,0,3,1,1,0,17,19,2,16,6,12,0.5,0,0,0.0,8,1,60,13,24,365,109,4.0,0,256,8.0,11.1,3,85,24,60,12,0,0,0,0,0
BUF,14,20,28,0.714,240,8.6,12.4,2,2,91.4,1,7,12,0,0,10,24,134,5.6,0,7,1,12,3,4,0.75,39,0,3,3,1.0,0,29,1,33,33.0,2,5,189,37.8,1,95,3,9,3.0,0,6,31,38,80,51,29,1,7,0,0,1,1,0,2,2,3,0,17,19,7,12,5,10,0.5,0,0,0.0,6,0,45,5,30,374,134,5.6,0,240,8.6,12.4,2,189,9,45,22,-1,0,1,2,0
CAR,28,16,33,0.485,180,5.5,11.8,0,1,52.6,1,8,9,0,0,22,24,87,3.6,1,4,32,1,0,0,0.0,0,0,1,1,1.0,0,16,6,267,44.5,16,3,68,22.7,0,26,0,0,0.0,0,0,12,20,66,46,20,1,10,2,0,0,0,0,9,2,6,0,24,17,4,9,2,11,0.18,0,2,0.0,6,4,45,31,7,267,87,3.6,1,180,5.5,11.8,0,68,0,45,26,-2,2,0,1,3
CHI,24,16,27,0.593,199,7.4,13.8,1,1,79.1,3,22,11,0,0,24,18,77,4.3,0,2,11,8,2,3,0.667,25,0,2,2,1.0,0,9,2,97,48.5,5,3,91,30.3,0,44,3,93,31.0,1,62,10,17,51,47,4,0,0,1,0,1,1,0,4,3,6,0,19,18,2,11,3,9,0.33,0,1,0.0,5,5,38,19,20,276,77,4.3,0,199,7.4,13.8,1,91,93,38,8,1,1,1,1,0
CIN,26,19,37,0.514,185,5.0,10.3,1,2,52.2,1,10,12,0,0,14,37,120,3.2,1,8,11,8,2,2,1.0,50,0,2,2,1.0,0,22,6,249,41.5,30,1,16,16.0,0,16,5,42,8.4,0,10,2,7,45,28,17,1,8,1,0,1,3,0,6,1,1,0,9,21,8,12,5,17,0.29,2,2,1.0,8,1,74,19,20,305,120,3.2,1,185,5.0,10.3,1,16,42,74,4,2,1,3,2,0
CLE,29,18,24,0.75,131,5.5,7.8,1,0,101.2,2,10,9,0,0,6,29,173,6.0,1,7,24,5,1,1,1.0,38,0,2,2,1.0,0,6,6,294,49.0,14,2,47,23.5,0,24,1,0,0.0,0,0,17,24,58,42,16,0,0,0,0,0,0,0,3,0,0,0,19,18,7,9,4,11,0.36,0,0,0.0,8,2,60,22,17,304,173,6.0,1,131,5.5,7.8,1,47,0,60,12,0,0,0,0,0
DAL,8,23,30,0.767,284,9.5,12.3,2,0,127.6,0,0,13,0,0,20,27,101,3.7,1,6,6,9,2,2,1.0,49,0,3,3,1.0,0,2,2,107,53.5,22,3,62,20.7,0,29,1,12,12.0,0,12,6,13,56,47,9,4,25,2,0,1,1,0,5,3,6,0,9,21,6,13,4,11,0.36,2,3,0.67,8,2,49,9,27,385,101,3.7,1,284,9.5,12.3,2,62,12,49,1,3,2,1,0,0
DEN,1,37,57,0.649,472,8.3,12.9,1,1,89.2,1,4,20,0,0,29,18,47,2.6,0,2,15,7,2,2,1.0,34,0,1,1,1.0,0,12,3,143,47.7,32,0,0,0.0,0,0,5,57,11.4,0,28,21,27,55,41,14,0,0,0,0,0,0,0,7,3,3,0,8,23,2,20,5,15,0.33,1,4,0.25,6,1,60,25,13,519,47,2.6,0,472,8.3,12.9,1,0,57,60,26,-2,0,0,1,1
DET,16,29,43,0.674,232,5.4,8.2,1,2,69.1,1,5,12,0,0,27,19,63,3.3,0,3,26,4,1,2,0.5,33,0,1,1,1.0,0,19,7,300,42.9,7,5,142,28.4,0,35,1,0,0.0,0,0,17,24,51,46,5,2,16,2,0,0,1,0,6,5,9,0,24,17,3,12,3,12,0.25,1,1,1.0,8,2,67,28,10,295,63,3.3,0,232,5.4,8.2,1,142,0,67,12,0,2,1,2,1
GB,7,34,45,0.756,316,7.0,9.3,1,1,92.5,0,0,16,0,0,27,15,63,4.2,1,4,24,5,1,2,0.5,38,1,2,2,1.0,0,4,3,150,50.0,26,5,97,19.4,0,40,1,10,10.0,0,10,12,20,36,35,1,3,22,1,0,1,0,0,3,2,9,0,9,21,4,16,4,10,0.4,0,0,0.0,18,1,152,22,17,379,63,4.2,1,316,7.0,9.3,1,97,10,152,22,-1,1,0,1,1
HOU,20,23,32,0.719,216,6.8,10.5,1,2,74.5,4,25,15,0,0,13,22,124,5.6,0,7,15,7,2,2,1.0,30,0,1,1,1.0,0,27,3,110,36.7,13,5,122,24.4,0,32,2,12,6.0,0,7,21,27,65,37,28,0,0,0,0,0,0,0,3,1,2,0,5,24,7,15,4,9,0.44,0,0,0.0,5,2,32,25,13,340,124,5.6,0,216,6.8,10.5,1,122,12,32,30,-3,0,0,2,1
IND,6,27,43,0.628,325,7.6,12.0,3,0,109.2,0,0,15,0,0,32,22,40,1.8,0,3,6,9,2,2,1.0,38,0,3,3,1.0,0,11,6,287,47.8,30,1,16,16.0,0,16,1,4,4.0,0,4,6,13,62,53,9,1,4,1,0,1,1,0,9,1,1,0,19,18,3,15,6,14,0.43,0,0,0.0,4,0,27,9,27,365,40,1.8,0,325,7.6,12.0,3,16,4,27,4,2,1,1,0,0
