,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,23,16,27,0.593,172,6.4,12.3,1,0,90.4,6,24,9,0,0,23,21,53,2.5,0,3,14,6,1,1,1.0,22,0,3,3,1.0,0,7,8,376,47.0,3,6,198,33.0,1,96,1,7,7.0,0,7,19,27,66,44,22,3,19,2,0,1,1,1,7,1,8,0,24,13,3,9,3,13,0.23,0,0,0.0,7,1,39,11,24,225,53,2.5,0,172,6.4,12.3,1,198,7,39,3,2,2,1,0,1
ATL,11,24,36,0.667,235,6.5,9.8,1,0,94.1,0,0,16,0,0,8,33,130,3.9,2,9,9,9,2,2,1.0,41,0,3,3,1.0,0,23,3,96,32.0,9,3,70,23.3,0,34,0,0,0.0,0,0,9,21,43,37,6,1,7,2,0,0,0,0,5,4,8,0,5,26,9,16,8,14,0.57,1,1,1.0,4,1,53,6,27,365,130,3.9,2,235,6.5,9.8,1,70,0,53,3,2,2,0,0,0
BAL,8,21,28,0.75,256,9.1,13.3,2,0,126.5,4,23,15,0,0,5,39,146,3.7,0,8,1,14,4,5,0.8,39,0,2,2,1.0,0,26,0,0,0.0,10,3,69,23.0,0,25,2,12,6.0,0,10,4,10,47,40,7,2,15,3,0,1,0,0,6,0,0,0,8,23,8,15,6,13,0.46,1,2,0.5,5,0,40,9,26,402,146,3.7,0,256,9.1,13.3,2,69,12,40,2,3,3,0,0,0
BUF,3,31,51,0.608,294,5.8,9.6,1,2,67.0,1,5,16,0,0,25,18,46,2.6,2,5,24,1,0,0,0.0,0,0,1,2,0.5,1,24,3,87,29.0,26,0,0,0.0,0,0,1,6,6.0,0,6,11,22,64,40,24,1,10,0,0,1,1,0,7,4,6,0,10,22,5,16,10,16,0.63,1,2,0.5,4,1,33,21,19,340,46,2.6,2,294,5.8,9.6,1,0,6,33,18,-2,0,1,2,1
CAR,26,17,36,0.472,68,1.9,6.3,0,1,42.4,4,39,4,0,0,9,24,127,5.3,0,6,17,3,1,2,0.5,20,0,0,0,0.0,0,7,7,329,47.0,10,5,115,23.0,0,32,2,18,9.0,0,18,23,34,66,54,12,1,10,1,0,0,0,0,3,2,3,0,21,15,6,4,1,12,0.08,1,2,0.5,10,5,65,26,3,195,127,5.3,0,68,1.9,6.3,0,115,18,65,15,-1,1,0,1,1
CHI,21,17,30,0.567,178,5.9,11.1,2,0,96.3,1,10,11,1,1,13,31,105,3.4,1,6,21,2,0,1,0.0,0,0,2,2,1.0,0,14,4,166,41.5,15,4,84,21.0,0,27,1,3,3.0,0,3,6,19,61,43,18,1,5,2,0,1,1,0,7,3,7,0,14,19,6,11,7,12,0.58,0,0,0.0,7,2,45,16,22,283,105,3.4,1,178,5.9,11.1,2,84,3,45,3,2,2,1,0,1
CIN,13,22,36,0.611,218,6.1,11.3,2,1,85.2,4,30,10,1,0,22,18,54,3.0,1,3,17,3,0,2,0.0,0,0,3,3,1.0,0,22,5,166,33.2,13,6,132,22.0,0,46,3,9,3.0,0,8,19,27,59,34,25,1,9,1,0,2,1,0,4,5,10,0,17,18,3,10,3,12,0.25,0,1,0.0,3,5,30,17,21,272,54,3.0,1,218,6.1,11.3,2,132,9,30,13,0,1,1,1,1
CLE,22,14,19,0.737,174,9.2,12.4,0,0,101.6,0,0,10,0,0,1,44,230,5.2,4,12,7,10,2,2,1.0,38,0,4,4,1.0,0,20,3,107,35.7,17,3,61,20.3,0,36,2,18,9.0,0,13,5,14,45,37,8,1,9,1,0,1,2,0,5,1,1,0,10,22,12,10,7,13,0.54,1,1,1.0,4,0,28,3,34,404,230,5.2,4,174,9.2,12.4,0,61,18,28,3,2,1,2,0,1
DAL,24,19,30,0.633,166,5.5,9.6,1,2,61.3,4,17,10,2,0,26,14,39,2.8,0,1,24,1,0,0,0.0,0,0,1,1,1.0,0,1,6,317,52.8,6,7,172,24.6,0,34,2,4,2.0,0,4,26,45,73,56,17,1,12,0,0,1,0,0,1,3,7,0,25,12,1,10,4,10,0.4,0,0,0.0,5,1,40,24,7,205,39,2.8,0,166,5.5,9.6,1,172,4,40,26,-4,0,0,2,2
DET,12,20,37,0.541,228,6.2,12.0,2,0,90.8,2,12,12,0,0,17,28,78,2.8,1,3,21,2,0,0,0.0,0,0,2,3,0.667,0,6,9,424,47.1,4,4,115,28.8,0,35,2,27,13.5,0,15,12,23,57,47,10,1,9,1,0,3,1,0,6,1,5,0,12,21,3,12,5,15,0.33,0,0,0.0,11,6,102,19,20,306,78,2.8,1,228,6.2,12.0,2,115,27,102,3,2,1,1,0,0
