,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,21,17,33,0.515,175,5.3,11.5,0,1,54.5,3,21,7,1,1,30,17,43,2.5,0,3,21,6,2,2,1.0,30,0,0,0,0.0,0,9,6,253,42.2,3,6,174,29.0,0,47,2,9,4.5,0,8,11,19,65,51,14,2,15,0,0,1,1,0,3,8,14,0,30,11,3,7,4,15,0.27,1,1,1.0,4,1,39,31,12,218,43,2.5,0,175,5.3,11.5,0,174,9,39,21,-1,0,1,1,1
ATL,24,20,35,0.571,168,4.8,8.7,3,1,86.4,1,6,12,0,0,21,37,98,2.6,0,6,9,10,2,2,1.0,27,0,4,4,1.0,0,7,4,180,45.0,1,1,46,46.0,0,46,1,12,12.0,0,12,10,18,46,36,10,2,11,2,0,1,1,1,7,1,2,0,11,21,6,12,9,19,0.47,2,2,1.0,4,3,35,4,34,266,98,2.6,0,168,4.8,8.7,3,46,12,35,3,2,2,1,1,0
BAL,27,10,20,0.5,148,7.4,17.2,2,0,107.9,3,24,6,0,0,3,39,208,5.3,1,8,6,12,3,3,1.0,33,0,3,3,1.0,0,21,5,193,38.6,9,4,97,24.3,0,38,2,35,17.5,0,26,17,24,57,44,13,3,25,1,0,2,0,0,8,2,8,0,20,17,8,6,5,14,0.36,1,1,1.0,10,3,68,11,30,356,208,5.3,1,148,7.4,17.2,2,97,35,68,7,1,1,0,0,0
BUF,18,16,26,0.615,211,8.1,13.9,2,1,96.8,2,12,12,0,0,23,27,71,2.6,0,3,24,5,1,1,1.0,29,0,2,2,1.0,0,28,6,217,36.2,32,1,14,14.0,0,14,1,34,34.0,0,34,4,14,55,49,6,3,15,1,0,0,1,0,3,1,5,0,25,15,3,12,4,12,0.33,1,1,1.0,5,0,44,24,17,282,71,2.6,0,211,8.1,13.9,2,14,34,44,7,1,1,1,1,0
CAR,32,13,19,0.684,126,6.6,10.8,1,0,104.3,2,15,6,0,0,7,45,177,3.9,0,9,3,13,4,4,1.0,43,0,1,1,1.0,0,31,3,101,33.7,25,2,35,17.5,0,20,2,52,26.0,0,26,2,12,40,35,5,3,21,1,0,2,1,0,5,3,3,0,23,16,9,6,4,15,0.27,2,3,0.67,6,1,58,21,19,303,177,3.9,0,126,6.6,10.8,1,35,52,58,7,1,1,1,0,1
CHI,20,14,24,0.583,189,7.9,13.9,3,1,105.7,1,5,9,0,0,19,33,104,3.2,0,6,1,16,4,4,1.0,34,0,4,4,1.0,0,11,3,125,41.7,2,3,128,42.7,0,79,2,67,33.5,1,64,4,14,54,40,14,4,33,3,0,3,2,0,7,2,2,0,20,17,6,9,2,10,0.2,0,1,0.0,5,2,72,1,40,293,104,3.2,0,189,7.9,13.9,3,128,67,72,1,4,3,2,1,0
CIN,19,14,23,0.609,209,9.1,14.9,0,0,90.7,0,0,9,0,0,5,45,188,4.2,1,12,3,13,4,4,1.0,39,0,1,1,1.0,0,30,1,34,34.0,8,3,73,24.3,0,31,2,26,13.0,0,16,6,17,47,24,23,4,24,0,0,1,0,0,3,0,0,0,8,22,12,9,6,13,0.46,0,1,0.0,6,1,55,21,19,397,188,4.2,1,209,9.1,14.9,0,73,26,55,13,0,0,0,0,0
CLE,16,19,25,0.76,219,8.8,12.8,2,0,128.6,4,24,12,0,0,28,14,59,4.2,0,1,24,5,1,1,1.0,23,0,2,2,1.0,0,24,5,185,37.0,29,6,92,15.3,0,19,0,0,0.0,0,0,11,19,68,38,30,0,0,0,0,0,0,0,3,1,1,0,27,14,1,12,2,8,0.25,0,0,0.0,3,1,25,24,17,278,59,4.2,0,219,8.8,12.8,2,92,0,25,13,0,0,0,0,0
DAL,1,25,37,0.676,300,8.1,12.2,2,0,110.2,2,5,16,0,0,13,31,134,4.3,1,8,2,15,4,5,0.8,42,0,3,3,1.0,0,15,2,82,41.0,15,4,89,22.3,0,38,2,54,27.0,0,31,21,30,46,36,10,5,36,2,0,1,1,0,4,1,8,0,4,25,8,16,5,13,0.38,0,1,0.0,9,1,70,7,33,434,134,4.3,1,300,8.1,12.2,2,89,54,70,2,3,2,1,0,0
DEN,31,8,16,0.5,129,8.1,17.3,1,0,98.2,2,9,5,0,0,17,33,106,3.2,1,3,7,11,3,3,1.0,46,0,2,2,1.0,0,8,7,307,43.9,17,8,171,21.4,0,26,2,8,4.0,0,8,31,39,54,47,7,0,0,2,0,1,1,0,5,2,9,0,32,9,3,5,2,12,0.17,0,0,0.0,10,1,93,17,23,235,106,3.2,1,129,8.1,17.3,1,171,8,93,3,2,2,1,0,1
DET,8,23,38,0.605,252,6.6,11.0,1,0,88.9,0,0,16,0,0,6,28,181,6.5,1,10,7,11,3,3,1.0,41,0,2,2,1.0,0,17,4,158,39.5,30,6,91,15.2,0,29,0,0,0.0,0,0,13,20,64,50,14,3,25,0,0,0,0,0,5,1,1,0,1,26,10,16,6,12,0.5,0,0,0.0,7,0,57,17,23,433,181,6.5,1,252,6.6,11.0,1,91,0,57,13,0,0,0,0,0
