,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,27,12,33,0.364,114,3.5,11.0,0,1,34.2,2,18,6,1,1,13,20,113,5.7,1,6,25,4,1,1,1.0,24,0,1,1,1.0,0,27,5,178,35.6,3,5,140,28.0,0,71,4,37,9.3,0,22,12,22,70,55,15,5,34,0,0,1,1,0,5,6,12,0,25,13,6,6,2,12,0.17,0,1,0.0,5,1,32,28,10,227,113,5.7,1,114,3.5,11.0,0,140,37,32,26,-4,0,1,1,4
ATL,6,24,33,0.727,299,9.1,12.5,3,1,118.1,0,0,12,0,0,6,30,153,5.1,2,9,19,7,1,1,1.0,45,0,4,4,1.0,0,14,3,135,45.0,3,6,168,28.0,0,55,0,0,0.0,0,0,20,32,66,55,11,3,27,0,0,2,1,0,3,4,5,0,8,22,9,12,7,13,0.54,1,1,1.0,3,1,41,4,39,452,153,5.1,2,299,9.1,12.5,3,168,0,41,16,-1,0,1,1,1
BAL,13,16,31,0.516,229,7.4,15.6,3,0,108.1,2,21,12,0,0,8,29,135,4.7,1,8,3,13,3,3,1.0,48,0,4,4,1.0,0,17,5,221,44.2,14,6,133,22.2,0,32,0,0,0.0,0,0,21,34,79,59,20,1,0,2,0,3,2,0,8,4,6,0,10,21,8,12,2,11,0.18,1,1,1.0,4,1,18,5,37,364,135,4.7,1,229,7.4,15.6,3,133,0,18,8,2,2,2,0,2
BUF,2,29,43,0.674,382,8.9,13.2,4,2,106.9,1,0,21,0,0,9,35,132,3.8,0,6,13,10,2,2,1.0,50,0,4,4,1.0,0,14,2,90,45.0,7,3,75,25.0,0,29,0,0,0.0,0,0,23,37,53,39,14,2,21,0,0,1,2,0,6,0,0,0,3,27,6,21,11,17,0.65,1,2,0.5,6,0,78,8,34,514,132,3.8,0,382,8.9,13.2,4,75,0,78,20,-2,0,2,2,2
CAR,5,28,41,0.683,303,7.4,11.0,2,1,95.9,1,5,16,0,0,19,34,76,2.2,0,2,8,11,3,3,1.0,55,0,2,2,1.0,0,21,3,122,40.7,17,4,84,21.0,0,28,6,44,7.3,0,32,9,20,40,35,5,2,13,1,0,0,0,0,6,6,19,0,8,22,2,16,7,15,0.47,0,1,0.0,4,4,35,13,23,379,76,2.2,0,303,7.4,11.0,2,84,44,35,20,-2,1,0,1,2
CHI,10,26,40,0.65,256,6.4,10.8,1,4,51.7,4,25,14,0,0,22,16,66,4.1,0,4,27,2,0,0,0.0,0,0,2,2,1.0,0,25,7,254,36.3,20,4,78,19.5,0,26,1,12,12.0,0,12,4,17,53,41,12,2,13,2,1,5,1,0,5,5,9,0,14,19,4,14,2,10,0.2,0,0,0.0,6,1,51,26,14,322,66,4.1,0,256,6.4,10.8,1,78,12,51,22,-3,2,1,4,2
CIN,1,36,50,0.72,385,7.7,11.4,3,0,114.2,3,27,23,0,0,16,21,84,4.0,0,4,15,8,2,3,0.667,33,0,2,2,1.0,0,19,3,125,41.7,13,7,156,22.3,0,29,2,10,5.0,0,5,25,39,54,48,6,0,0,1,0,1,1,1,2,2,7,0,2,28,4,23,7,12,0.58,0,0,0.0,7,1,36,9,32,469,84,4.0,0,385,7.7,11.4,3,156,10,36,10,1,1,1,0,1
CLE,28,10,17,0.588,85,5.0,8.7,0,0,71.9,1,2,3,0,0,10,28,125,4.5,1,7,6,12,3,3,1.0,48,0,3,3,1.0,0,18,4,168,42.0,10,3,68,22.7,0,29,3,102,34.0,0,62,4,17,70,56,14,3,20,4,2,0,0,0,11,1,4,0,27,12,7,3,2,11,0.18,1,1,1.0,4,2,30,10,30,210,125,4.5,1,85,5.0,8.7,0,68,102,30,1,4,4,0,0,0
DAL,16,21,40,0.525,213,5.3,10.8,3,0,93.0,3,13,11,1,1,27,13,41,3.2,0,3,14,9,2,2,1.0,41,0,3,3,1.0,0,3,6,310,51.7,21,5,96,19.2,0,41,1,93,93.0,1,93,26,41,60,48,12,1,9,3,0,2,2,0,5,2,3,0,24,14,3,11,0,10,0.0,1,2,0.5,5,0,42,7,35,254,41,3.2,0,213,5.3,10.8,3,96,93,42,4,3,3,2,0,2
DEN,23,12,29,0.414,165,5.7,16.5,2,1,68.9,4,33,7,0,0,20,17,75,4.4,0,2,27,2,0,0,0.0,0,0,2,2,1.0,0,2,7,364,52.0,26,2,26,13.0,0,23,1,10,10.0,0,10,28,59,64,50,14,2,24,0,0,1,0,0,5,4,9,0,28,11,2,7,2,11,0.18,0,2,0.0,5,2,64,26,14,240,75,4.4,0,165,5.7,16.5,2,26,10,64,22,-3,0,0,1,2
