,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,27,15,28,0.536,87,3.1,9.7,0,2,29.9,9,59,7,1,1,27,14,47,3.4,0,3,19,4,1,1,1.0,53,0,1,1,1.0,0,13,5,214,42.8,23,7,119,17.0,0,26,1,19,19.0,0,19,27,41,62,49,13,1,10,0,0,1,1,1,1,4,5,0,26,10,3,7,4,12,0.33,0,1,0.0,5,0,34,26,10,134,47,3.4,0,87,3.1,9.7,0,119,19,34,24,-2,0,1,2,1
ATL,8,26,43,0.605,259,6.0,10.5,1,2,65.9,3,14,12,0,0,16,29,98,3.4,0,9,6,10,3,3,1.0,43,0,1,1,1.0,0,27,5,165,33.0,7,3,77,25.7,0,30,2,32,16.0,0,19,5,14,50,44,6,1,7,2,0,2,1,0,5,0,0,0,6,23,9,12,5,14,0.36,1,1,1.0,4,2,60,18,16,357,98,3.4,0,259,6.0,10.5,1,77,32,60,6,1,2,1,2,0
BAL,9,24,37,0.649,250,6.8,10.7,1,1,82.0,1,6,14,1,0,22,27,70,2.6,1,4,16,5,1,2,0.5,33,0,2,2,1.0,0,15,3,126,42.0,20,3,55,18.3,0,22,3,19,6.3,0,10,5,14,53,34,19,2,15,1,0,0,0,0,5,1,3,0,9,22,4,14,4,11,0.36,0,1,0.0,7,4,52,15,17,320,70,2.6,1,250,6.8,10.7,1,55,19,52,16,-1,1,0,1,1
BUF,26,12,27,0.444,109,4.0,10.7,2,0,80.6,3,19,6,0,0,14,16,114,7.1,0,5,24,2,0,0,0.0,0,0,2,2,1.0,0,8,9,395,43.9,20,6,110,18.3,0,29,4,50,12.5,0,26,26,38,92,58,34,0,0,0,0,0,0,0,6,3,4,0,25,12,5,6,0,10,0.0,1,1,1.0,3,1,32,20,14,223,114,7.1,0,109,4.0,10.7,2,110,50,32,24,-2,0,0,0,2
CAR,23,11,21,0.524,133,6.3,13.3,1,0,88.0,3,13,7,0,0,11,23,118,5.1,1,3,24,2,0,0,0.0,0,0,2,2,1.0,0,10,6,261,43.5,4,5,142,28.4,0,46,2,19,9.5,0,13,10,16,76,62,14,2,13,0,0,3,2,0,7,5,13,0,26,10,3,7,4,12,0.33,1,2,0.5,4,0,66,20,14,251,118,5.1,1,133,6.3,13.3,1,142,19,66,6,1,0,2,0,1
CHI,28,15,26,0.577,51,2.0,7.6,0,2,30.6,10,63,3,3,1,25,16,59,3.7,0,2,22,3,1,1,1.0,40,0,0,0,0.0,0,18,9,375,41.7,23,3,51,17.0,0,23,2,6,3.0,0,6,12,17,60,46,14,2,12,0,0,2,3,0,7,4,7,0,28,6,2,3,0,13,0.0,0,1,0.0,8,1,40,27,3,110,59,3.7,0,51,2.0,7.6,0,51,6,40,14,0,0,3,2,1
CIN,2,25,36,0.694,346,9.6,14.8,2,0,118.5,4,25,16,1,1,23,18,67,3.7,0,3,8,8,2,3,0.667,25,1,2,2,1.0,0,24,3,116,38.7,27,5,47,9.4,0,16,3,2,0.7,0,5,18,23,65,47,18,1,5,1,0,1,0,0,3,2,3,0,11,21,3,16,5,11,0.45,0,0,0.0,8,2,79,12,20,413,67,3.7,0,346,9.6,14.8,2,47,2,79,16,-1,1,0,0,2
CLE,17,18,30,0.6,179,6.0,10.2,1,1,74.2,1,5,10,0,0,13,35,116,3.3,1,8,3,11,3,3,1.0,31,0,2,2,1.0,0,6,4,187,46.8,18,5,107,21.4,0,27,0,0,0.0,0,0,15,20,52,44,8,4,25,0,0,1,2,0,3,2,4,0,11,21,8,10,6,14,0.43,0,0,0.0,7,3,44,11,23,295,116,3.3,1,179,6.0,10.2,1,107,0,44,6,1,0,2,1,0
DEN,3,35,50,0.7,308,6.2,9.7,2,1,91.1,6,33,17,0,0,28,20,19,1.0,0,3,1,14,4,4,1.0,36,0,2,2,1.0,0,19,5,208,41.6,2,4,144,36.0,0,65,4,36,9.0,0,14,15,20,51,38,13,2,6,0,0,1,2,0,2,3,6,0,9,22,3,17,3,15,0.2,1,2,0.5,6,2,74,8,26,327,19,1.0,0,308,6.2,9.7,2,144,36,74,6,1,0,2,1,0
DET,3,34,54,0.63,308,5.7,9.7,2,2,75.2,3,23,18,0,0,7,21,123,5.9,0,3,1,14,4,5,0.8,52,0,2,2,1.0,0,26,2,67,33.5,12,4,98,24.5,0,30,1,15,15.0,0,15,22,28,40,29,11,2,12,2,0,2,2,0,2,2,4,0,4,24,3,18,10,17,0.59,0,0,0.0,13,3,102,8,26,431,123,5.9,0,308,5.7,9.7,2,98,15,102,6,1,2,2,2,1
