,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,29,11,29,0.379,119,4.1,13.5,0,2,22.1,4,29,9,1,0,20,19,105,5.5,0,5,16,6,2,2,1.0,45,0,0,0,0.0,0,14,6,263,43.8,9,6,146,24.3,0,33,3,18,6.0,0,9,16,19,65,55,10,2,18,1,0,0,0,0,4,4,13,0,25,14,5,9,1,11,0.09,0,0,0.0,6,0,54,29,6,224,105,5.5,0,119,4.1,13.5,0,146,18,54,19,-1,1,0,2,0
ATL,13,18,36,0.5,205,5.7,11.4,2,2,62.8,0,0,12,0,0,24,27,85,3.1,1,5,24,4,0,0,0.0,0,0,4,4,1.0,0,24,5,204,40.8,2,5,181,36.2,1,102,1,10,10.0,0,10,18,24,58,46,12,1,9,1,0,0,0,0,8,2,2,0,15,20,5,12,6,11,0.55,0,0,0.0,6,3,55,11,28,290,85,3.1,1,205,5.7,11.4,2,181,10,55,19,-1,1,0,2,0
BAL,10,17,33,0.515,226,6.8,15.6,1,0,83.6,4,40,9,1,1,30,20,43,2.2,0,2,24,4,1,1,1.0,24,0,1,1,1.0,0,26,6,239,39.8,22,4,72,18.0,0,27,3,47,15.7,0,35,9,13,64,48,16,3,19,1,0,1,0,0,4,3,5,0,25,14,2,9,4,13,0.31,1,2,0.5,9,3,53,25,10,269,43,2.2,0,226,6.8,15.6,1,72,47,53,15,0,1,0,0,1
BUF,25,15,25,0.6,155,6.2,10.5,1,1,74.6,1,3,7,1,1,25,23,84,3.7,0,3,30,2,0,0,0.0,0,0,2,2,1.0,0,12,6,265,44.2,31,6,75,12.5,0,23,2,12,6.0,0,14,30,38,62,43,19,1,10,4,1,0,0,0,5,4,6,0,32,10,3,7,3,12,0.25,1,1,1.0,6,0,54,20,14,239,84,3.7,0,155,6.2,10.5,1,75,12,54,19,-1,4,0,1,4
CAR,26,18,34,0.529,152,4.5,9.4,0,1,52.6,3,17,8,0,0,14,30,131,4.4,2,10,30,2,0,0,0.0,0,0,2,2,1.0,0,9,7,319,45.6,13,6,130,21.7,0,40,3,10,3.3,0,6,24,31,61,41,20,3,19,2,0,0,0,0,7,2,6,0,19,18,10,8,5,15,0.33,1,2,0.5,8,0,53,20,14,283,131,4.4,2,152,4.5,9.4,0,130,10,53,6,1,2,0,1,0
CHI,15,21,26,0.808,197,7.6,11.1,1,0,111.1,4,37,15,1,1,17,28,114,4.1,2,6,16,6,1,1,1.0,54,0,3,3,1.0,0,11,3,135,45.0,16,5,101,20.2,0,26,2,37,18.5,0,30,17,20,55,34,21,2,10,0,0,1,0,0,3,1,1,0,5,23,6,15,5,9,0.56,0,0,0.0,4,2,25,13,24,311,114,4.1,2,197,7.6,11.1,1,101,37,25,19,-1,0,0,0,1
CIN,11,23,33,0.697,215,6.5,10.8,1,0,97.4,3,34,11,0,0,23,26,96,3.7,2,7,3,10,3,3,1.0,47,0,1,2,0.5,0,1,2,113,56.5,3,6,179,29.8,0,47,2,30,15.0,0,19,26,34,56,32,24,2,23,1,0,1,0,0,1,2,3,0,12,21,7,11,5,14,0.36,2,3,0.67,7,3,43,10,30,311,96,3.7,2,215,6.5,10.8,1,179,30,43,6,1,1,0,0,0
CLE,14,24,34,0.706,200,5.9,9.0,1,0,95.2,2,17,8,0,0,29,22,52,2.4,0,3,11,7,2,3,0.667,32,0,1,1,1.0,0,6,9,438,48.7,25,3,50,16.7,0,27,2,13,6.5,0,13,6,10,48,40,8,1,7,3,0,0,0,0,12,2,3,0,29,12,3,8,2,14,0.14,0,0,0.0,4,1,45,22,13,252,52,2.4,0,200,5.9,9.0,1,50,13,45,3,3,3,0,0,0
DAL,27,18,26,0.692,151,5.8,9.3,1,0,96.8,2,16,11,0,0,3,46,217,4.7,1,12,2,12,3,4,0.75,46,0,3,3,1.0,0,27,4,146,36.5,4,5,144,28.8,0,43,1,2,2.0,0,2,29,35,58,47,11,0,0,4,2,0,0,0,7,1,3,0,3,24,12,11,8,15,0.53,0,0,0.0,5,1,35,2,38,368,217,4.7,1,151,5.8,9.3,1,144,2,35,2,4,4,0,0,0
DEN,32,9,28,0.321,86,3.1,13.0,0,0,41.7,4,31,5,1,1,7,23,161,7.0,0,8,16,6,2,2,1.0,41,0,0,0,0.0,0,23,7,288,41.1,27,3,49,16.3,0,26,3,37,12.3,0,15,6,10,66,52,14,2,22,0,0,1,1,0,3,1,4,0,28,13,8,5,3,12,0.25,0,0,0.0,4,0,35,29,6,247,161,7.0,0,86,3.1,13.0,0,49,37,35,15,0,0,1,0,1
DET,21,16,24,0.667,168,7.0,11.1,1,0,100.7,2,10,8,0,0,13,27,134,5.0,1,6,9,8,2,2,1.0,50,0,2,2,1.0,0,17,4,173,43.3,1,3,116,38.7,0,60,1,19,19.0,0,19,18,24,63,36,27,4,37,0,0,1,1,0,5,2,2,0,25,14,6,8,6,14,0.43,1,2,0.5,6,0,42,16,20,302,134,5.0,1,168,7.0,11.1,1,116,19,42,6,1,0,1,0,0
