,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,6,24,40,0.6,296,7.4,12.7,2,4,60.0,1,9,14,1,0,17,23,100,4.3,2,6,12,5,0,0,0.0,0,0,5,5,1.0,0,21,4,172,43.0,9,6,143,23.8,0,35,3,22,7.3,0,12,26,38,61,46,15,2,25,0,0,1,2,1,1,2,4,0,7,22,6,14,7,13,0.54,1,2,0.5,3,2,12,3,35,396,100,4.3,2,296,7.4,12.7,2,143,22,12,21,-2,0,2,4,0
BUF,18,24,48,0.5,191,4.0,9.3,1,1,58.6,3,32,12,1,0,7,33,137,4.2,0,7,18,4,1,2,0.5,43,0,1,1,1.0,0,16,7,309,44.1,20,3,58,19.3,0,22,2,42,21.0,0,33,7,13,76,50,26,3,12,0,0,0,0,0,8,1,4,0,4,23,7,12,11,23,0.48,1,2,0.5,5,4,35,21,10,328,137,4.2,0,191,4.0,9.3,1,58,42,35,16,-1,0,0,1,0
CAR,21,23,37,0.622,176,4.8,8.4,1,3,48.9,3,18,12,1,0,26,17,25,1.5,0,2,18,4,1,1,1.0,44,0,1,1,1.0,0,14,5,222,44.4,18,5,107,21.4,0,29,2,39,19.5,0,31,13,20,56,52,4,2,7,0,0,0,0,0,1,4,13,0,22,14,2,12,7,14,0.5,0,0,0.0,6,0,30,21,10,201,25,1.5,0,176,4.8,8.4,1,107,39,30,26,-4,0,0,3,1
CIN,23,17,38,0.447,156,4.1,9.2,2,1,63.0,0,0,7,0,0,15,26,106,4.1,0,7,25,2,0,0,0.0,0,0,2,2,1.0,0,25,9,359,39.9,19,6,117,19.5,0,28,2,24,12.0,0,12,15,22,57,39,18,0,0,1,0,0,1,0,3,0,0,0,17,16,7,7,6,16,0.38,1,1,1.0,4,2,36,19,14,262,106,4.1,0,156,4.1,9.2,2,117,24,36,7,1,1,1,1,0
DAL,1,34,49,0.694,365,7.4,11.1,1,4,63.7,2,14,16,0,0,23,22,50,2.3,1,5,12,5,1,1,1.0,34,0,2,2,1.0,0,12,3,134,44.7,17,6,131,21.8,0,28,1,12,12.0,0,12,23,35,58,42,16,3,22,0,0,1,1,0,1,2,3,0,1,25,5,16,6,13,0.46,2,3,0.67,3,4,20,16,17,415,50,2.3,1,365,7.4,11.1,1,131,12,20,24,-3,0,1,4,0
DEN,2,28,40,0.7,339,8.5,13.2,1,1,93.6,4,31,16,0,0,22,17,59,3.5,1,3,18,4,1,1,1.0,32,0,1,2,0.5,0,26,7,236,33.7,12,5,114,22.8,0,29,4,31,7.8,0,14,16,24,49,49,0,0,0,0,0,0,0,0,1,2,3,0,7,22,3,16,2,10,0.2,0,0,0.0,8,3,60,18,16,398,59,3.5,1,339,8.5,13.2,1,114,31,60,21,-2,0,0,1,1
DET,15,26,45,0.578,202,4.5,8.2,4,1,89.3,1,10,10,0,0,16,25,102,4.1,0,6,12,5,1,1,1.0,32,0,2,2,1.0,0,10,9,418,46.4,5,4,111,27.8,0,37,3,79,26.3,0,71,17,25,55,43,12,7,59,1,0,1,1,1,4,4,14,0,11,19,6,10,4,17,0.24,1,1,1.0,7,3,65,2,37,304,102,4.1,0,202,4.5,8.2,4,111,79,65,12,0,1,1,1,1
GB,23,15,34,0.441,156,4.6,11.3,0,0,58.0,2,14,10,0,0,18,26,81,3.1,0,2,4,9,3,4,0.75,41,0,0,0,0.0,0,17,8,352,44.0,26,1,5,5.0,0,5,0,0,0.0,0,0,1,0,58,48,10,2,15,2,0,3,1,0,9,0,0,0,23,13,2,10,2,14,0.14,0,0,0.0,3,1,15,24,9,237,81,3.1,0,156,4.6,11.3,0,5,0,15,2,3,2,1,0,0
HOU,20,22,38,0.579,183,4.8,9.1,1,1,68.2,3,18,10,1,1,12,18,108,6.0,1,7,12,5,1,1,1.0,53,0,2,2,1.0,0,14,5,222,44.4,8,7,172,24.6,0,35,3,10,3.3,0,9,20,30,64,49,15,1,9,0,0,0,0,0,4,5,10,0,11,19,7,10,3,11,0.27,0,1,0.0,5,2,30,16,17,291,108,6.0,1,183,4.8,9.1,1,172,10,30,21,-2,0,0,1,1
IND,9,26,45,0.578,259,5.8,10.3,2,0,89.0,1,9,15,0,0,14,28,107,3.8,0,8,3,12,3,3,1.0,48,0,3,3,1.0,0,13,4,178,44.5,15,4,90,22.5,0,27,3,40,13.3,0,18,10,17,51,42,9,3,18,1,1,2,1,0,3,0,0,0,2,24,8,15,7,15,0.47,1,1,1.0,9,1,69,7,30,366,107,3.8,0,259,5.8,10.3,2,90,40,69,4,2,1,1,0,0
JAX,13,17,21,0.81,238,11.3,15.3,4,0,153.5,3,22,14,1,1,5,34,149,4.4,1,6,12,5,0,0,0.0,0,0,5,5,1.0,0,4,5,242,48.4,21,3,57,19.0,0,32,1,16,16.0,0,16,10,17,60,46,14,2,14,4,0,0,0,0,6,3,10,0,9,20,6,14,6,12,0.5,0,0,0.0,6,0,36,3,35,387,149,4.4,1,238,11.3,15.3,4,57,16,36,2,3,4,0,0,1
KC,25,14,26,0.538,140,5.4,10.9,1,0,82.2,3,12,10,0,0,1,45,274,6.1,0,14,9,7,2,3,0.667,35,0,1,1,1.0,0,19,6,260,43.3,10,2,46,23.0,0,25,4,36,9.0,0,15,4,10,78,46,32,3,32,1,0,3,0,0,7,2,2,0,2,24,14,10,4,15,0.27,1,2,0.5,5,0,50,20,13,414,274,6.1,0,140,5.4,10.9,1,46,36,50,7,1,1,0,0,0
