,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,10,22,32,0.688,285,8.9,13.0,3,0,127.7,0,0,13,0,0,12,25,113,4.5,0,5,4,12,3,3,1.0,31,0,3,3,1.0,0,27,3,122,40.7,25,3,55,18.3,0,24,2,71,35.5,0,64,9,17,61,50,11,3,22,2,0,0,0,0,8,3,7,0,15,20,5,13,4,10,0.4,0,0,0.0,6,2,50,5,30,398,113,4.5,0,285,8.9,13.0,3,55,71,50,7,1,2,0,0,1
ATL,18,23,44,0.523,234,5.3,10.2,1,2,56.4,2,1,13,1,0,29,22,61,2.8,0,3,31,1,0,0,0.0,0,0,1,1,1.0,0,20,6,263,43.8,5,6,157,26.2,0,29,2,20,10.0,0,14,31,34,43,38,5,2,9,0,0,0,0,0,2,2,5,0,10,22,3,13,4,14,0.29,2,4,0.5,6,6,30,31,7,295,61,2.8,0,234,5.3,10.2,1,157,20,30,30,-3,0,0,2,1
BAL,29,15,36,0.417,119,3.3,9.1,1,3,25.1,3,18,8,0,0,27,21,66,3.1,1,5,30,2,0,0,0.0,0,0,2,2,1.0,0,12,5,235,47.0,7,6,154,25.7,0,68,1,6,6.0,0,6,23,27,59,50,9,1,7,2,0,1,1,0,2,3,4,0,22,17,5,8,6,13,0.46,0,1,0.0,12,4,135,26,14,185,66,3.1,1,119,3.3,9.1,1,154,6,135,18,-1,2,1,3,1
BUF,32,9,23,0.391,71,3.1,10.9,0,1,29.4,3,27,5,1,1,8,24,123,5.1,1,5,17,7,2,2,1.0,49,0,1,1,1.0,0,10,7,336,48.0,11,6,137,22.8,0,35,2,11,5.5,0,11,14,19,80,53,27,5,36,0,0,2,0,0,3,2,2,0,32,10,5,5,1,11,0.09,0,0,0.0,1,0,5,27,13,194,123,5.1,1,71,3.1,10.9,0,137,11,5,27,-2,0,0,1,1
CAR,26,14,20,0.7,152,7.6,11.5,0,1,71.3,1,9,7,0,0,3,33,157,4.8,1,8,9,10,3,3,1.0,40,0,1,1,1.0,0,9,5,244,48.8,26,3,53,17.7,0,19,1,0,0.0,0,0,1,6,52,47,5,2,6,5,0,0,0,0,12,0,0,0,25,15,8,7,3,11,0.27,0,0,0.0,5,0,37,25,16,309,157,4.8,1,152,7.6,11.5,0,53,0,37,1,3,5,0,1,1
CHI,27,9,18,0.5,128,7.1,15.9,1,0,91.9,2,15,4,1,0,9,38,120,3.2,1,7,23,5,1,1,1.0,27,0,2,2,1.0,0,25,7,299,42.7,8,4,100,25.0,0,29,3,-3,-1.0,0,0,3,9,65,50,15,3,15,1,0,1,1,0,5,1,1,0,27,14,7,4,4,13,0.31,0,1,0.0,4,3,35,21,17,248,120,3.2,1,128,7.1,15.9,1,100,-3,35,7,1,1,1,0,1
CIN,22,17,29,0.586,202,7.0,12.9,1,2,62.7,2,18,10,1,1,10,44,119,2.7,0,10,7,11,3,3,1.0,44,0,2,2,1.0,0,19,4,176,44.0,28,3,51,17.0,0,21,3,54,18.0,0,25,4,13,40,24,16,3,27,2,1,0,0,0,8,3,8,0,10,22,10,10,6,16,0.38,1,1,1.0,9,2,75,13,23,321,119,2.7,0,202,7.0,12.9,1,51,54,75,18,-1,2,0,2,1
CLE,14,25,45,0.556,257,5.7,10.8,3,0,94.4,2,14,18,1,1,11,22,115,5.2,0,5,23,5,1,2,0.5,49,0,2,2,1.0,0,21,3,131,43.7,9,6,148,24.7,0,42,1,0,0.0,0,0,26,30,51,44,7,1,8,0,0,0,0,0,1,2,2,0,5,24,5,18,8,16,0.5,2,2,1.0,4,1,30,13,23,372,115,5.2,0,257,5.7,10.8,3,148,0,30,18,-1,0,0,0,1
DAL,3,41,55,0.745,379,6.9,9.6,3,0,111.1,2,13,23,0,0,32,23,45,2.0,0,4,20,6,1,3,0.333,34,0,3,3,1.0,0,14,5,227,45.4,23,6,111,18.5,0,30,0,0,0.0,0,0,29,31,42,31,11,1,4,1,0,2,1,0,5,4,12,0,2,27,4,23,9,17,0.53,0,1,0.0,5,0,30,11,24,424,45,2.0,0,379,6.9,9.6,3,111,0,30,7,1,1,1,0,1
DEN,24,15,25,0.6,168,6.7,12.0,2,1,90.1,3,12,10,2,2,2,45,245,5.4,2,13,2,14,3,3,1.0,44,0,5,5,1.0,0,3,3,155,51.7,19,4,80,20.0,0,26,6,83,13.8,0,39,4,13,41,40,1,2,6,2,0,1,1,1,4,4,12,0,5,24,13,10,4,13,0.31,1,1,1.0,3,1,20,1,44,413,245,5.4,2,168,6.7,12.0,2,80,83,20,16,0,2,1,1,2
