,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,4,24,38,0.632,297,7.8,13.0,2,0,104.8,2,16,15,2,1,18,32,110,3.4,2,8,14,7,1,1,1.0,19,0,4,4,1.0,0,18,6,247,41.2,8,2,47,23.5,0,25,4,17,4.3,0,8,7,10,47,44,3,4,21,3,0,2,1,0,4,2,3,0,2,26,8,15,5,14,0.36,0,0,0.0,3,3,15,6,31,407,110,3.4,2,297,7.8,13.0,2,47,17,15,4,3,3,1,0,1
ATL,16,18,35,0.514,234,6.7,13.9,3,0,101.4,3,16,13,2,0,9,37,157,4.2,0,9,14,7,1,2,0.5,51,1,4,4,1.0,0,16,4,166,41.5,5,2,52,26.0,0,32,5,64,12.8,0,28,2,3,41,36,5,2,8,2,0,1,1,1,4,4,11,0,6,24,9,13,8,17,0.47,3,4,0.75,6,2,70,6,31,391,157,4.2,0,234,6.7,13.9,3,52,64,70,4,3,2,1,0,0
BAL,27,13,25,0.52,148,5.9,12.8,2,1,80.1,4,18,10,1,1,6,38,175,4.6,0,9,10,8,2,2,1.0,35,0,2,2,1.0,0,27,4,146,36.5,4,5,145,29.0,0,48,2,24,12.0,0,14,19,23,52,34,18,4,21,1,0,1,1,0,5,4,7,0,14,20,9,10,5,13,0.38,0,1,0.0,11,1,113,15,20,323,175,4.6,0,148,5.9,12.8,2,145,24,113,19,-1,1,1,1,2
BUF,28,17,29,0.586,138,4.8,8.6,0,2,42.0,2,8,8,0,0,32,18,40,2.2,0,2,28,3,1,1,1.0,42,0,0,0,0.0,0,2,7,350,50.0,26,5,80,16.0,0,19,1,0,0.0,0,0,26,31,58,54,4,3,16,0,0,2,0,0,4,3,3,0,32,11,2,8,2,10,0.2,0,0,0.0,10,1,60,31,3,178,40,2.2,0,138,4.8,8.6,0,80,0,60,28,-3,0,0,2,1
CAR,24,15,20,0.75,169,8.5,11.4,3,0,139.4,1,2,10,0,0,1,46,247,5.4,2,13,4,11,2,2,1.0,38,0,5,5,1.0,0,29,2,72,36.0,11,3,69,23.0,0,25,3,11,3.7,0,11,5,9,66,51,15,4,39,2,0,3,2,0,4,4,8,0,5,25,13,10,10,15,0.67,0,0,0.0,4,2,20,3,41,416,247,5.4,2,169,8.5,11.4,3,69,11,20,2,4,2,2,0,0
CHI,12,20,35,0.571,258,7.4,13.7,4,1,106.6,2,15,14,0,0,20,28,105,3.8,0,4,1,12,3,4,0.75,42,0,3,3,1.0,0,8,5,228,45.6,3,7,214,30.6,0,59,3,6,2.0,0,6,24,30,73,56,17,3,21,0,0,1,2,0,4,4,7,0,16,19,4,14,5,14,0.36,0,0,0.0,3,1,31,4,36,363,105,3.8,0,258,7.4,13.7,4,214,6,31,10,1,0,2,1,0
CIN,29,17,25,0.68,130,5.2,8.2,2,1,90.4,1,9,8,0,0,11,36,144,4.0,0,8,20,5,1,1,1.0,29,0,2,2,1.0,0,17,7,289,41.3,13,3,67,22.3,0,24,2,22,11.0,0,12,7,10,60,35,25,1,8,2,0,0,0,0,7,2,2,0,19,17,8,8,7,15,0.47,0,0,0.0,6,1,36,19,17,274,144,4.0,0,130,5.2,8.2,2,67,22,36,10,1,2,0,1,0
CLE,30,8,17,0.471,118,6.9,15.1,1,0,89.8,2,3,6,0,0,8,46,164,3.6,1,7,4,11,3,3,1.0,42,0,2,2,1.0,0,25,6,225,37.5,14,3,66,22.0,0,39,4,21,5.3,0,14,5,9,53,46,7,4,32,3,0,0,0,0,12,0,0,0,25,16,7,6,6,16,0.38,0,0,0.0,6,3,64,13,23,282,164,3.6,1,118,6.9,15.1,1,66,21,64,6,2,3,0,0,1
DAL,6,25,38,0.658,285,7.5,11.4,1,1,86.0,1,1,15,0,0,19,30,108,3.6,1,6,20,5,1,1,1.0,23,0,2,2,1.0,0,1,3,154,51.3,20,1,20,20.0,0,20,2,-2,-1.0,0,2,1,0,54,42,12,4,34,1,0,2,0,0,7,2,5,0,10,22,6,15,7,13,0.54,0,2,0.0,4,1,21,19,17,393,108,3.6,1,285,7.5,11.4,1,20,-2,21,15,0,1,0,1,0
DEN,23,27,41,0.659,171,4.2,7.0,3,1,88.6,3,18,10,0,0,26,18,70,3.9,0,2,7,9,2,2,1.0,46,0,3,3,1.0,0,31,7,244,34.9,23,7,123,17.6,0,25,3,35,11.7,0,21,24,30,47,45,2,4,33,1,0,3,2,0,4,1,3,0,30,13,2,10,5,15,0.33,1,1,1.0,9,1,95,11,27,241,70,3.9,0,171,4.2,7.0,3,123,35,95,6,2,1,2,1,0
