,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,25,19,31,0.613,139,4.5,7.3,1,3,43.0,0,0,11,0,0,28,14,48,3.4,0,2,28,1,0,0,0.0,0,0,1,1,1.0,0,9,4,190,47.5,17,5,104,20.8,0,23,2,4,2.0,0,3,27,33,54,49,5,1,6,1,0,0,0,0,3,0,0,0,26,13,2,11,4,8,0.5,0,0,0.0,7,0,76,27,7,187,48,3.4,0,139,4.5,7.3,1,104,4,76,26,-2,1,0,3,0
ATL,12,23,35,0.657,214,6.1,9.7,2,2,77.6,1,9,11,0,0,7,37,183,4.9,0,11,12,8,2,3,0.667,36,1,2,2,1.0,0,29,3,105,35.0,13,3,64,21.3,0,24,1,0,0.0,0,0,7,10,44,36,8,1,6,2,0,1,0,0,5,4,13,0,4,24,11,11,7,15,0.47,0,1,0.0,3,2,15,19,20,397,183,4.9,0,214,6.1,9.7,2,64,0,15,20,-1,2,0,2,1
BAL,28,11,19,0.579,90,4.7,9.3,0,0,70.1,4,12,6,0,0,4,35,240,6.9,3,10,27,3,0,2,0.0,0,0,3,3,1.0,0,19,5,212,42.4,1,4,138,34.5,0,53,2,33,16.5,0,27,9,13,56,47,9,3,8,1,0,1,1,0,5,2,3,0,21,16,10,6,6,14,0.43,0,0,0.0,5,0,37,18,21,330,240,6.9,3,90,4.7,9.3,0,138,33,37,4,2,1,1,0,0
BUF,22,16,25,0.64,155,6.2,9.7,3,0,120.8,0,0,7,0,0,3,42,248,5.9,0,12,5,12,3,3,1.0,36,0,3,3,1.0,0,21,5,204,40.8,30,1,14,14.0,0,14,4,18,4.5,0,11,4,7,51,33,18,1,2,2,0,0,1,0,4,5,16,0,14,19,12,7,5,14,0.36,0,0,0.0,4,0,40,7,30,403,248,5.9,0,155,6.2,9.7,3,14,18,40,1,3,2,1,0,0
CAR,23,14,23,0.609,149,6.5,11.6,1,0,94.3,2,13,9,0,0,9,37,178,4.8,1,5,7,11,3,3,1.0,41,0,2,2,1.0,0,17,8,340,42.5,24,2,33,16.5,0,22,4,36,9.0,0,31,7,10,53,41,12,0,0,1,0,2,2,0,5,4,11,0,24,15,5,9,3,15,0.2,1,2,0.5,3,1,29,14,23,327,178,4.8,1,149,6.5,11.6,1,33,36,29,1,3,1,2,0,0
CHI,8,22,36,0.611,268,7.4,12.5,4,0,121.1,2,8,16,1,0,10,28,150,5.4,0,4,3,13,3,3,1.0,44,0,4,4,1.0,0,30,5,174,34.8,12,6,130,21.7,0,44,1,1,1.0,0,1,16,23,55,43,12,2,13,1,0,2,1,0,3,2,3,0,6,22,4,16,7,15,0.47,0,0,0.0,5,2,35,3,37,418,150,5.4,0,268,7.4,12.5,4,130,1,35,4,2,1,1,0,0
CIN,32,4,19,0.211,0,0.0,7.8,0,1,17.7,3,31,1,2,2,24,18,72,4.0,0,3,31,0,0,0,0.0,0,0,0,0,0.0,0,23,7,275,39.3,2,5,150,30.0,0,53,2,50,25.0,0,40,29,37,80,58,22,0,0,0,0,0,0,0,2,3,3,0,32,5,3,1,1,11,0.09,1,1,1.0,7,1,44,31,0,72,72,4.0,0,0,0.0,7.8,0,150,50,44,30,-3,0,0,1,2
CLE,29,7,11,0.636,86,7.8,12.3,0,1,49.8,0,0,4,0,0,5,49,214,4.4,2,13,7,11,3,3,1.0,33,0,2,2,1.0,0,27,3,107,35.7,25,3,49,16.3,0,31,3,18,6.0,0,12,11,17,57,45,12,3,5,1,0,1,0,0,5,1,1,0,17,18,13,4,5,14,0.36,2,2,1.0,3,1,15,14,23,300,214,4.4,2,86,7.8,12.3,0,49,18,15,14,0,1,0,1,0
DAL,4,24,34,0.706,295,8.7,13.0,2,1,104.4,2,16,15,0,0,8,32,179,5.6,1,4,17,6,1,2,0.5,44,0,3,3,1.0,0,4,3,152,50.7,32,0,0,0.0,0,0,4,24,6.0,0,16,1,0,35,31,4,4,32,0,0,1,1,0,5,0,0,0,9,21,4,15,5,13,0.38,0,1,0.0,11,2,80,11,24,474,179,5.6,1,295,8.7,13.0,2,0,24,80,14,0,0,1,1,0
DEN,1,32,56,0.571,428,7.6,13.5,1,3,65.2,2,3,21,0,0,22,22,84,3.8,2,7,17,6,1,1,1.0,25,0,3,3,1.0,0,17,6,255,42.5,16,8,169,21.1,0,24,2,9,4.5,0,8,31,44,52,43,9,0,0,2,0,0,0,0,5,4,7,0,1,30,7,21,7,15,0.47,1,1,1.0,5,2,54,11,24,512,84,3.8,2,428,7.6,13.5,1,169,9,54,20,-1,2,0,3,0
