,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,15,20,36,0.556,216,6.0,11.6,1,1,71.1,2,15,10,0,0,21,22,72,3.3,2,5,11,6,1,1,1.0,30,0,3,3,1.0,0,10,8,354,44.3,13,4,86,21.5,0,28,1,1,1.0,0,1,8,17,63,45,18,3,23,3,0,1,1,0,11,4,10,0,16,15,5,10,3,14,0.21,0,0,0.0,7,0,60,12,24,288,72,3.3,2,216,6.0,11.6,1,86,1,60,6,2,3,1,1,1
ATL,17,19,35,0.543,174,5.0,10.4,2,2,63.3,4,24,13,2,1,9,26,124,4.8,1,7,20,3,0,0,0.0,0,0,3,3,1.0,0,6,5,230,46.0,14,4,85,21.3,0,29,2,9,4.5,0,10,21,37,51,35,16,2,12,0,0,1,1,0,2,3,4,0,6,21,7,13,6,12,0.5,1,1,1.0,3,1,30,14,21,298,124,4.8,1,174,5.0,10.4,2,85,9,30,18,-2,0,1,2,1
BUF,24,11,22,0.5,114,5.2,11.2,1,0,80.5,2,9,5,0,0,25,30,53,1.8,1,3,8,8,2,2,1.0,29,0,2,2,1.0,0,8,8,360,45.0,3,2,63,31.5,0,33,3,17,5.7,0,10,6,9,56,47,9,2,16,3,0,0,1,0,9,2,4,0,26,9,3,5,3,14,0.21,0,0,0.0,3,1,22,16,20,167,53,1.8,1,114,5.2,11.2,1,63,17,22,1,4,3,1,0,0
CAR,1,27,44,0.614,309,7.0,12.0,0,3,54.1,2,16,12,0,0,13,25,116,4.6,1,7,23,1,0,2,0.0,0,0,1,1,1.0,0,16,6,251,41.8,21,4,68,17.0,0,23,6,12,2.0,0,7,11,20,46,32,14,2,9,0,0,0,0,0,2,5,9,1,9,20,7,12,2,13,0.15,2,3,0.67,9,1,67,21,9,425,116,4.6,1,309,7.0,12.0,0,68,12,67,23,-4,0,0,3,1
CHI,10,27,39,0.692,244,6.3,9.4,1,3,62.3,1,10,12,0,0,26,12,35,2.9,0,3,19,4,1,1,1.0,22,0,1,1,1.0,0,20,3,117,39.0,12,7,151,21.6,0,28,0,0,0.0,0,0,25,45,76,40,36,0,0,0,0,0,0,0,2,3,7,0,16,15,3,12,5,10,0.5,1,2,0.5,6,0,44,20,10,279,35,2.9,0,244,6.3,9.4,1,151,0,44,23,-4,0,0,3,1
CIN,13,20,24,0.833,233,9.7,11.7,5,0,146.7,0,0,16,0,0,2,45,215,4.8,1,11,5,9,1,1,1.0,29,0,6,6,1.0,0,24,1,36,36.0,20,2,35,17.5,0,19,0,0,0.0,0,0,7,10,44,33,11,1,10,3,0,1,1,0,7,0,0,0,1,30,11,16,8,12,0.67,0,1,0.0,3,3,20,2,45,448,215,4.8,1,233,9.7,11.7,5,35,0,20,1,4,3,1,0,0
CLE,26,12,29,0.414,81,2.8,8.3,0,1,34.7,2,18,4,1,0,24,21,58,2.8,0,3,20,3,1,1,1.0,22,0,0,0,0.0,0,5,4,185,46.3,1,2,69,34.5,0,41,1,9,9.0,0,9,18,31,76,53,23,0,0,0,0,0,0,0,2,2,3,0,22,12,3,4,2,12,0.17,0,1,0.0,5,5,40,25,3,139,58,2.8,0,81,2.8,8.3,0,69,9,40,18,-2,0,0,1,1
DAL,3,21,29,0.724,299,10.3,14.8,3,0,139.9,2,12,13,0,0,14,28,115,4.1,0,5,1,13,3,3,1.0,46,0,4,4,1.0,0,8,3,135,45.0,24,1,16,16.0,0,16,4,76,19.0,1,73,12,21,51,37,14,4,24,2,0,3,1,0,7,1,2,0,10,18,5,13,6,13,0.46,0,0,0.0,8,0,50,5,37,414,115,4.1,0,299,10.3,14.8,3,16,76,50,6,2,2,1,0,1
GB,7,16,22,0.727,258,11.7,16.1,3,0,151.1,0,0,11,0,0,3,41,202,4.9,1,11,10,7,1,2,0.5,18,0,4,4,1.0,0,12,2,87,43.5,18,2,36,18.0,0,23,3,6,2.0,0,6,2,3,45,35,10,2,18,1,0,2,1,0,4,2,3,0,3,25,11,11,6,11,0.55,0,1,0.0,8,3,70,9,31,460,202,4.9,1,258,11.7,16.1,3,36,6,70,6,2,1,1,0,0
HOU,8,20,30,0.667,246,8.2,13.2,2,0,114.0,2,18,11,0,0,18,27,90,3.3,1,6,11,6,1,1,1.0,50,0,3,3,1.0,0,23,5,186,37.2,17,4,75,18.8,0,20,5,26,5.2,0,12,12,21,50,39,11,2,13,1,0,0,1,0,5,2,4,0,10,18,6,11,6,13,0.46,0,0,0.0,7,1,77,12,24,336,90,3.3,1,246,8.2,13.2,2,75,26,77,10,1,1,1,0,1
