,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
BAL,10,27,47,0.574,247,5.3,9.8,2,1,77.2,2,17,18,0,0,14,17,116,6.8,0,5,26,3,0,0,0.0,0,0,3,3,1.0,0,9,3,139,46.3,10,4,102,25.5,0,38,0,0,0.0,0,0,18,27,70,47,23,3,24,0,0,2,1,1,2,5,8,0,6,24,5,18,9,14,0.64,0,2,0.0,9,1,85,16,21,363,116,6.8,0,247,5.3,9.8,2,102,0,85,17,-1,0,1,1,1
BUF,19,14,26,0.538,160,6.2,13.7,1,3,45.8,6,32,8,1,0,26,17,46,2.7,0,0,19,4,1,2,0.5,35,0,1,1,1.0,0,2,5,257,51.4,16,7,162,23.1,0,31,2,47,23.5,0,31,26,38,69,61,8,6,29,0,0,3,0,0,1,3,5,0,26,10,0,8,1,11,0.09,1,2,0.5,3,2,19,24,10,206,46,2.7,0,160,6.2,13.7,1,162,47,19,26,-3,0,0,3,0
CHI,22,18,28,0.643,125,4.5,7.8,2,0,98.1,2,16,8,1,0,6,20,151,7.6,3,6,2,12,2,2,1.0,52,0,6,6,1.0,0,24,4,152,38.0,1,4,190,47.5,1,102,5,87,17.4,0,25,16,24,66,55,11,5,42,1,0,2,1,0,3,4,11,0,21,14,6,8,2,10,0.2,1,1,1.0,3,0,36,1,48,276,151,7.6,3,125,4.5,7.8,2,190,87,36,4,2,1,1,0,0
CIN,15,23,44,0.523,221,5.0,10.0,2,1,72.3,2,9,11,0,0,4,30,154,5.1,0,9,14,5,1,2,0.5,31,1,2,3,0.667,1,10,9,406,45.1,20,6,123,20.5,0,28,3,17,5.7,0,10,12,20,66,56,10,2,20,1,0,1,1,1,5,1,4,0,10,21,9,11,5,18,0.28,3,3,1.0,6,1,46,14,23,375,154,5.1,0,221,5.0,10.0,2,123,17,46,13,0,1,1,1,1
CLE,9,26,48,0.542,249,5.2,10.3,1,1,67.1,2,20,14,0,0,7,33,146,4.4,1,8,7,8,2,2,1.0,31,0,2,2,1.0,0,11,9,393,43.7,6,4,119,29.8,0,58,6,120,20.0,0,50,14,23,65,53,12,2,9,1,0,2,1,0,10,1,4,0,8,22,8,14,6,19,0.32,1,1,1.0,5,0,44,17,20,395,146,4.4,1,249,5.2,10.3,1,119,120,44,13,0,1,1,1,1
DAL,11,25,42,0.595,241,5.7,10.2,0,1,65.7,5,14,11,2,1,23,25,74,3.0,1,7,19,4,1,1,1.0,49,0,1,1,1.0,0,5,6,296,49.3,8,2,52,26.0,0,28,2,15,7.5,0,10,9,17,53,41,12,3,22,0,0,1,1,0,3,0,0,0,12,20,7,11,3,14,0.21,1,2,0.5,7,2,70,24,10,315,74,3.0,1,241,5.7,10.2,0,52,15,70,17,-1,0,1,1,1
DEN,15,20,29,0.69,221,7.6,12.2,2,0,114.3,3,22,8,0,0,14,25,116,4.6,0,7,14,5,1,1,1.0,28,0,2,2,1.0,0,4,6,305,50.8,14,2,49,24.5,0,30,4,46,11.5,0,15,3,10,63,51,12,5,14,1,0,1,1,0,9,4,10,0,16,18,7,8,2,10,0.2,0,1,0.0,10,3,81,18,17,337,116,4.6,0,221,7.6,12.2,2,49,46,81,7,1,1,1,0,1
DET,4,30,47,0.638,308,6.6,11.7,1,1,80.8,5,42,16,1,1,19,26,90,3.5,2,6,11,6,1,1,1.0,35,0,3,3,1.0,0,12,5,218,43.6,23,8,149,18.6,0,31,0,0,0.0,0,0,28,48,42,35,7,2,16,0,0,2,0,0,3,1,2,0,3,25,6,16,7,17,0.41,0,1,0.0,7,3,51,12,24,398,90,3.5,2,308,6.6,11.7,1,149,0,51,23,-2,0,0,1,1
GB,2,26,37,0.703,342,9.2,14.8,2,1,105.9,8,42,16,1,1,21,17,82,4.8,0,3,14,5,1,1,1.0,31,0,2,2,1.0,0,3,2,102,51.0,13,5,123,24.6,0,27,2,0,0.0,0,0,22,30,64,43,21,0,0,0,0,1,1,1,0,4,4,0,14,19,3,16,7,13,0.54,1,2,0.5,7,0,57,14,23,424,82,4.8,0,342,9.2,14.8,2,123,0,57,17,-1,0,1,1,1
HOU,17,11,22,0.5,209,9.5,20.4,1,1,79.5,4,15,7,0,0,13,41,120,2.9,1,6,4,9,2,3,0.667,34,0,3,3,1.0,0,27,7,250,35.7,4,4,129,32.3,1,95,7,60,8.6,0,23,2,6,46,34,12,3,8,0,0,2,3,0,5,5,18,1,19,16,6,7,3,16,0.19,0,0,0.0,1,3,5,8,29,329,120,2.9,1,209,9.5,20.4,1,129,60,5,7,1,0,3,1,1
