,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,8,22,33,0.667,256,7.8,11.9,5,1,116.9,1,5,17,1,0,1,31,182,5.9,0,8,4,11,2,2,1.0,43,0,5,5,1.0,0,16,4,166,41.5,13,3,63,21.0,0,30,4,16,4.0,0,15,13,21,43,40,3,4,22,1,0,0,0,0,5,1,10,0,1,27,8,17,8,14,0.57,0,0,0.0,2,2,15,1,41,438,182,5.9,0,256,7.8,11.9,5,63,16,15,12,0,1,0,1,0
ATL,26,17,24,0.708,125,5.2,7.9,1,1,79.3,3,10,6,0,0,3,27,181,6.7,2,8,13,7,1,1,1.0,33,0,4,4,1.0,0,14,3,126,42.0,4,4,99,24.8,0,38,2,12,6.0,0,10,4,17,61,52,9,5,32,1,1,0,0,0,4,1,2,0,15,18,8,6,4,11,0.36,0,0,0.0,7,4,54,5,31,306,181,6.7,2,125,5.2,7.9,1,99,12,54,12,0,1,0,1,0
BAL,25,18,32,0.563,160,5.0,10.8,0,2,43.8,4,35,9,0,0,23,17,55,3.2,1,5,26,1,0,1,0.0,0,0,1,1,1.0,0,4,5,249,49.8,12,4,85,21.3,0,33,3,12,4.0,0,10,4,17,71,45,26,1,1,0,0,1,1,0,3,3,7,0,23,16,5,9,1,10,0.1,0,1,0.0,7,2,80,26,7,215,55,3.2,1,160,5.0,10.8,0,85,12,80,16,-1,0,1,2,0
CAR,20,17,30,0.567,189,6.3,11.8,0,0,75.6,2,12,11,1,1,1,39,182,4.7,2,9,8,8,2,2,1.0,32,0,2,2,1.0,0,20,3,112,37.3,15,5,97,19.4,0,25,0,0,0.0,0,0,21,30,50,44,6,1,0,1,0,1,1,0,5,3,9,0,7,21,9,11,8,16,0.5,0,2,0.0,6,1,37,15,20,371,182,4.7,2,189,6.3,11.8,0,97,0,37,16,-1,1,1,0,3
CHI,1,29,47,0.617,347,7.4,12.7,3,1,96.7,4,22,16,0,0,21,12,70,5.8,0,4,24,3,0,1,0.0,0,1,3,3,1.0,0,17,4,161,40.3,20,7,121,17.3,0,35,2,2,1.0,0,2,26,41,62,49,13,1,5,1,0,1,0,0,2,2,6,0,11,20,4,16,5,13,0.38,0,2,0.0,9,0,89,12,21,417,70,5.8,0,347,7.4,12.7,3,121,2,89,12,0,1,0,1,0
CIN,13,20,33,0.606,223,6.8,11.2,1,0,90.8,1,1,12,0,0,8,39,146,3.7,1,6,17,5,1,1,1.0,23,0,2,2,1.0,0,6,5,232,46.4,26,2,17,8.5,0,16,3,25,8.3,0,9,1,7,50,26,24,4,35,2,0,1,0,0,10,2,5,0,11,20,6,12,8,18,0.44,0,2,0.0,6,2,40,20,17,369,146,3.7,1,223,6.8,11.2,1,17,25,40,4,1,2,0,0,1
DAL,7,21,34,0.618,282,8.3,14.6,1,1,85.7,4,25,12,0,0,19,23,76,3.3,1,5,8,8,2,2,1.0,33,0,2,2,1.0,0,10,5,219,43.8,13,5,105,21.0,0,28,1,7,7.0,0,7,3,16,44,42,2,3,18,2,0,0,0,0,6,1,1,0,15,18,5,12,7,15,0.47,0,0,0.0,11,1,70,15,20,358,76,3.3,1,282,8.3,14.6,1,105,7,70,4,1,2,0,1,0
DEN,14,23,38,0.605,215,5.7,9.6,0,3,43.2,2,6,12,0,0,26,14,27,1.9,0,0,21,4,1,1,1.0,40,0,1,1,1.0,0,19,7,270,38.6,16,4,74,18.5,0,22,2,21,10.5,0,15,19,28,60,42,18,3,31,1,0,1,1,1,3,3,10,0,26,12,0,12,5,14,0.36,0,0,0.0,3,0,25,25,10,242,27,1.9,0,215,5.7,9.6,0,74,21,25,16,-1,1,1,3,0
DET,22,22,42,0.524,186,4.4,9.2,2,5,40.5,2,17,11,1,0,12,21,114,5.4,0,5,8,8,2,3,0.667,50,0,2,2,1.0,0,2,2,105,52.5,10,8,178,22.3,0,32,0,0,0.0,0,0,23,32,66,57,9,1,2,1,0,3,1,0,4,4,10,0,19,17,5,11,6,16,0.38,0,0,0.0,9,1,77,15,20,300,114,5.4,0,186,4.4,9.2,2,178,0,77,25,-3,1,1,5,0
GB,12,17,35,0.486,234,6.7,15.6,2,3,53.8,6,32,10,0,0,6,32,170,5.3,2,10,21,4,0,0,0.0,0,0,4,4,1.0,0,23,7,247,35.3,23,5,83,16.6,0,37,4,18,4.5,0,12,25,38,41,35,6,1,7,1,0,0,0,0,6,3,3,0,11,20,10,10,5,14,0.36,0,2,0.0,5,0,35,7,28,404,170,5.3,2,234,6.7,15.6,2,83,18,35,24,-2,1,0,3,0
