,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,12,25,33,0.758,261,7.9,11.1,2,0,118.4,2,16,14,0,0,3,30,183,6.1,1,9,27,3,0,0,0.0,0,0,3,3,1.0,0,25,5,202,40.4,18,4,91,22.8,0,27,2,19,9.5,0,10,6,13,54,49,5,3,24,1,0,1,0,0,4,0,0,0,8,24,9,14,6,11,0.55,0,0,0.0,6,1,40,15,21,444,183,6.1,1,261,7.9,11.1,2,91,19,40,18,-1,1,0,0,2
ATL,11,26,46,0.565,262,5.7,10.3,2,0,87.4,2,6,14,1,1,23,30,90,3.0,2,9,14,7,1,2,0.5,25,0,4,4,1.0,0,32,2,52,26.0,20,6,132,22.0,0,30,2,24,12.0,0,17,28,34,66,48,18,1,16,1,0,1,0,0,9,4,7,0,2,27,9,14,9,16,0.56,2,2,1.0,3,4,16,7,31,352,90,3.0,2,262,5.7,10.3,2,132,24,16,16,0,1,0,0,1
BAL,13,23,35,0.657,256,7.3,11.1,0,1,75.4,0,0,15,0,0,21,31,98,3.2,0,5,1,15,5,6,0.833,46,0,0,0,0.0,0,18,2,86,43.0,12,3,79,26.3,0,32,2,12,6.0,0,8,10,17,55,43,12,0,0,2,0,1,1,0,3,4,11,0,15,20,5,15,5,13,0.38,0,0,0.0,2,0,20,24,15,354,98,3.2,0,256,7.3,11.1,0,79,12,20,8,1,2,1,1,1
BUF,8,18,31,0.581,290,9.4,16.5,1,2,73.3,2,7,12,0,0,31,18,53,2.9,0,1,6,9,3,3,1.0,28,0,0,0,0.0,0,4,4,202,50.5,9,3,82,27.3,0,36,2,0,0.0,0,2,14,18,56,50,6,2,7,1,0,2,1,0,2,4,9,0,24,14,1,12,3,11,0.27,0,1,0.0,6,1,43,24,15,343,53,2.9,0,290,9.4,16.5,1,82,0,43,18,-1,1,1,2,1
CAR,20,19,42,0.452,201,4.8,11.9,1,1,57.7,4,26,13,0,0,5,27,182,6.7,0,8,6,9,3,3,1.0,48,0,0,0,0.0,0,21,5,210,42.0,16,5,117,23.4,0,32,3,20,6.7,0,8,19,24,48,43,5,0,0,0,0,1,0,0,1,4,10,0,10,22,8,13,3,13,0.23,0,0,0.0,4,1,35,20,17,383,182,6.7,0,201,4.8,11.9,1,117,20,35,18,-1,0,0,1,0
CHI,26,24,43,0.558,158,3.7,7.1,1,1,62.0,1,13,8,0,0,13,20,126,6.3,0,4,3,12,4,5,0.8,49,1,0,0,0.0,0,12,6,272,45.3,3,5,154,30.8,0,41,3,16,5.3,0,9,19,24,62,50,12,3,24,1,0,3,2,0,2,1,1,0,24,14,4,8,3,16,0.19,2,2,1.0,7,2,64,16,20,284,126,6.3,0,158,3.7,7.1,1,154,16,64,4,2,1,2,1,0
CIN,25,14,22,0.636,171,7.8,14.8,0,1,68.6,3,36,9,1,1,6,43,177,4.1,2,12,22,5,1,2,0.5,25,0,2,2,1.0,0,7,4,199,49.8,27,4,72,18.0,0,22,2,18,9.0,0,18,15,20,37,34,3,0,0,1,0,2,2,0,8,0,0,0,9,23,12,9,6,13,0.46,0,0,0.0,8,2,59,20,17,348,177,4.1,2,171,7.8,14.8,0,72,18,59,18,-1,1,2,1,3
CLE,5,22,34,0.647,308,9.1,14.3,4,0,133.0,1,6,16,0,0,12,40,131,3.3,0,5,6,9,2,2,1.0,44,0,3,3,1.0,0,22,6,247,41.2,31,6,76,12.7,0,26,1,3,3.0,0,3,31,38,43,36,7,2,6,2,0,1,0,0,6,1,2,1,10,22,5,16,10,19,0.53,2,2,1.0,8,1,69,3,37,439,131,3.3,0,308,9.1,14.3,4,76,3,69,4,2,2,0,0,0
DAL,28,15,27,0.556,152,5.6,10.5,1,1,68.8,1,6,9,0,0,11,33,153,4.6,0,8,31,1,0,1,0.0,0,0,1,1,1.0,0,29,6,232,38.7,20,3,66,22.0,0,32,1,13,13.0,0,13,2,6,56,32,24,1,10,1,0,0,0,0,5,2,4,0,19,17,8,9,3,11,0.27,0,1,0.0,6,0,35,29,7,305,153,4.6,0,152,5.6,10.5,1,66,13,35,18,-1,1,0,1,1
DEN,27,17,33,0.515,156,4.7,10.6,0,1,52.1,3,25,7,1,1,16,17,115,6.8,0,6,27,3,1,1,1.0,23,0,0,0,0.0,0,9,3,144,48.0,6,3,87,29.0,0,38,1,10,10.0,0,10,27,32,71,54,17,0,0,0,0,0,0,0,3,4,7,0,24,14,6,7,2,9,0.22,0,3,0.0,9,1,65,32,3,271,115,6.8,0,156,4.7,10.6,0,87,10,65,30,-3,0,0,1,2
DET,1,26,43,0.605,416,9.7,16.2,5,2,112.2,2,6,20,1,0,29,16,57,3.6,0,3,10,8,1,1,1.0,31,0,5,5,1.0,0,18,3,129,43.0,23,6,130,21.7,0,46,3,24,8.0,0,17,30,37,69,48,21,1,6,0,0,0,0,0,5,3,4,0,5,26,3,20,5,10,0.5,1,1,1.0,8,3,41,1,38,473,57,3.6,0,416,9.7,16.2,5,130,24,41,26,-2,0,0,2,0
GB,4,32,45,0.711,326,7.2,10.8,2,0,106.3,2,18,14,0,0,8,32,158,4.9,1,11,3,12,3,3,1.0,27,0,3,3,1.0,0,16,5,217,43.4,24,4,85,21.3,0,24,2,33,16.5,0,27,19,24,30,26,4,3,12,1,0,0,0,0,8,0,0,0,5,26,11,14,10,18,0.56,0,0,0.0,6,1,64,9,30,484,158,4.9,1,326,7.2,10.8,2,85,33,64,8,1,1,0,0,0
HOU,9,25,39,0.641,283,7.3,12.2,2,0,102.8,4,22,16,0,0,29,17,57,3.4,0,1,22,5,1,3,0.333,26,0,2,2,1.0,0,11,5,236,47.2,26,5,100,20.0,0,37,3,10,3.3,0,11,15,20,65,51,14,0,0,0,0,1,1,0,4,2,4,0,19,17,1,16,7,15,0.47,0,0,0.0,7,0,72,20,17,340,57,3.4,0,283,7.3,12.2,2,100,10,72,8,1,0,1,0,0
IND,6,22,31,0.71,299,9.6,13.6,1,2,85.3,0,0,16,0,0,26,25,76,3.0,1,3,22,5,1,1,1.0,25,0,2,2,1.0,0,26,3,120,40.0,29,6,104,17.3,0,34,1,2,2.0,0,2,8,15,62,53,9,0,0,1,0,0,1,0,8,5,8,0,15,20,3,16,5,9,0.56,0,0,0.0,5,1,40,20,17,375,76,3.0,1,299,9.6,13.6,1,104,2,40,18,-1,1,1,2,1
