,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost
ARZ,19,21,31,0.677,217,7.0,10.5,0,0,87.7,1,3,10,0,0,24,20,75,3.8,1,5,19,5,1,1,1.0,41,0,2,2,1.0,0,10,6,298,49.7,1,4,167,41.8,1,99,1,-1,-1.0,0,-1,17,20,67,49,18,4,18,0,0,1,1,0,6,2,2,0,23,15,5,10,5,12,0.42,0,0,0.0,4,0,25,17,17,292,75,3.8,1,217,7.0,10.5,0,167,-1,25,8,1,0,1,0,0
ATL,17,25,44,0.568,222,5.0,10.3,2,0,85.6,6,36,16,0,0,24,26,75,2.9,0,3,9,8,2,3,0.667,45,0,2,2,1.0,0,31,5,201,40.2,22,4,76,19.0,0,31,1,18,18.0,0,18,11,17,51,45,6,1,5,0,0,2,1,0,2,2,4,0,9,21,3,16,5,16,0.31,2,2,1.0,3,2,29,13,20,297,75,2.9,0,222,5.0,10.3,2,76,18,29,15,0,0,1,0,1
BAL,8,23,35,0.657,261,7.5,12.6,1,0,97.4,5,28,12,2,1,10,29,132,4.6,1,8,9,8,2,3,0.667,29,0,2,2,1.0,0,26,6,252,42.0,16,4,85,21.3,0,30,5,71,14.2,0,34,11,17,68,48,20,0,0,1,0,0,0,0,8,3,5,0,9,21,8,12,5,14,0.36,1,1,1.0,9,1,80,13,20,393,132,4.6,1,261,7.5,12.6,1,85,71,80,19,-1,1,0,0,2
BUF,21,17,26,0.654,207,8.0,14.5,1,1,86.5,6,39,11,0,0,11,25,129,5.2,3,8,14,7,1,2,0.5,56,0,4,4,1.0,0,6,3,153,51.0,17,3,61,20.3,0,25,2,11,5.5,0,12,8,14,78,52,26,1,7,4,0,0,0,0,10,1,4,0,12,20,8,11,3,10,0.3,1,1,1.0,3,1,20,6,31,336,129,5.2,3,207,8.0,14.5,1,61,11,20,1,3,4,0,1,0
CAR,30,14,34,0.412,104,3.1,9.3,0,4,9.6,3,26,6,0,0,24,25,75,3.0,0,4,15,6,2,2,1.0,40,0,0,0,0.0,0,17,5,227,45.4,21,3,58,19.3,0,23,2,50,25.0,0,37,11,17,74,52,22,3,10,1,0,2,2,0,1,5,8,0,30,11,4,6,4,16,0.25,2,3,0.67,5,1,30,30,6,179,75,3.0,0,104,3.1,9.3,0,58,50,30,19,-1,1,2,4,0
CHI,28,18,23,0.783,126,5.5,8.2,1,2,67.8,4,21,7,0,0,32,11,43,3.9,0,0,26,4,1,1,1.0,38,0,1,1,1.0,0,19,5,221,44.2,2,8,248,31.0,0,77,2,4,2.0,0,4,30,36,66,54,12,1,14,0,0,2,1,0,4,3,12,0,32,8,0,7,2,8,0.25,0,0,0.0,6,1,44,27,10,169,43,3.9,0,126,5.5,8.2,1,248,4,44,26,-2,0,1,2,1
CIN,31,13,24,0.542,96,4.0,8.5,1,0,77.8,3,14,7,0,0,1,45,210,4.7,0,12,5,10,3,3,1.0,53,0,1,1,1.0,0,26,6,252,42.0,8,2,49,24.5,0,27,5,49,9.8,0,12,4,7,44,24,20,1,7,0,0,0,0,0,3,1,3,0,9,21,12,7,8,17,0.47,0,0,0.0,10,2,75,23,16,306,210,4.7,0,96,4.0,8.5,1,49,49,75,15,0,0,0,0,0
CLE,29,16,35,0.457,111,3.2,7.4,0,0,53.4,1,7,6,0,0,29,18,58,3.2,1,4,31,1,0,0,0.0,0,0,1,1,1.0,0,16,8,364,45.5,22,2,38,19.0,0,23,0,0,0.0,0,0,10,16,72,43,29,3,14,0,0,1,0,0,2,0,0,0,30,11,4,6,4,14,0.29,1,2,0.5,4,1,30,28,7,169,58,3.2,1,111,3.2,7.4,0,38,0,30,15,0,0,0,0,0
DAL,6,18,29,0.621,299,10.3,17.2,2,0,119.8,2,10,12,0,0,2,25,195,7.8,1,5,15,6,1,2,0.5,36,0,3,3,1.0,0,28,6,251,41.8,31,0,0,0.0,0,0,5,36,7.2,0,21,4,7,50,37,13,3,19,0,0,1,1,0,8,1,2,0,15,18,5,12,4,12,0.33,0,0,0.0,6,1,48,11,24,494,195,7.8,1,299,10.3,17.2,2,0,36,48,8,1,0,1,0,0
DEN,14,18,28,0.643,235,8.4,13.6,1,1,87.6,1,10,11,0,0,9,40,138,3.5,1,10,1,14,4,4,1.0,47,0,2,2,1.0,0,11,3,145,48.3,3,3,87,29.0,0,41,4,27,6.8,0,15,2,6,45,40,5,3,20,1,0,3,2,0,9,3,7,0,5,23,10,11,4,13,0.31,1,1,1.0,8,2,61,10,26,373,138,3.5,1,235,8.4,13.6,1,87,27,61,4,2,1,2,1,0
DET,22,20,43,0.465,199,4.6,10.7,1,4,29.1,2,14,11,0,0,27,23,73,3.2,0,3,26,4,1,2,0.5,22,0,1,1,1.0,0,5,3,154,51.3,20,8,155,19.4,0,34,1,14,14.0,0,14,28,34,67,44,23,1,6,0,0,2,2,0,2,5,8,1,19,16,3,11,6,16,0.38,1,3,0.33,3,2,28,26,12,272,73,3.2,0,199,4.6,10.7,1,155,14,28,30,-3,0,2,4,1
GB,4,28,39,0.718,342,8.8,12.4,3,0,124.1,1,6,15,1,1,23,27,80,3.0,0,3,5,10,2,3,0.667,25,0,4,4,1.0,0,20,3,132,44.0,18,3,60,20.0,0,21,3,8,2.7,0,7,7,12,54,36,18,2,14,4,1,1,1,0,10,3,6,0,12,20,3,15,9,16,0.56,0,1,0.0,7,2,57,5,34,422,80,3.0,0,342,8.8,12.4,3,60,8,57,1,3,4,1,0,2
HOU,7,31,42,0.738,274,6.5,9.2,2,2,86.8,2,10,18,1,1,14,24,122,5.1,1,9,7,9,2,2,1.0,35,0,3,3,1.0,0,2,2,106,53.0,9,3,73,24.3,0,29,2,8,4.0,0,4,29,35,57,43,14,2,16,2,0,0,0,0,3,4,9,0,3,27,9,18,4,8,0.5,0,0,0.0,10,0,129,7,27,396,122,5.1,1,274,6.5,9.2,2,73,8,129,19,-1,2,0,2,1
IND,16,27,35,0.771,228,6.5,9.0,3,2,98.3,2,16,16,0,0,16,23,114,5.0,1,8,19,5,0,1,0.0,0,0,5,5,1.0,0,3,2,105,52.5,26,4,68,17.0,0,26,1,7,7.0,0,7,24,27,69,47,22,2,10,2,1,1,1,0,4,0,0,0,2,28,8,16,2,6,0.33,1,1,1.0,3,4,25,4,35,342,114,5.0,1,228,6.5,9.0,3,68,7,25,8,1,2,1,2,0
JAX,8,25,36,0.694,261,7.3,12.3,0,0,90.2,6,46,14,2,2,20,19,96,5.1,0,4,28,3,1,3,0.333,32,0,0,0,0.0,0,23,4,173,43.3,27,5,78,15.6,0,25,3,63,21.0,0,42,17,20,50,36,14,0,0,0,0,0,0,0,4,1,4,0,15,18,4,14,3,12,0.25,1,3,0.33,6,0,60,32,3,357,96,5.1,0,261,7.3,12.3,0,78,63,60,26,-2,0,0,0,2
KC,24,20,33,0.606,170,5.2,9.1,1,1,71.5,1,11,9,1,1,16,23,114,5.0,1,5,29,2,0,0,0.0,0,0,2,2,1.0,0,30,4,161,40.3,12,7,155,22.1,0,45,1,2,2.0,0,2,32,43,63,50,13,0,0,0,0,1,1,0,3,2,4,0,19,16,5,9,3,11,0.27,0,1,0.0,5,2,25,24,14,284,114,5.0,1,170,5.2,9.1,1,155,2,25,30,-3,0,1,1,3
MIA,25,17,32,0.531,168,5.3,10.3,1,4,39.1,1,7,13,0,0,6,37,157,4.2,1,9,29,2,0,0,0.0,0,0,2,2,1.0,0,25,5,213,42.6,24,5,91,18.2,0,21,1,12,12.0,0,12,27,31,60,36,24,6,39,1,0,1,0,0,5,1,1,0,5,23,9,13,5,13,0.38,1,1,1.0,6,1,50,24,14,325,157,4.2,1,168,5.3,10.3,1,91,12,50,30,-3,1,0,4,0
